n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,2.72,25.0,68
3,6.0,25.0,150
4,12.0,25.0,300
5,18.0,25.0,450
6,24.0,25.0,600
7,25.32,25.0,633
8,29.0,25.0,725
9,30.0,25.0,750
10,36.0,25.0,900
11,42.0,25.0,1050
12,48.0,25.0,1200
13,54.0,25.0,1350
14,59.44,25.0,1486
15,59.48,25.0,1487
16,59.52,25.0,1488
17,59.56,25.0,1489
18,59.6,25.0,1490
19,59.68,25.0,1492
20,60.0,25.0,1500
21,62.92,25.0,1573
22,65.68,25.0,1642
23,65.76,25.0,1644
24,65.8,25.0,1645
25,65.88,25.0,1647
26,66.0,25.0,1650
27,66.04,25.0,1651
28,66.12,25.0,1653
29,66.16,25.0,1654
30,70.48,25.0,1762
31,70.56,25.0,1764
32,70.6,25.0,1764
33,72.0,25.0,1800
34,72.12,25.0,1803
35,72.16,25.0,1804
36,72.2,25.0,1805
37,72.24,25.0,1805
38,72.28,25.0,1807
39,72.32,25.0,1807
40,72.36,25.0,1809
41,74.08,25.0,1852
42,75.64,25.0,1891
43,77.16,25.0,1929
44,78.0,25.0,1950
45,78.6,25.0,1964
46,80.0,25.0,2000
47,81.4,25.0,2035
48,84.0,25.0,2100
49,84.12,25.0,2103
50,85.48,25.0,2137
51,87.88,25.0,2197
52,87.92,25.0,2198
53,87.96,25.0,2199
54,88.0,25.0,2200
55,88.04,25.0,2201
56,89.8,25.0,2245
57,90.0,25.0,2250
58,91.24,25.0,2281
59,93.28,25.0,2332
60,94.8,25.0,2370
61,94.88,25.0,2372
62,96.0,25.0,2400
63,96.56,25.0,2414
64,96.6,25.0,2415
65,98.64,25.0,2466
66,98.72,25.0,2468
67,99.92,25.0,2498
68,99.96,25.0,2499
69,100.0,25.0,2500
70,100.2,25.0,2505
71,100.24,25.0,2506
72,100.28,25.0,2507
73,101.44,25.0,2536
74,101.48,25.0,2537
75,102.0,25.0,2550
76,102.76,25.0,2569
77,102.8,25.0,2570
78,103.16,25.0,2579
79,104.4,25.0,2610
80,105.96,25.0,2649
81,108.0,25.0,2700
82,114.0,25.0,2850
83,119.44,25.0,2986
84,120.0,25.0,3000
85,126.0,25.0,3150
86,132.0,25.0,3300
87,138.0,25.0,3450
88,144.0,25.0,3600
89,150.0,25.0,3750
90,156.0,25.0,3900
91,162.0,25.0,4050
92,168.0,25.0,4200
93,174.0,25.0,4350
94,180.0,25.0,4500
95,186.0,25.0,4650
96,192.0,25.0,4800
97,198.0,25.0,4950
98,204.0,25.0,5100
99,210.0,25.0,5250
100,216.0,25.0,5400
101,222.0,25.0,5550
102,228.0,25.0,5700
103,234.0,25.0,5850
104,240.0,25.0,6000
105,246.0,25.0,6150
106,252.0,25.0,6300
107,258.0,25.0,6450
108,264.0,25.0,6600
109,270.0,25.0,6750
110,276.0,25.0,6900
111,282.0,25.0,7050
112,288.0,25.0,7200
113,294.0,25.0,7350
114,300.0,25.0,7500
115,306.0,25.0,7650
116,312.0,25.0,7800
117,318.0,25.0,7950
118,324.0,25.0,8100
119,330.0,25.0,8250
120,336.0,25.0,8400
121,342.0,25.0,8550
122,348.0,25.0,8700
123,354.0,25.0,8850
124,360.0,25.0,9000
125,366.0,25.0,9150
126,372.0,25.0,9300
127,378.0,25.0,9450
128,384.0,25.0,9600
129,390.0,25.0,9750
130,396.0,25.0,9900
131,402.0,25.0,10050
132,408.0,25.0,10200
133,414.0,25.0,10350
134,420.0,25.0,10500
135,426.0,25.0,10650
136,429.44,25.0,10736
137,432.0,25.0,10800
138,436.2,25.0,10905
139,437.88,25.0,10947
140,438.0,25.0,10950
141,439.6,25.0,10990
142,444.0,25.0,11100
143,445.12,25.0,11128
144,446.8,25.0,11170
145,448.04,25.0,11201
146,448.92,25.0,11223
147,450.0,25.0,11250
148,450.72,25.0,11268
149,455.76,25.0,11394
150,456.0,25.0,11400
151,457.84,25.0,11446
152,459.76,25.0,11494
153,460.52,25.0,11513
154,461.88,25.0,11547
155,462.0,25.0,11550
156,464.08,25.0,11602
157,467.84,25.0,11696
158,467.88,25.0,11697
159,468.0,25.0,11700
160,469.96,25.0,11749
161,474.0,25.0,11850
162,475.8,25.0,11895
163,477.0,25.0,11925
164,478.0,25.0,11950
165,480.0,25.0,12000
166,486.0,25.0,12150
167,489.08,25.0,12227
168,490.72,25.0,12268
169,492.0,25.0,12300
170,495.16,25.0,12379
171,497.84,25.0,12446
172,498.0,25.0,12450
173,498.52,25.0,12463
174,499.6,25.0,12490
175,504.0,25.0,12600
176,509.24,25.0,12731
177,510.0,25.0,12750
178,513.8,25.0,12844
179,516.0,25.0,12900
180,522.0,25.0,13050
181,528.0,25.0,13200
182,534.0,25.0,13350
183,540.0,25.0,13500
184,546.0,25.0,13650
185,552.0,25.0,13800
186,558.0,25.0,13950
187,564.0,25.0,14100
188,570.0,25.0,14250
189,576.0,25.0,14400
190,582.0,25.0,14550
191,588.0,25.0,14700
192,594.0,25.0,14850
193,600.0,25.0,15000
194,606.0,25.0,15150
195,612.0,25.0,15300
196,618.0,25.0,15450
197,624.0,25.0,15600
198,630.0,25.0,15750
199,636.0,25.0,15900
200,642.0,25.0,16050
201,648.0,25.0,16200
202,654.0,25.0,16350
203,660.0,25.0,16500
204,666.0,25.0,16650
205,672.0,25.0,16800
206,678.0,25.0,16950
207,684.0,25.0,17100
208,690.0,25.0,17250
209,696.0,25.0,17400
210,702.0,25.0,17550
211,708.0,25.0,17700
212,714.0,25.0,17850
213,720.0,25.0,18000
214,726.0,25.0,18150
215,732.0,25.0,18300
216,738.0,25.0,18450
217,744.0,25.0,18600
218,750.0,25.0,18750
219,756.0,25.0,18900
220,762.0,25.0,19050
221,768.0,25.0,19200
222,774.0,25.0,19350
223,780.0,25.0,19500
224,786.0,25.0,19650
225,792.0,25.0,19800
226,798.0,25.0,19950
227,804.0,25.0,20100
228,804.64,25.0,20116
229,804.72,25.0,20118
230,805.76,25.0,20144
231,805.8,25.0,20145
232,807.04,25.0,20176
233,808.84,25.0,20221
234,809.56,25.0,20239
235,810.0,25.0,20250
236,810.24,25.0,20256
237,810.96,25.0,20274
238,811.92,25.0,20298
239,812.64,25.0,20316
240,812.68,25.0,20317
241,812.72,25.0,20318
242,812.76,25.0,20319
243,812.8,25.0,20320
244,813.76,25.0,20344
245,813.8,25.0,20345
246,815.16,25.0,20379
247,816.0,25.0,20400
248,816.32,25.0,20408
249,817.44,25.0,20436
250,818.92,25.0,20473
251,820.24,25.0,20506
252,821.48,25.0,20537
253,822.0,25.0,20550
254,822.84,25.0,20571
255,822.88,25.0,20572
256,824.48,25.0,20612
257,825.2,25.0,20630
258,825.88,25.0,20647
259,826.04,25.0,20651
260,826.08,25.0,20652
261,827.24,25.0,20681
262,828.0,25.0,20700
263,828.48,25.0,20712
