n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,1.28,25.0,32
4,1.32,25.0,33
5,1.36,25.0,34
6,3.12,25.0,78
7,3.32,25.0,83
8,3.52,25.0,88
9,5.12,25.0,128
10,6.6,25.0,165
11,6.64,25.0,166
12,8.96,25.0,224
13,10.24,25.0,256
14,12.0,25.0,300
15,13.32,25.0,333
16,15.36,25.0,384
17,16.88,25.0,422
18,18.52,25.0,463
19,20.48,25.0,512
20,21.96,25.0,549
21,23.68,25.0,592
22,25.6,25.0,640
23,26.24,25.0,656
24,29.96,25.0,749
25,30.72,25.0,768
26,34.72,25.0,868
27,35.84,25.0,896
28,36.16,25.0,903
29,38.84,25.0,971
30,40.16,25.0,1003
31,40.96,25.0,1024
32,42.16,25.0,1054
33,44.16,25.0,1104
34,46.08,25.0,1152
35,48.24,25.0,1206
36,51.2,25.0,1280
37,56.32,25.0,1408
38,57.24,25.0,1431
39,61.44,25.0,1536
40,64.2,25.0,1605
41,66.56,25.0,1664
42,70.88,25.0,1772
43,71.68,25.0,1792
44,72.64,25.0,1816
45,73.84,25.0,1846
46,75.12,25.0,1878
47,76.8,25.0,1920
48,76.92,25.0,1923
49,78.48,25.0,1962
50,80.4,25.0,2010
51,81.92,25.0,2048
52,84.16,25.0,2104
53,86.04,25.0,2151
54,87.04,25.0,2176
55,89.12,25.0,2228
56,91.72,25.0,2293
57,92.16,25.0,2304
58,94.2,25.0,2355
59,97.28,25.0,2432
60,97.56,25.0,2439
61,100.2,25.0,2505
62,102.4,25.0,2560
63,105.84,25.0,2646
64,107.52,25.0,2688
65,108.04,25.0,2701
66,112.64,25.0,2816
67,114.32,25.0,2858
68,116.56,25.0,2914
69,117.76,25.0,2944
70,119.44,25.0,2986
71,122.68,25.0,3067
72,122.88,25.0,3072
73,125.04,25.0,3126
74,128.0,25.0,3200
75,128.96,25.0,3224
76,132.16,25.0,3304
77,133.12,25.0,3328
78,136.2,25.0,3404
79,138.24,25.0,3456
80,138.96,25.0,3474
81,143.36,25.0,3584
82,145.76,25.0,3644
83,148.48,25.0,3711
84,149.88,25.0,3747
85,151.92,25.0,3797
86,153.6,25.0,3840
87,154.84,25.0,3871
88,156.76,25.0,3919
89,158.72,25.0,3968
90,160.44,25.0,4011
91,162.16,25.0,4054
92,163.84,25.0,4096
93,163.92,25.0,4098
94,165.8,25.0,4145
95,167.6,25.0,4190
96,168.96,25.0,4224
97,171.92,25.0,4298
98,174.08,25.0,4352
99,175.36,25.0,4384
100,176.72,25.0,4418
101,179.2,25.0,4480
102,181.08,25.0,4527
103,183.36,25.0,4584
104,184.32,25.0,4608
105,186.96,25.0,4674
106,189.24,25.0,4731
107,189.44,25.0,4736
108,190.44,25.0,4761
109,192.28,25.0,4807
110,194.56,25.0,4864
111,194.6,25.0,4865
112,198.12,25.0,4953
113,199.68,25.0,4992
114,200.56,25.0,5014
115,202.84,25.0,5071
116,204.8,25.0,5120
117,205.48,25.0,5137
118,207.56,25.0,5189
119,209.92,25.0,5248
120,213.88,25.0,5347
121,215.04,25.0,5376
122,215.36,25.0,5384
123,217.8,25.0,5445
124,218.92,25.0,5473
125,220.16,25.0,5504
126,220.76,25.0,5519
127,223.2,25.0,5580
128,225.28,25.0,5632
129,225.44,25.0,5636
130,228.24,25.0,5706
131,230.4,25.0,5760
132,235.52,25.0,5888
133,236.48,25.0,5912
134,240.32,25.0,6008
135,240.64,25.0,6016
136,245.76,25.0,6144
137,248.88,25.0,6222
138,250.88,25.0,6272
139,251.12,25.0,6278
140,253.12,25.0,6328
141,255.64,25.0,6391
142,256.0,25.0,6400
143,257.76,25.0,6444
144,261.12,25.0,6528
145,264.36,25.0,6609
146,266.24,25.0,6656
147,267.92,25.0,6698
148,271.36,25.0,6784
149,274.8,25.0,6870
150,276.48,25.0,6912
151,277.36,25.0,6934
152,281.6,25.0,7040
153,283.44,25.0,7086
154,286.72,25.0,7168
155,290.36,25.0,7259
156,291.84,25.0,7295
157,296.52,25.0,7413
158,296.96,25.0,7423
159,302.08,25.0,7552
160,303.2,25.0,7580
161,307.2,25.0,7680
162,311.64,25.0,7791
163,312.32,25.0,7808
164,317.44,25.0,7936
165,322.56,25.0,8064
