n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,1.32,25.0,33
4,3.12,25.0,78
5,3.32,25.0,83
6,3.52,25.0,88
7,5.12,25.0,128
8,6.6,25.0,165
9,6.64,25.0,166
10,8.96,25.0,224
11,10.24,25.0,256
12,12.0,25.0,300
13,15.2,25.0,380
14,15.36,25.0,384
15,20.48,25.0,512
16,22.92,25.0,573
17,25.6,25.0,640
18,30.16,25.0,754
19,30.72,25.0,768
20,35.84,25.0,896
21,38.04,25.0,951
22,40.96,25.0,1024
23,44.12,25.0,1103
24,46.08,25.0,1152
25,46.56,25.0,1164
26,49.12,25.0,1228
27,51.2,25.0,1280
28,52.08,25.0,1302
29,53.76,25.0,1344
30,56.32,25.0,1408
31,56.36,25.0,1409
32,58.2,25.0,1455
33,60.92,25.0,1523
34,61.44,25.0,1536
35,63.04,25.0,1576
36,65.32,25.0,1632
37,66.56,25.0,1664
38,67.44,25.0,1686
39,70.08,25.0,1752
40,71.4,25.0,1785
41,71.68,25.0,1792
42,73.16,25.0,1829
43,74.88,25.0,1872
44,76.8,25.0,1920
45,77.72,25.0,1943
46,79.04,25.0,1976
47,80.8,25.0,2020
48,81.92,25.0,2048
49,82.0,25.0,2050
50,84.36,25.0,2109
51,85.72,25.0,2143
52,87.04,25.0,2176
53,87.8,25.0,2195
54,89.32,25.0,2233
55,91.48,25.0,2287
56,92.16,25.0,2304
57,93.24,25.0,2331
58,94.24,25.0,2356
59,95.64,25.0,2391
60,96.56,25.0,2414
61,97.28,25.0,2432
62,99.0,25.0,2475
63,102.4,25.0,2560
64,104.08,25.0,2602
65,107.52,25.0,2688
66,109.8,25.0,2745
67,112.32,25.0,2808
68,112.64,25.0,2816
69,113.88,25.0,2847
70,115.36,25.0,2884
71,117.76,25.0,2944
72,122.88,25.0,3072
73,123.24,25.0,3081
74,128.0,25.0,3200
75,128.92,25.0,3222
76,130.56,25.0,3264
77,132.04,25.0,3301
78,133.12,25.0,3328
79,133.68,25.0,3342
80,136.48,25.0,3411
81,138.24,25.0,3456
82,139.76,25.0,3494
83,142.88,25.0,3572
84,143.36,25.0,3584
85,144.96,25.0,3624
86,148.48,25.0,3711
87,149.76,25.0,3744
88,152.44,25.0,3811
89,153.6,25.0,3840
90,154.56,25.0,3864
91,156.92,25.0,3922
92,158.72,25.0,3968
93,159.12,25.0,3978
94,160.36,25.0,4009
95,163.84,25.0,4096
96,164.76,25.0,4119
97,167.8,25.0,4195
98,168.96,25.0,4224
99,170.68,25.0,4267
100,172.04,25.0,4301
101,174.08,25.0,4352
102,175.48,25.0,4387
103,177.36,25.0,4434
104,179.04,25.0,4476
105,179.2,25.0,4480
106,180.2,25.0,4505
107,181.72,25.0,4543
108,183.36,25.0,4584
109,184.32,25.0,4608
110,185.04,25.0,4626
111,187.56,25.0,4689
112,189.44,25.0,4736
113,191.92,25.0,4798
114,194.4,25.0,4860
115,194.56,25.0,4864
116,195.48,25.0,4887
117,197.4,25.0,4935
118,199.68,25.0,4992
119,200.4,25.0,5010
120,204.32,25.0,5108
121,204.8,25.0,5120
122,206.16,25.0,5154
123,209.4,25.0,5235
124,209.92,25.0,5248
125,212.04,25.0,5301
126,214.12,25.0,5353
127,215.04,25.0,5376
128,216.36,25.0,5409
129,218.76,25.0,5469
130,220.16,25.0,5504
131,220.76,25.0,5519
132,225.28,25.0,5632
133,226.16,25.0,5654
134,230.4,25.0,5760
135,231.24,25.0,5781
136,234.24,25.0,5856
137,235.24,25.0,5881
138,235.52,25.0,5888
139,239.6,25.0,5990
140,240.64,25.0,6016
141,240.72,25.0,6018
142,241.84,25.0,6046
143,243.92,25.0,6098
144,245.76,25.0,6144
145,246.52,25.0,6163
146,248.92,25.0,6223
147,250.48,25.0,6262
148,250.88,25.0,6272
149,251.76,25.0,6294
150,256.0,25.0,6400
151,257.48,25.0,6437
152,260.52,25.0,6513
153,261.12,25.0,6528
154,261.92,25.0,6548
155,263.96,25.0,6598
156,266.24,25.0,6656
157,267.64,25.0,6691
158,269.48,25.0,6737
159,271.36,25.0,6784
160,272.32,25.0,6808
161,276.24,25.0,6906
162,276.48,25.0,6912
163,280.64,25.0,7016
164,281.6,25.0,7040
165,286.72,25.0,7168
166,286.8,25.0,7170
167,291.84,25.0,7295
168,292.52,25.0,7313
169,296.96,25.0,7423
170,297.28,25.0,7431
171,302.08,25.0,7552
172,306.4,25.0,7659
173,307.2,25.0,7680
174,312.32,25.0,7808
175,317.44,25.0,7936
