n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,1.32,25.0,33
4,3.12,25.0,78
5,3.32,25.0,83
6,3.52,25.0,88
7,5.12,25.0,128
8,6.6,25.0,165
9,6.64,25.0,166
10,8.96,25.0,224
11,10.24,25.0,256
12,12.0,25.0,300
13,13.28,25.0,332
14,15.36,25.0,384
15,15.92,25.0,398
16,18.68,25.0,467
17,20.48,25.0,512
18,21.04,25.0,526
19,23.12,25.0,578
20,24.44,25.0,611
21,25.44,25.0,636
22,25.6,25.0,640
23,26.92,25.0,673
24,28.68,25.0,717
25,29.56,25.0,739
26,30.72,25.0,768
27,31.84,25.0,796
28,35.04,25.0,876
29,35.84,25.0,896
30,37.04,25.0,926
31,40.72,25.0,1018
32,40.96,25.0,1024
33,41.68,25.0,1042
34,43.88,25.0,1097
35,45.2,25.0,1130
36,46.08,25.0,1152
37,47.2,25.0,1180
38,50.8,25.0,1270
39,51.2,25.0,1280
40,56.32,25.0,1408
41,58.52,25.0,1463
42,61.44,25.0,1536
43,65.76,25.0,1644
44,66.56,25.0,1664
45,71.68,25.0,1792
46,73.56,25.0,1839
47,75.72,25.0,1893
48,76.8,25.0,1920
49,78.12,25.0,1953
50,78.88,25.0,1972
51,80.08,25.0,2002
52,81.56,25.0,2039
53,81.92,25.0,2048
54,83.92,25.0,2098
55,86.72,25.0,2168
56,87.04,25.0,2176
57,92.16,25.0,2304
58,95.8,25.0,2395
59,97.28,25.0,2432
60,98.36,25.0,2459
61,99.96,25.0,2499
62,101.28,25.0,2532
63,102.4,25.0,2560
64,103.04,25.0,2576
65,104.32,25.0,2608
66,105.48,25.0,2637
67,107.52,25.0,2688
68,108.8,25.0,2720
69,111.48,25.0,2787
70,112.64,25.0,2816
71,115.44,25.0,2886
72,117.32,25.0,2933
73,117.76,25.0,2944
74,119.92,25.0,2998
75,121.16,25.0,3029
76,122.88,25.0,3072
77,125.0,25.0,3125
78,126.96,25.0,3174
79,127.8,25.0,3195
80,128.0,25.0,3200
81,131.28,25.0,3282
82,133.12,25.0,3328
83,134.64,25.0,3365
84,136.84,25.0,3421
85,138.24,25.0,3456
86,139.68,25.0,3492
87,142.84,25.0,3571
88,143.36,25.0,3584
89,144.72,25.0,3618
90,146.0,25.0,3650
91,148.04,25.0,3701
92,148.48,25.0,3711
93,150.0,25.0,3750
94,153.6,25.0,3840
95,157.2,25.0,3929
96,158.72,25.0,3968
97,162.64,25.0,4065
98,163.84,25.0,4096
99,166.56,25.0,4164
100,168.16,25.0,4204
101,168.96,25.0,4224
102,171.72,25.0,4293
103,174.08,25.0,4352
104,175.28,25.0,4382
105,177.4,25.0,4435
106,179.2,25.0,4480
107,179.84,25.0,4496
108,182.84,25.0,4571
109,184.32,25.0,4608
110,186.6,25.0,4665
111,189.16,25.0,4729
112,189.44,25.0,4736
113,190.76,25.0,4769
114,192.92,25.0,4823
115,194.16,25.0,4854
116,194.56,25.0,4864
117,198.4,25.0,4960
118,199.68,25.0,4992
119,204.8,25.0,5120
120,207.24,25.0,5181
121,209.92,25.0,5248
122,210.12,25.0,5253
123,213.84,25.0,5346
124,215.04,25.0,5376
125,217.56,25.0,5439
126,220.16,25.0,5504
127,220.4,25.0,5510
128,223.96,25.0,5599
129,225.28,25.0,5632
130,226.88,25.0,5672
131,229.28,25.0,5732
132,230.4,25.0,5760
133,232.6,25.0,5815
134,235.52,25.0,5888
135,236.6,25.0,5915
136,238.6,25.0,5965
137,240.64,25.0,6016
138,240.96,25.0,6024
139,243.56,25.0,6089
140,245.44,25.0,6136
141,245.76,25.0,6144
142,249.4,25.0,6235
143,250.88,25.0,6272
144,252.16,25.0,6304
145,255.48,25.0,6387
146,256.0,25.0,6400
147,260.4,25.0,6509
148,261.12,25.0,6528
149,264.52,25.0,6613
150,266.24,25.0,6656
151,267.64,25.0,6691
152,269.24,25.0,6731
153,271.36,25.0,6784
154,274.36,25.0,6859
155,276.48,25.0,6912
156,280.64,25.0,7016
157,281.6,25.0,7040
158,286.72,25.0,7168
159,287.32,25.0,7183
160,291.84,25.0,7295
161,296.96,25.0,7423
162,302.08,25.0,7552
163,303.88,25.0,7597
164,307.2,25.0,7680
165,312.32,25.0,7808
