n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,3.12,25.0,78
4,3.32,25.0,83
5,3.52,25.0,88
6,5.4,25.0,135
7,6.6,25.0,165
8,6.64,25.0,166
9,8.96,25.0,224
10,10.8,25.0,270
11,12.0,25.0,300
12,16.2,25.0,405
13,16.44,25.0,411
14,21.6,25.0,540
15,27.0,25.0,675
16,31.48,25.0,787
17,32.4,25.0,810
18,37.8,25.0,944
19,38.72,25.0,968
20,43.2,25.0,1080
21,48.6,25.0,1215
22,48.84,25.0,1221
23,51.4,25.0,1285
24,54.0,25.0,1350
25,54.32,25.0,1358
26,56.68,25.0,1417
27,59.4,25.0,1485
28,59.8,25.0,1495
29,64.8,25.0,1620
30,70.2,25.0,1755
31,75.32,25.0,1882
32,75.6,25.0,1889
33,79.28,25.0,1982
34,81.0,25.0,2025
35,82.8,25.0,2070
36,86.4,25.0,2160
37,86.72,25.0,2168
38,90.0,25.0,2250
39,91.8,25.0,2295
40,93.08,25.0,2327
41,95.92,25.0,2398
42,97.2,25.0,2430
43,97.76,25.0,2444
44,100.48,25.0,2512
45,102.6,25.0,2565
46,106.36,25.0,2659
47,108.0,25.0,2700
48,108.84,25.0,2721
49,111.84,25.0,2796
50,113.4,25.0,2835
51,114.24,25.0,2856
52,117.64,25.0,2941
53,118.8,25.0,2970
54,119.76,25.0,2994
55,122.52,25.0,3063
56,124.2,25.0,3105
57,124.96,25.0,3124
58,129.24,25.0,3231
59,129.6,25.0,3240
60,131.0,25.0,3275
61,133.68,25.0,3342
62,135.0,25.0,3375
63,135.4,25.0,3385
64,140.4,25.0,3510
65,140.8,25.0,3520
66,142.76,25.0,3569
67,144.32,25.0,3608
68,145.8,25.0,3645
69,146.12,25.0,3653
70,148.4,25.0,3710
71,150.84,25.0,3771
72,151.2,25.0,3779
73,153.88,25.0,3847
74,156.6,25.0,3915
75,158.08,25.0,3952
76,160.48,25.0,4011
77,162.0,25.0,4050
78,163.92,25.0,4098
79,165.52,25.0,4138
80,167.4,25.0,4185
81,168.16,25.0,4204
82,170.24,25.0,4256
83,172.48,25.0,4312
84,172.8,25.0,4320
85,174.36,25.0,4359
86,177.24,25.0,4431
87,178.2,25.0,4455
88,180.32,25.0,4508
89,183.6,25.0,4590
90,183.64,25.0,4591
91,186.24,25.0,4656
92,189.0,25.0,4725
93,191.2,25.0,4780
94,193.84,25.0,4846
95,194.4,25.0,4860
96,197.16,25.0,4929
97,199.8,25.0,4995
98,201.88,25.0,5047
99,205.2,25.0,5130
100,205.52,25.0,5138
101,207.08,25.0,5177
102,210.6,25.0,5265
103,214.12,25.0,5353
104,216.0,25.0,5400
105,218.64,25.0,5466
106,220.08,25.0,5502
107,221.4,25.0,5535
108,222.12,25.0,5553
109,224.6,25.0,5615
110,226.8,25.0,5670
111,227.6,25.0,5690
112,232.0,25.0,5800
113,232.2,25.0,5805
114,236.48,25.0,5912
115,237.6,25.0,5940
116,241.44,25.0,6036
117,243.0,25.0,6075
118,243.44,25.0,6086
119,246.6,25.0,6165
120,248.4,25.0,6210
121,253.56,25.0,6339
122,253.8,25.0,6345
123,257.04,25.0,6426
124,259.2,25.0,6480
125,260.28,25.0,6506
126,263.36,25.0,6584
127,264.6,25.0,6615
128,267.08,25.0,6677
129,269.76,25.0,6744
130,270.0,25.0,6750
131,272.44,25.0,6811
132,275.4,25.0,6884
133,278.04,25.0,6951
134,280.8,25.0,7020
135,283.04,25.0,7076
136,286.2,25.0,7155
137,287.88,25.0,7197
138,289.32,25.0,7233
139,291.6,25.0,7290
140,296.04,25.0,7401
141,297.0,25.0,7425
142,302.0,25.0,7550
143,302.4,25.0,7559
144,307.68,25.0,7692
145,307.8,25.0,7695
146,313.2,25.0,7830
147,317.52,25.0,7938
148,318.6,25.0,7965
149,324.0,25.0,8100
