n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,2.72,25.0,68
3,6.0,25.0,150
4,12.0,25.0,300
5,18.0,25.0,450
6,24.0,25.0,600
7,30.0,25.0,750
8,36.0,25.0,900
9,42.0,25.0,1050
10,48.0,25.0,1200
11,54.0,25.0,1350
12,55.8,25.0,1395
13,55.84,25.0,1396
14,55.88,25.0,1397
15,55.92,25.0,1398
16,55.96,25.0,1399
17,59.28,25.0,1482
18,60.0,25.0,1500
19,62.04,25.0,1551
20,62.08,25.0,1552
21,62.16,25.0,1554
22,62.2,25.0,1555
23,62.28,25.0,1557
24,62.32,25.0,1558
25,62.4,25.0,1560
26,62.44,25.0,1561
27,62.52,25.0,1563
28,66.0,25.0,1650
29,66.84,25.0,1671
30,66.88,25.0,1672
31,66.92,25.0,1673
32,66.96,25.0,1673
33,68.48,25.0,1712
34,68.52,25.0,1713
35,68.6,25.0,1714
36,68.64,25.0,1716
37,68.68,25.0,1717
38,68.72,25.0,1718
39,70.44,25.0,1761
40,72.0,25.0,1800
41,73.52,25.0,1838
42,74.96,25.0,1873
43,76.36,25.0,1909
44,77.76,25.0,1944
45,78.0,25.0,1950
46,80.48,25.0,2012
47,81.84,25.0,2046
48,84.0,25.0,2100
49,84.28,25.0,2107
50,84.32,25.0,2108
51,84.36,25.0,2109
52,84.4,25.0,2110
53,86.16,25.0,2154
54,87.6,25.0,2190
55,89.64,25.0,2241
56,90.0,25.0,2250
57,91.2,25.0,2280
58,91.24,25.0,2281
59,92.92,25.0,2323
60,92.96,25.0,2324
61,95.0,25.0,2375
62,95.08,25.0,2377
63,96.0,25.0,2400
64,96.32,25.0,2408
65,96.56,25.0,2414
66,96.6,25.0,2415
67,96.64,25.0,2416
68,97.8,25.0,2445
69,99.12,25.0,2478
70,99.16,25.0,2479
71,99.52,25.0,2488
72,100.76,25.0,2519
73,100.8,25.0,2520
74,102.0,25.0,2550
75,102.32,25.0,2558
76,108.0,25.0,2700
77,114.0,25.0,2850
78,115.8,25.0,2895
79,120.0,25.0,3000
80,126.0,25.0,3150
81,132.0,25.0,3300
82,138.0,25.0,3450
83,144.0,25.0,3600
84,150.0,25.0,3750
85,156.0,25.0,3900
86,162.0,25.0,4050
87,168.0,25.0,4200
88,174.0,25.0,4350
89,180.0,25.0,4500
90,186.0,25.0,4650
91,192.0,25.0,4800
92,198.0,25.0,4950
93,204.0,25.0,5100
94,210.0,25.0,5250
95,216.0,25.0,5400
96,222.0,25.0,5550
97,228.0,25.0,5700
98,234.0,25.0,5850
99,240.0,25.0,6000
100,246.0,25.0,6150
101,252.0,25.0,6300
102,258.0,25.0,6450
103,264.0,25.0,6600
104,270.0,25.0,6750
105,276.0,25.0,6900
106,282.0,25.0,7050
107,288.0,25.0,7200
108,294.0,25.0,7350
109,300.0,25.0,7500
110,306.0,25.0,7650
111,312.0,25.0,7800
112,318.0,25.0,7950
113,324.0,25.0,8100
114,330.0,25.0,8250
115,336.0,25.0,8400
116,342.0,25.0,8550
117,348.0,25.0,8700
118,354.0,25.0,8850
119,360.0,25.0,9000
120,366.0,25.0,9150
121,372.0,25.0,9300
122,378.0,25.0,9450
123,384.0,25.0,9600
124,390.0,25.0,9750
125,396.0,25.0,9900
126,402.0,25.0,10050
127,408.0,25.0,10200
128,414.0,25.0,10350
129,420.0,25.0,10500
130,426.0,25.0,10650
131,432.0,25.0,10800
132,438.0,25.0,10950
133,444.0,25.0,11100
134,450.0,25.0,11250
135,456.0,25.0,11400
136,462.0,25.0,11550
137,468.0,25.0,11700
138,474.0,25.0,11850
139,480.0,25.0,12000
140,486.0,25.0,12150
141,492.0,25.0,12300
142,498.0,25.0,12450
143,504.0,25.0,12600
144,510.0,25.0,12750
145,516.0,25.0,12900
146,522.0,25.0,13050
147,528.0,25.0,13200
148,534.0,25.0,13350
149,540.0,25.0,13500
150,546.0,25.0,13650
151,552.0,25.0,13800
152,558.0,25.0,13950
153,564.0,25.0,14100
154,570.0,25.0,14250
155,576.0,25.0,14400
156,582.0,25.0,14550
157,588.0,25.0,14700
158,594.0,25.0,14850
159,600.0,25.0,15000
160,606.0,25.0,15150
161,612.0,25.0,15300
162,618.0,25.0,15450
163,624.0,25.0,15600
164,630.0,25.0,15750
165,636.0,25.0,15900
166,642.0,25.0,16050
167,648.0,25.0,16200
168,654.0,25.0,16350
169,660.0,25.0,16500
170,666.0,25.0,16650
171,672.0,25.0,16800
172,678.0,25.0,16950
173,684.0,25.0,17100
174,690.0,25.0,17250
175,696.0,25.0,17400
176,702.0,25.0,17550
177,708.0,25.0,17700
178,714.0,25.0,17850
179,720.0,25.0,18000
180,726.0,25.0,18150
181,732.0,25.0,18300
182,738.0,25.0,18450
183,744.0,25.0,18600
184,750.0,25.0,18750
185,756.0,25.0,18900
186,762.0,25.0,19050
187,768.0,25.0,19200
188,774.0,25.0,19350
189,780.0,25.0,19500
190,786.0,25.0,19650
191,792.0,25.0,19800
192,798.0,25.0,19950
193,804.0,25.0,20100
194,810.0,25.0,20250
195,816.0,25.0,20400
196,822.0,25.0,20550
197,828.0,25.0,20700
198,834.0,25.0,20850
199,840.0,25.0,21000
200,846.0,25.0,21150
201,852.0,25.0,21300
202,858.0,25.0,21450
203,864.0,25.0,21600
204,870.0,25.0,21750
205,876.0,25.0,21900
206,882.0,25.0,22050
207,888.0,25.0,22200
208,894.0,25.0,22350
209,900.0,25.0,22500
210,906.0,25.0,22650
211,912.0,25.0,22800
212,918.0,25.0,22950
213,924.0,25.0,23100
214,930.0,25.0,23250
215,936.0,25.0,23400
216,942.0,25.0,23550
217,948.0,25.0,23700
218,954.0,25.0,23850
219,960.0,25.0,24000
220,966.0,25.0,24150
221,972.0,25.0,24300
222,978.0,25.0,24450
223,984.0,25.0,24600
224,990.0,25.0,24750
225,996.0,25.0,24900
226,1002.0,25.0,25050
227,1008.0,25.0,25200
228,1014.0,25.0,25350
229,1020.0,25.0,25500
230,1026.0,25.0,25650
231,1032.0,25.0,25800
232,1038.0,25.0,25950
233,1044.0,25.0,26100
234,1050.0,25.0,26250
235,1056.0,25.0,26400
236,1062.0,25.0,26550
237,1068.0,25.0,26700
238,1074.0,25.0,26850
239,1080.0,25.0,27000
240,1086.0,25.0,27150
241,1092.0,25.0,27300
242,1098.0,25.0,27450
243,1104.0,25.0,27600
244,1110.0,25.0,27750
245,1116.0,25.0,27900
246,1122.0,25.0,28050
247,1128.0,25.0,28200
248,1134.0,25.0,28350
249,1140.0,25.0,28500
250,1146.0,25.0,28650
251,1152.0,25.0,28800
252,1158.0,25.0,28950
253,1164.0,25.0,29100
254,1170.0,25.0,29250
255,1176.0,25.0,29400
256,1179.6,25.0,29489
257,1182.0,25.0,29550
258,1186.36,25.0,29658
259,1188.0,25.0,29700
260,1188.04,25.0,29701
