n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,3.12,25.0,78
4,3.32,25.0,83
5,3.52,25.0,88
6,5.4,25.0,135
7,6.6,25.0,165
8,6.64,25.0,166
9,8.96,25.0,224
10,10.8,25.0,270
11,12.0,25.0,300
12,14.48,25.0,362
13,16.2,25.0,405
14,17.32,25.0,433
15,19.2,25.0,480
16,21.6,25.0,540
17,22.68,25.0,567
18,24.28,25.0,607
19,26.36,25.0,659
20,27.0,25.0,675
21,32.4,25.0,810
22,36.4,25.0,910
23,37.8,25.0,944
24,43.2,25.0,1080
25,46.76,25.0,1169
26,48.16,25.0,1204
27,48.6,25.0,1215
28,51.64,25.0,1291
29,54.0,25.0,1350
30,54.12,25.0,1353
31,55.48,25.0,1387
32,56.72,25.0,1418
33,59.4,25.0,1485
34,60.2,25.0,1505
35,62.12,25.0,1553
36,64.2,25.0,1605
37,64.8,25.0,1620
38,65.36,25.0,1634
39,70.2,25.0,1755
40,73.84,25.0,1846
41,75.6,25.0,1889
42,79.92,25.0,1998
43,81.0,25.0,2025
44,83.28,25.0,2082
45,86.4,25.0,2160
46,90.32,25.0,2258
47,91.8,25.0,2295
48,92.16,25.0,2304
49,96.36,25.0,2409
50,97.2,25.0,2430
51,99.04,25.0,2476
52,101.44,25.0,2536
53,102.6,25.0,2565
54,103.96,25.0,2599
55,108.0,25.0,2700
56,109.88,25.0,2747
57,112.88,25.0,2822
58,113.4,25.0,2835
59,116.76,25.0,2919
60,117.88,25.0,2947
61,118.8,25.0,2970
62,119.32,25.0,2983
63,121.56,25.0,3039
64,123.48,25.0,3087
65,124.2,25.0,3105
66,129.6,25.0,3240
67,130.0,25.0,3250
68,135.0,25.0,3375
69,138.08,25.0,3452
70,140.4,25.0,3510
71,145.4,25.0,3635
72,145.8,25.0,3645
73,149.72,25.0,3743
74,151.2,25.0,3779
75,151.64,25.0,3790
76,154.28,25.0,3857
77,156.6,25.0,3915
78,158.36,25.0,3959
79,161.48,25.0,4036
80,162.0,25.0,4050
81,165.28,25.0,4132
82,167.12,25.0,4178
83,167.4,25.0,4185
84,170.56,25.0,4264
85,172.8,25.0,4320
86,178.2,25.0,4455
87,181.92,25.0,4548
88,183.6,25.0,4590
89,183.84,25.0,4596
90,189.0,25.0,4725
91,190.68,25.0,4767
92,193.08,25.0,4827
93,194.4,25.0,4860
94,196.12,25.0,4903
95,199.8,25.0,4995
96,201.92,25.0,5048
97,203.92,25.0,5098
98,205.2,25.0,5130
99,206.16,25.0,5154
100,207.48,25.0,5187
101,209.16,25.0,5229
102,210.6,25.0,5265
103,213.12,25.0,5328
104,215.4,25.0,5385
105,216.0,25.0,5400
106,218.08,25.0,5452
107,221.4,25.0,5535
108,226.8,25.0,5670
109,232.2,25.0,5805
110,232.36,25.0,5809
111,237.6,25.0,5940
112,239.96,25.0,5999
113,243.0,25.0,6075
114,247.36,25.0,6184
115,248.4,25.0,6210
116,253.4,25.0,6335
117,253.8,25.0,6345
118,257.32,25.0,6433
119,259.2,25.0,6480
120,261.48,25.0,6537
121,264.6,25.0,6615
122,266.48,25.0,6662
123,270.0,25.0,6750
124,275.4,25.0,6884
125,280.8,25.0,7020
126,286.2,25.0,7155
127,287.04,25.0,7176
128,291.6,25.0,7290
129,299.6,25.0,7490
