n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,1.32,25.0,33
4,3.12,25.0,78
5,3.32,25.0,83
6,3.52,25.0,88
7,5.12,25.0,128
8,6.6,25.0,165
9,6.64,25.0,166
10,8.96,25.0,224
11,10.24,25.0,256
12,12.0,25.0,300
13,13.6,25.0,340
14,15.36,25.0,384
15,16.64,25.0,416
16,17.84,25.0,446
17,20.48,25.0,512
18,22.48,25.0,562
19,24.08,25.0,602
20,25.6,25.0,640
21,26.76,25.0,669
22,30.72,25.0,768
23,31.56,25.0,789
24,33.0,25.0,825
25,35.28,25.0,882
26,35.84,25.0,896
27,36.6,25.0,915
28,38.96,25.0,974
29,40.96,25.0,1024
30,41.4,25.0,1035
31,46.08,25.0,1152
32,47.28,25.0,1182
33,49.28,25.0,1232
34,51.2,25.0,1280
35,53.92,25.0,1348
36,56.32,25.0,1408
37,61.28,25.0,1532
38,61.44,25.0,1536
39,66.56,25.0,1664
40,68.52,25.0,1713
41,71.68,25.0,1792
42,75.68,25.0,1892
43,76.8,25.0,1920
44,78.52,25.0,1963
45,79.56,25.0,1989
46,81.8,25.0,2045
47,81.92,25.0,2048
48,86.16,25.0,2154
49,87.04,25.0,2176
50,87.68,25.0,2192
51,91.16,25.0,2279
52,92.16,25.0,2304
53,93.48,25.0,2337
54,95.76,25.0,2394
55,97.28,25.0,2432
56,100.16,25.0,2504
57,101.56,25.0,2539
58,102.4,25.0,2560
59,103.96,25.0,2599
60,107.52,25.0,2688
61,109.76,25.0,2744
62,112.64,25.0,2816
63,115.28,25.0,2882
64,117.08,25.0,2927
65,117.76,25.0,2944
66,120.52,25.0,3013
67,122.88,25.0,3072
68,123.28,25.0,3082
69,126.4,25.0,3160
70,128.0,25.0,3200
71,128.16,25.0,3204
72,131.2,25.0,3279
73,133.12,25.0,3328
74,135.0,25.0,3375
75,138.24,25.0,3456
76,138.52,25.0,3463
77,142.52,25.0,3563
78,143.36,25.0,3584
79,143.72,25.0,3593
80,146.24,25.0,3656
81,148.48,25.0,3711
82,149.04,25.0,3726
83,153.6,25.0,3840
84,153.72,25.0,3843
85,154.92,25.0,3872
86,158.16,25.0,3954
87,158.72,25.0,3968
88,160.92,25.0,4022
89,162.6,25.0,4065
90,163.84,25.0,4096
91,165.76,25.0,4144
92,168.2,25.0,4205
93,168.96,25.0,4224
94,172.04,25.0,4301
95,174.08,25.0,4352
96,174.96,25.0,4374
97,177.08,25.0,4427
98,179.2,25.0,4480
99,179.36,25.0,4484
100,181.36,25.0,4534
101,184.32,25.0,4608
102,185.28,25.0,4632
103,189.44,25.0,4736
104,189.8,25.0,4745
105,193.4,25.0,4835
106,194.56,25.0,4864
107,199.68,25.0,4992
108,201.04,25.0,5026
109,203.72,25.0,5093
110,204.8,25.0,5120
111,209.92,25.0,5248
112,211.52,25.0,5288
113,212.68,25.0,5317
114,214.6,25.0,5365
115,215.04,25.0,5376
116,216.2,25.0,5405
117,218.28,25.0,5457
118,220.16,25.0,5504
119,220.52,25.0,5513
120,225.28,25.0,5632
121,225.96,25.0,5649
122,228.44,25.0,5711
123,230.4,25.0,5760
124,231.12,25.0,5778
125,235.16,25.0,5879
126,235.52,25.0,5888
127,239.48,25.0,5987
128,240.64,25.0,6016
129,242.44,25.0,6061
130,245.76,25.0,6144
131,248.0,25.0,6200
132,249.88,25.0,6247
133,250.88,25.0,6272
134,251.76,25.0,6294
135,254.24,25.0,6356
136,256.0,25.0,6400
137,257.12,25.0,6428
138,261.12,25.0,6528
139,261.24,25.0,6531
140,263.24,25.0,6581
141,266.24,25.0,6656
142,266.48,25.0,6662
143,268.88,25.0,6722
144,271.36,25.0,6784
145,272.2,25.0,6805
146,274.84,25.0,6870
147,276.48,25.0,6912
148,276.8,25.0,6920
149,280.92,25.0,7023
150,281.6,25.0,7040
151,285.68,25.0,7142
152,286.72,25.0,7168
153,291.84,25.0,7295
154,292.6,25.0,7315
155,296.96,25.0,7423
156,299.16,25.0,7479
157,302.08,25.0,7552
158,303.6,25.0,7590
159,307.2,25.0,7680
160,311.72,25.0,7793
161,312.32,25.0,7808
162,317.44,25.0,7936
163,322.56,25.0,8064
