n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.04,25.0,1
3,0.08,25.0,2
4,0.12,25.0,3
5,5.4,25.0,135
6,7.72,25.0,193
7,7.92,25.0,198
8,8.0,25.0,200
9,8.04,25.0,200
10,8.08,25.0,202
11,8.16,25.0,204
12,8.2,25.0,204
13,8.24,25.0,206
14,8.32,25.0,208
15,10.8,25.0,270
16,12.96,25.0,324
17,13.04,25.0,326
18,13.08,25.0,327
19,13.12,25.0,328
20,13.2,25.0,330
21,13.24,25.0,331
22,13.28,25.0,332
23,13.32,25.0,333
24,13.36,25.0,334
25,13.4,25.0,335
26,13.56,25.0,339
27,16.2,25.0,405
28,18.0,25.0,450
29,18.08,25.0,451
30,18.12,25.0,453
31,18.16,25.0,454
32,18.24,25.0,455
33,18.28,25.0,457
34,18.32,25.0,458
35,18.36,25.0,459
36,18.4,25.0,459
37,18.6,25.0,465
38,21.6,25.0,540
39,23.0,25.0,575
40,23.08,25.0,577
41,23.12,25.0,578
42,23.16,25.0,579
43,23.2,25.0,580
44,23.28,25.0,582
45,23.32,25.0,583
46,23.36,25.0,584
47,23.4,25.0,585
48,23.44,25.0,586
49,23.48,25.0,587
50,23.52,25.0,588
51,23.6,25.0,590
52,23.64,25.0,591
53,27.0,25.0,675
54,28.04,25.0,701
55,28.12,25.0,703
56,28.16,25.0,704
57,28.2,25.0,705
58,28.24,25.0,706
59,28.32,25.0,708
60,28.36,25.0,709
61,28.4,25.0,710
62,28.44,25.0,711
63,32.4,25.0,810
64,32.8,25.0,819
65,37.8,25.0,944
66,43.2,25.0,1080
67,48.6,25.0,1215
68,50.4,25.0,1260
69,54.0,25.0,1350
70,55.12,25.0,1378
71,57.72,25.0,1443
72,59.4,25.0,1485
73,61.8,25.0,1545
74,64.8,25.0,1620
75,67.2,25.0,1680
76,70.2,25.0,1755
77,70.76,25.0,1769
78,74.2,25.0,1855
79,75.6,25.0,1889
80,77.36,25.0,1934
81,80.12,25.0,2003
82,81.0,25.0,2025
83,86.4,25.0,2160
84,91.8,25.0,2295
85,97.2,25.0,2430
86,101.2,25.0,2530
87,102.6,25.0,2565
88,105.68,25.0,2642
89,107.4,25.0,2685
90,108.0,25.0,2700
91,108.6,25.0,2715
92,110.4,25.0,2760
93,111.0,25.0,2775
94,111.6,25.0,2790
95,112.2,25.0,2805
96,112.52,25.0,2813
97,113.4,25.0,2835
98,118.8,25.0,2970
99,120.4,25.0,3010
100,124.2,25.0,3105
101,127.16,25.0,3179
102,129.48,25.0,3236
103,129.6,25.0,3240
104,135.0,25.0,3375
105,139.32,25.0,3483
106,140.4,25.0,3510
107,145.8,25.0,3645
108,146.72,25.0,3668
109,149.08,25.0,3727
110,151.2,25.0,3779
111,155.68,25.0,3892
112,156.6,25.0,3915
113,162.0,25.0,4050
114,167.4,25.0,4185
115,172.8,25.0,4320
116,175.12,25.0,4378
117,178.2,25.0,4455
118,180.48,25.0,4512
119,183.6,25.0,4590
120,185.96,25.0,4649
121,189.0,25.0,4725
122,189.2,25.0,4730
123,194.4,25.0,4860
124,199.8,25.0,4995
125,200.92,25.0,5023
126,205.2,25.0,5130
127,205.8,25.0,5145
128,210.6,25.0,5265
129,211.64,25.0,5291
130,216.0,25.0,5400
131,217.16,25.0,5429
132,221.4,25.0,5535
133,225.56,25.0,5639
134,226.8,25.0,5670
135,232.2,25.0,5805
136,234.76,25.0,5869
137,237.6,25.0,5940
138,243.0,25.0,6075
139,243.36,25.0,6084
140,248.4,25.0,6210
141,248.48,25.0,6212
142,253.8,25.0,6345
143,258.8,25.0,6470
144,259.2,25.0,6480
145,264.6,25.0,6615
146,267.16,25.0,6679
147,270.0,25.0,6750
148,271.48,25.0,6787
149,275.4,25.0,6884
150,280.8,25.0,7020
151,282.08,25.0,7052
152,284.32,25.0,7108
153,286.2,25.0,7155
154,286.68,25.0,7167
155,289.96,25.0,7248
156,291.6,25.0,7290
157,297.0,25.0,7425
158,300.04,25.0,7501
159,302.4,25.0,7559
160,307.0,25.0,7675
161,307.8,25.0,7695
162,312.88,25.0,7822
163,313.2,25.0,7830
164,318.6,25.0,7965
165,322.16,25.0,8054
166,324.0,25.0,8100
167,327.04,25.0,8176
168,329.4,25.0,8235
169,334.8,25.0,8370
170,334.88,25.0,8372
171,340.2,25.0,8505
172,341.84,25.0,8546
173,345.6,25.0,8640
174,349.64,25.0,8741
175,351.0,25.0,8775
176,355.12,25.0,8878
177,356.4,25.0,8910
178,361.4,25.0,9035
179,361.8,25.0,9045
180,367.2,25.0,9180
181,370.52,25.0,9263
182,372.6,25.0,9315
183,378.0,25.0,9450
184,381.16,25.0,9529
185,383.4,25.0,9585
186,388.8,25.0,9720
187,394.2,25.0,9855
188,396.4,25.0,9910
189,399.6,25.0,9990
190,401.64,25.0,10041
191,404.48,25.0,10112
192,405.0,25.0,10125
193,407.84,25.0,10196
194,410.4,25.0,10260
195,415.8,25.0,10395
196,418.04,25.0,10451
197,421.2,25.0,10530
198,422.84,25.0,10571
199,426.6,25.0,10665
200,427.2,25.0,10680
201,432.0,25.0,10800
202,432.32,25.0,10808
203,437.4,25.0,10935
204,442.8,25.0,11070
205,443.88,25.0,11097
206,448.2,25.0,11205
207,453.6,25.0,11340
208,459.0,25.0,11475
209,464.4,25.0,11610
210,467.36,25.0,11684
211,469.8,25.0,11745
212,475.2,25.0,11880
213,480.6,25.0,12015
214,486.0,25.0,12150
215,490.64,25.0,12266
216,491.4,25.0,12285
217,496.8,25.0,12420
218,502.2,25.0,12555
219,505.68,25.0,12642
220,507.6,25.0,12690
221,513.0,25.0,12825
222,513.84,25.0,12846
223,518.4,25.0,12960
224,523.8,25.0,13094
225,529.2,25.0,13230
226,534.6,25.0,13365
227,540.0,25.0,13500
228,545.4,25.0,13635
229,546.48,25.0,13662
230,550.8,25.0,13769
231,552.28,25.0,13807
232,556.2,25.0,13905
233,561.6,25.0,14040
234,562.76,25.0,14069
235,567.0,25.0,14175
236,567.08,25.0,14177
237,571.96,25.0,14299
238,572.4,25.0,14310
239,575.36,25.0,14384
240,577.8,25.0,14444
241,580.2,25.0,14505
242,583.2,25.0,14580
243,584.6,25.0,14615
244,588.6,25.0,14715
245,589.56,25.0,14738
246,594.0,25.0,14850
247,594.44,25.0,14861
248,599.4,25.0,14985
249,604.8,25.0,15119
250,609.68,25.0,15241
251,610.2,25.0,15255
252,615.6,25.0,15390
253,621.0,25.0,15525
254,626.4,25.0,15660
255,631.8,25.0,15794
256,637.2,25.0,15930
257,642.6,25.0,16065
258,648.0,25.0,16200
259,653.4,25.0,16335
260,658.8,25.0,16470
261,662.88,25.0,16572
262,664.2,25.0,16605
263,669.6,25.0,16740
264,675.0,25.0,16875
265,680.4,25.0,17010
266,681.84,25.0,17046
267,685.52,25.0,17138
268,685.8,25.0,17145
269,690.8,25.0,17270
270,691.2,25.0,17280
271,696.6,25.0,17415
272,699.96,25.0,17499
273,702.0,25.0,17550
274,707.4,25.0,17685
275,708.52,25.0,17713
276,712.8,25.0,17820
277,715.6,25.0,17890
278,717.04,25.0,17926
279,718.2,25.0,17955
280,723.6,25.0,18090
281,727.76,25.0,18194
282,729.0,25.0,18225
283,734.4,25.0,18360
284,734.64,25.0,18366
285,739.8,25.0,18495
286,745.2,25.0,18630
287,745.56,25.0,18639
288,750.6,25.0,18765
289,755.36,25.0,18884
290,756.0,25.0,18900
