n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,3.12,25.0,78
4,3.32,25.0,83
5,3.52,25.0,88
6,4.96,25.0,124
7,6.6,25.0,165
8,6.64,25.0,166
9,8.96,25.0,224
10,9.92,25.0,248
11,12.0,25.0,300
12,14.88,25.0,372
13,15.44,25.0,386
14,19.84,25.0,496
15,24.8,25.0,620
16,28.0,25.0,700
17,29.76,25.0,744
18,32.6,25.0,815
19,34.72,25.0,868
20,39.68,25.0,992
21,39.84,25.0,996
22,44.64,25.0,1116
23,49.6,25.0,1240
24,51.04,25.0,1276
25,53.24,25.0,1331
26,54.56,25.0,1364
27,57.6,25.0,1440
28,59.52,25.0,1488
29,59.76,25.0,1494
30,64.48,25.0,1612
31,68.48,25.0,1712
32,69.44,25.0,1736
33,70.28,25.0,1757
34,74.4,25.0,1860
35,79.36,25.0,1984
36,82.56,25.0,2064
37,84.32,25.0,2108
38,86.2,25.0,2155
39,88.72,25.0,2218
40,89.28,25.0,2232
41,90.36,25.0,2259
42,94.24,25.0,2356
43,94.88,25.0,2372
44,99.2,25.0,2480
45,104.16,25.0,2604
46,104.36,25.0,2609
47,109.12,25.0,2728
48,113.72,25.0,2843
49,114.08,25.0,2852
50,117.96,25.0,2949
51,119.04,25.0,2976
52,123.16,25.0,3079
53,124.0,25.0,3100
54,126.68,25.0,3167
55,128.96,25.0,3224
56,133.92,25.0,3347
57,133.96,25.0,3349
58,136.84,25.0,3421
59,138.88,25.0,3472
60,140.2,25.0,3504
61,143.84,25.0,3596
62,145.32,25.0,3633
63,148.8,25.0,3720
64,148.84,25.0,3721
65,152.48,25.0,3811
66,153.76,25.0,3844
67,157.44,25.0,3936
68,158.72,25.0,3968
69,159.4,25.0,3985
70,161.52,25.0,4038
71,163.0,25.0,4075
72,163.68,25.0,4092
73,168.64,25.0,4216
74,168.84,25.0,4221
75,173.6,25.0,4340
76,174.2,25.0,4355
77,175.92,25.0,4398
78,178.56,25.0,4464
79,178.76,25.0,4469
80,181.56,25.0,4539
81,183.52,25.0,4588
82,184.24,25.0,4606
83,187.12,25.0,4678
84,188.48,25.0,4712
85,191.44,25.0,4786
86,193.44,25.0,4836
87,197.0,25.0,4925
88,198.4,25.0,4960
89,203.36,25.0,5084
90,204.56,25.0,5114
91,208.32,25.0,5208
92,209.64,25.0,5241
93,213.28,25.0,5332
94,218.24,25.0,5456
95,223.2,25.0,5580
96,224.12,25.0,5603
97,226.12,25.0,5653
98,228.16,25.0,5704
99,231.84,25.0,5796
100,233.12,25.0,5828
101,236.4,25.0,5910
102,238.08,25.0,5952
103,238.76,25.0,5969
104,243.04,25.0,6076
105,244.12,25.0,6103
106,247.52,25.0,6188
107,248.0,25.0,6200
108,249.28,25.0,6232
109,252.96,25.0,6324
110,253.92,25.0,6348
111,257.92,25.0,6448
112,260.6,25.0,6515
113,261.96,25.0,6548
114,262.88,25.0,6572
115,265.24,25.0,6631
116,267.84,25.0,6695
117,269.28,25.0,6731
118,272.8,25.0,6820
119,275.48,25.0,6887
120,277.76,25.0,6944
121,280.48,25.0,7012
122,282.72,25.0,7068
123,286.84,25.0,7170
124,287.68,25.0,7192
125,291.72,25.0,7293
126,292.64,25.0,7316
127,297.6,25.0,7440
128,298.84,25.0,7470
129,302.56,25.0,7564
130,305.36,25.0,7634
131,307.52,25.0,7688
132,312.48,25.0,7812
133,315.32,25.0,7883
134,317.44,25.0,7936
135,322.4,25.0,8059
