n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,3.12,25.0,78
4,3.32,25.0,83
5,3.52,25.0,88
6,5.12,25.0,128
7,6.6,25.0,165
8,6.64,25.0,166
9,8.96,25.0,224
10,10.24,25.0,256
11,12.0,25.0,300
12,15.36,25.0,384
13,16.76,25.0,419
14,20.48,25.0,512
15,25.6,25.0,640
16,30.16,25.0,754
17,30.72,25.0,768
18,34.16,25.0,853
19,35.84,25.0,896
20,40.96,25.0,1024
21,41.4,25.0,1035
22,46.08,25.0,1152
23,51.2,25.0,1280
24,52.6,25.0,1315
25,55.52,25.0,1388
26,56.32,25.0,1408
27,57.36,25.0,1434
28,61.0,25.0,1525
29,61.44,25.0,1536
30,64.52,25.0,1613
31,66.56,25.0,1664
32,67.76,25.0,1694
33,71.68,25.0,1792
34,72.04,25.0,1801
35,73.88,25.0,1847
36,75.6,25.0,1889
37,76.8,25.0,1920
38,81.92,25.0,2048
39,82.44,25.0,2061
40,83.68,25.0,2092
41,85.36,25.0,2134
42,87.04,25.0,2176
43,88.84,25.0,2221
44,91.12,25.0,2278
45,92.16,25.0,2304
46,93.72,25.0,2343
47,96.32,25.0,2408
48,97.28,25.0,2432
49,98.16,25.0,2454
50,100.28,25.0,2507
51,102.4,25.0,2560
52,107.52,25.0,2688
53,110.72,25.0,2768
54,112.64,25.0,2816
55,112.68,25.0,2817
56,117.76,25.0,2944
57,118.76,25.0,2969
58,122.04,25.0,3051
59,122.88,25.0,3072
60,123.28,25.0,3082
61,124.88,25.0,3122
62,128.0,25.0,3200
63,128.84,25.0,3221
64,133.12,25.0,3328
65,136.6,25.0,3415
66,138.24,25.0,3456
67,138.32,25.0,3458
68,140.92,25.0,3522
69,143.12,25.0,3578
70,143.36,25.0,3584
71,146.64,25.0,3665
72,148.48,25.0,3711
73,148.64,25.0,3715
74,153.6,25.0,3840
75,154.68,25.0,3867
76,156.76,25.0,3919
77,158.72,25.0,3968
78,159.56,25.0,3989
79,161.32,25.0,4033
80,163.84,25.0,4096
81,168.96,25.0,4224
82,171.4,25.0,4285
83,174.08,25.0,4352
84,175.08,25.0,4377
85,177.24,25.0,4431
86,179.2,25.0,4480
87,179.52,25.0,4488
88,181.24,25.0,4531
89,182.48,25.0,4562
90,184.32,25.0,4608
91,189.44,25.0,4736
92,194.56,25.0,4864
93,196.36,25.0,4909
94,197.88,25.0,4947
95,199.56,25.0,4989
96,199.68,25.0,4992
97,201.96,25.0,5049
98,203.64,25.0,5091
99,204.8,25.0,5120
100,209.16,25.0,5229
101,209.92,25.0,5248
102,212.48,25.0,5312
103,215.04,25.0,5376
104,219.28,25.0,5482
105,220.16,25.0,5504
106,222.8,25.0,5570
107,225.28,25.0,5632
108,230.4,25.0,5760
109,235.52,25.0,5888
110,238.2,25.0,5955
111,240.2,25.0,6005
112,240.64,25.0,6016
113,242.64,25.0,6066
114,245.32,25.0,6133
115,245.76,25.0,6144
116,249.0,25.0,6225
117,250.28,25.0,6257
118,250.88,25.0,6272
119,252.16,25.0,6304
120,254.64,25.0,6366
121,256.0,25.0,6400
122,258.2,25.0,6455
123,261.12,25.0,6528
124,263.48,25.0,6587
125,266.24,25.0,6656
126,266.76,25.0,6669
127,269.72,25.0,6743
128,271.36,25.0,6784
129,276.48,25.0,6912
130,281.6,25.0,7040
131,282.08,25.0,7052
132,286.72,25.0,7168
133,287.68,25.0,7192
134,291.84,25.0,7295
135,294.28,25.0,7356
136,296.96,25.0,7423
137,300.04,25.0,7501
138,302.08,25.0,7552
139,307.2,25.0,7680
140,310.16,25.0,7754
141,312.32,25.0,7808
142,317.44,25.0,7936
