n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,5.88,25.0,147
3,11.4,25.0,285
4,11.6,25.0,290
5,16.4,25.0,409
6,20.64,25.0,516
7,21.6,25.0,540
8,27.36,25.0,684
9,27.52,25.0,688
10,33.28,25.0,832
11,39.2,25.0,980
12,42.6,25.0,1065
13,44.52,25.0,1113
14,46.04,25.0,1151
15,49.88,25.0,1247
16,50.12,25.0,1253
17,53.92,25.0,1348
18,54.88,25.0,1372
19,57.52,25.0,1438
20,60.4,25.0,1510
21,62.0,25.0,1550
22,65.84,25.0,1646
23,69.2,25.0,1730
24,71.12,25.0,1778
25,73.0,25.0,1825
26,76.84,25.0,1921
27,78.08,25.0,1952
28,81.92,25.0,2048
29,82.04,25.0,2051
30,85.64,25.0,2141
31,87.56,25.0,2189
32,89.4,25.0,2235
33,91.12,25.0,2278
34,93.04,25.0,2326
35,93.16,25.0,2329
36,94.8,25.0,2370
37,97.76,25.0,2444
38,98.72,25.0,2468
39,100.88,25.0,2522
40,103.28,25.0,2582
41,104.24,25.0,2606
42,105.24,25.0,2631
43,107.04,25.0,2676
44,108.56,25.0,2714
45,109.52,25.0,2738
46,110.12,25.0,2753
47,112.76,25.0,2819
48,114.24,25.0,2856
49,115.2,25.0,2880
50,115.92,25.0,2898
51,118.12,25.0,2953
52,121.0,25.0,3025
53,126.76,25.0,3169
54,128.88,25.0,3222
55,131.68,25.0,3292
56,132.64,25.0,3315
57,133.88,25.0,3347
58,135.48,25.0,3386
59,138.36,25.0,3459
60,139.12,25.0,3478
61,143.92,25.0,3597
62,145.24,25.0,3631
63,149.08,25.0,3727
64,149.2,25.0,3729
65,154.96,25.0,3874
66,157.64,25.0,3940
67,160.52,25.0,4013
68,161.04,25.0,4026
69,165.0,25.0,4125
70,165.96,25.0,4149
71,170.16,25.0,4254
72,171.12,25.0,4278
73,172.52,25.0,4313
74,175.84,25.0,4396
75,176.8,25.0,4420
76,178.0,25.0,4450
77,180.96,25.0,4524
78,181.92,25.0,4548
79,183.68,25.0,4592
80,186.68,25.0,4667
81,187.64,25.0,4691
82,190.8,25.0,4770
83,192.44,25.0,4811
84,193.4,25.0,4835
85,193.68,25.0,4842
86,195.24,25.0,4881
87,196.48,25.0,4912
88,198.4,25.0,4960
89,200.32,25.0,5008
90,203.48,25.0,5087
