n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.24,25.0,56
4,2.44,25.0,61
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,15.36,25.0,384
15,15.76,25.0,394
16,20.48,25.0,512
17,23.48,25.0,587
18,25.6,25.0,640
19,30.72,25.0,768
20,35.84,25.0,896
21,39.64,25.0,991
22,40.96,25.0,1024
23,44.68,25.0,1117
24,46.08,25.0,1152
25,48.68,25.0,1217
26,50.8,25.0,1270
27,51.2,25.0,1280
28,53.88,25.0,1347
29,55.88,25.0,1397
30,56.32,25.0,1408
31,59.64,25.0,1491
32,61.44,25.0,1536
33,62.24,25.0,1556
34,66.56,25.0,1664
35,67.56,25.0,1689
36,70.88,25.0,1772
37,71.68,25.0,1792
38,72.16,25.0,1804
39,73.52,25.0,1838
40,75.52,25.0,1888
41,76.8,25.0,1920
42,77.36,25.0,1934
43,80.08,25.0,2002
44,81.92,25.0,2048
45,82.12,25.0,2053
46,84.16,25.0,2104
47,87.04,25.0,2176
48,88.6,25.0,2215
49,91.2,25.0,2280
50,92.16,25.0,2304
51,93.4,25.0,2335
52,96.68,25.0,2417
53,97.28,25.0,2432
54,101.92,25.0,2548
55,102.4,25.0,2560
56,107.52,25.0,2688
57,110.92,25.0,2773
58,112.64,25.0,2816
59,115.16,25.0,2879
60,117.76,25.0,2944
61,120.24,25.0,3006
62,122.16,25.0,3054
63,122.88,25.0,3072
64,127.16,25.0,3179
65,128.0,25.0,3200
66,129.84,25.0,3246
67,133.12,25.0,3328
68,133.24,25.0,3331
69,136.2,25.0,3404
70,137.92,25.0,3447
71,138.24,25.0,3456
72,139.52,25.0,3488
73,141.68,25.0,3542
74,143.36,25.0,3584
75,146.36,25.0,3659
76,148.48,25.0,3711
77,149.32,25.0,3733
78,150.56,25.0,3764
79,153.6,25.0,3840
80,155.04,25.0,3876
81,156.96,25.0,3924
82,158.72,25.0,3968
83,162.36,25.0,4059
84,163.84,25.0,4096
85,168.64,25.0,4216
86,168.96,25.0,4224
87,170.88,25.0,4272
88,174.08,25.0,4352
89,175.28,25.0,4382
90,178.76,25.0,4469
91,179.2,25.0,4480
92,180.12,25.0,4503
93,181.72,25.0,4543
94,183.68,25.0,4592
95,184.32,25.0,4608
96,185.92,25.0,4648
97,188.12,25.0,4703
98,189.44,25.0,4736
99,191.28,25.0,4782
100,192.72,25.0,4818
101,194.56,25.0,4864
102,195.32,25.0,4883
103,198.72,25.0,4968
104,199.68,25.0,4992
105,201.04,25.0,5026
106,204.24,25.0,5106
107,204.8,25.0,5120
108,207.16,25.0,5179
109,209.28,25.0,5232
110,209.92,25.0,5248
111,210.68,25.0,5267
112,212.16,25.0,5304
113,213.64,25.0,5341
114,215.04,25.0,5376
115,215.32,25.0,5383
116,216.56,25.0,5414
117,218.8,25.0,5470
118,220.16,25.0,5504
119,220.88,25.0,5522
120,223.36,25.0,5584
121,224.76,25.0,5619
122,225.28,25.0,5632
123,226.16,25.0,5654
124,229.44,25.0,5736
125,230.4,25.0,5760
126,230.84,25.0,5771
127,232.6,25.0,5815
128,235.52,25.0,5888
129,235.68,25.0,5892
130,237.24,25.0,5931
131,238.36,25.0,5959
132,239.68,25.0,5992
133,240.64,25.0,6016
134,241.56,25.0,6039
135,243.08,25.0,6077
136,245.76,25.0,6144
137,246.28,25.0,6157
138,250.88,25.0,6272
139,252.28,25.0,6307
140,256.0,25.0,6400
141,259.24,25.0,6481
142,261.12,25.0,6528
143,261.24,25.0,6531
144,263.52,25.0,6588
145,264.84,25.0,6620
146,265.96,25.0,6648
147,266.24,25.0,6656
148,267.72,25.0,6693
149,269.8,25.0,6745
150,271.36,25.0,6784
151,271.72,25.0,6793
152,273.32,25.0,6833
153,275.12,25.0,6878
154,276.48,25.0,6912
155,278.08,25.0,6952
156,279.88,25.0,6997
157,281.6,25.0,7040
158,281.84,25.0,7045
159,285.84,25.0,7145
160,286.72,25.0,7168
161,290.68,25.0,7267
162,291.84,25.0,7295
163,296.32,25.0,7408
164,296.96,25.0,7423
165,302.08,25.0,7552
166,304.0,25.0,7600
167,307.2,25.0,7680
168,311.48,25.0,7787
169,312.32,25.0,7808
170,317.44,25.0,7936
171,322.56,25.0,8064
