n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.0,25.0,75
3,5.88,25.0,147
4,11.4,25.0,285
5,11.56,25.0,289
6,17.32,25.0,433
7,22.76,25.0,569
8,27.68,25.0,692
9,28.64,25.0,716
10,32.16,25.0,803
11,34.04,25.0,851
12,38.16,25.0,953
13,39.12,25.0,977
14,44.88,25.0,1122
15,50.64,25.0,1266
16,54.28,25.0,1357
17,56.2,25.0,1405
18,58.08,25.0,1452
19,61.92,25.0,1548
20,67.68,25.0,1692
21,73.44,25.0,1836
22,76.08,25.0,1902
23,78.96,25.0,1973
24,81.04,25.0,2026
25,81.08,25.0,2027
26,84.48,25.0,2112
27,89.64,25.0,2241
28,89.68,25.0,2242
29,95.4,25.0,2385
30,97.64,25.0,2441
31,100.48,25.0,2512
32,106.24,25.0,2656
33,112.0,25.0,2800
34,116.56,25.0,2914
35,117.52,25.0,2938
36,123.28,25.0,3082
37,124.28,25.0,3107
38,129.04,25.0,3226
39,134.44,25.0,3361
40,140.2,25.0,3504
41,145.96,25.0,3649
42,151.72,25.0,3793
43,156.8,25.0,3920
44,162.56,25.0,4064
45,162.96,25.0,4074
46,167.76,25.0,4194
47,173.48,25.0,4337
48,173.76,25.0,4344
49,178.56,25.0,4464
50,186.56,25.0,4664
