n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,1.32,25.0,33
4,2.24,25.0,56
5,2.44,25.0,61
6,3.12,25.0,78
7,3.32,25.0,83
8,3.52,25.0,88
9,5.12,25.0,128
10,6.6,25.0,165
11,6.64,25.0,166
12,8.96,25.0,224
13,10.24,25.0,256
14,12.0,25.0,300
15,15.36,25.0,384
16,15.48,25.0,387
17,17.52,25.0,438
18,20.48,25.0,512
19,22.16,25.0,554
20,25.6,25.0,640
21,26.28,25.0,657
22,30.72,25.0,768
23,32.16,25.0,803
24,34.08,25.0,852
25,34.92,25.0,873
26,35.84,25.0,896
27,40.96,25.0,1024
28,42.32,25.0,1058
29,43.72,25.0,1093
30,45.72,25.0,1143
31,46.08,25.0,1152
32,49.44,25.0,1236
33,51.2,25.0,1280
34,56.32,25.0,1408
35,58.36,25.0,1459
36,61.44,25.0,1536
37,65.4,25.0,1635
38,66.56,25.0,1664
39,71.68,25.0,1792
40,72.76,25.0,1819
41,75.52,25.0,1888
42,76.8,25.0,1920
43,80.76,25.0,2019
44,81.92,25.0,2048
45,82.36,25.0,2059
46,84.04,25.0,2101
47,85.44,25.0,2136
48,87.04,25.0,2176
49,88.84,25.0,2221
50,90.36,25.0,2259
51,92.04,25.0,2301
52,92.16,25.0,2304
53,96.6,25.0,2415
54,97.28,25.0,2432
55,100.24,25.0,2506
56,101.6,25.0,2540
57,102.4,25.0,2560
58,105.84,25.0,2646
59,107.52,25.0,2688
60,108.84,25.0,2721
61,110.8,25.0,2770
62,112.64,25.0,2816
63,116.2,25.0,2905
64,117.76,25.0,2944
65,117.92,25.0,2948
66,120.96,25.0,3024
67,122.88,25.0,3072
68,122.96,25.0,3074
69,127.28,25.0,3182
70,128.0,25.0,3200
71,130.0,25.0,3250
72,132.48,25.0,3311
73,133.12,25.0,3328
74,134.84,25.0,3371
75,136.76,25.0,3419
76,138.24,25.0,3456
77,138.72,25.0,3468
78,142.24,25.0,3556
79,143.36,25.0,3584
80,144.6,25.0,3615
81,148.48,25.0,3711
82,149.04,25.0,3726
83,152.64,25.0,3815
84,153.6,25.0,3840
85,156.24,25.0,3906
86,158.72,25.0,3968
87,159.2,25.0,3979
88,162.16,25.0,4054
89,163.08,25.0,4077
90,163.84,25.0,4096
91,164.44,25.0,4111
92,166.44,25.0,4161
93,168.08,25.0,4202
94,168.96,25.0,4224
95,170.04,25.0,4251
96,171.84,25.0,4296
97,174.08,25.0,4352
98,174.68,25.0,4367
99,176.4,25.0,4410
100,179.2,25.0,4480
101,179.8,25.0,4495
102,181.28,25.0,4532
103,182.92,25.0,4573
104,184.32,25.0,4608
105,186.6,25.0,4665
106,189.44,25.0,4736
107,191.52,25.0,4788
108,193.72,25.0,4843
109,194.56,25.0,4864
110,195.48,25.0,4887
111,196.84,25.0,4921
112,199.68,25.0,4992
113,200.12,25.0,5003
114,203.24,25.0,5081
115,204.8,25.0,5120
116,206.16,25.0,5154
117,209.92,25.0,5248
118,215.04,25.0,5376
119,216.2,25.0,5405
120,220.16,25.0,5504
121,222.8,25.0,5570
122,225.28,25.0,5632
123,226.08,25.0,5652
124,228.2,25.0,5705
125,230.4,25.0,5760
126,232.72,25.0,5818
127,235.52,25.0,5888
128,240.64,25.0,6016
129,241.8,25.0,6045
130,245.76,25.0,6144
131,250.24,25.0,6256
132,250.88,25.0,6272
133,251.24,25.0,6281
134,253.24,25.0,6331
135,256.0,25.0,6400
136,256.72,25.0,6418
137,258.72,25.0,6468
138,261.12,25.0,6528
139,263.32,25.0,6583
140,266.24,25.0,6656
141,269.64,25.0,6741
142,271.36,25.0,6784
143,271.56,25.0,6789
144,274.24,25.0,6856
145,276.48,25.0,6912
146,281.6,25.0,7040
147,282.56,25.0,7064
148,286.72,25.0,7168
149,290.32,25.0,7258
150,291.84,25.0,7295
151,296.16,25.0,7404
152,296.96,25.0,7423
153,302.08,25.0,7552
154,307.2,25.0,7680
