n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.24,25.0,56
4,2.44,25.0,61
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,15.36,25.0,384
15,15.52,25.0,388
16,20.48,25.0,512
17,25.6,25.0,640
18,29.04,25.0,726
19,30.72,25.0,768
20,35.84,25.0,896
21,36.28,25.0,907
22,40.96,25.0,1024
23,45.4,25.0,1135
24,46.08,25.0,1152
25,51.2,25.0,1280
26,54.36,25.0,1359
27,56.32,25.0,1408
28,57.72,25.0,1443
29,60.36,25.0,1509
30,61.44,25.0,1536
31,66.16,25.0,1654
32,66.56,25.0,1664
33,68.92,25.0,1723
34,71.56,25.0,1789
35,71.68,25.0,1792
36,73.48,25.0,1837
37,76.8,25.0,1920
38,78.04,25.0,1951
39,81.28,25.0,2032
40,81.92,25.0,2048
41,86.12,25.0,2153
42,87.04,25.0,2176
43,87.4,25.0,2185
44,88.96,25.0,2224
45,91.6,25.0,2290
46,92.16,25.0,2304
47,93.76,25.0,2344
48,94.52,25.0,2363
49,96.12,25.0,2403
50,97.28,25.0,2432
51,99.68,25.0,2492
52,102.4,25.0,2560
53,102.44,25.0,2561
54,105.16,25.0,2629
55,107.52,25.0,2688
56,108.0,25.0,2700
57,111.72,25.0,2793
58,112.64,25.0,2816
59,116.8,25.0,2920
60,117.76,25.0,2944
61,122.88,25.0,3072
62,126.64,25.0,3166
63,128.0,25.0,3200
64,129.0,25.0,3225
65,131.6,25.0,3290
66,133.12,25.0,3328
67,137.56,25.0,3439
68,138.24,25.0,3456
69,140.04,25.0,3501
70,142.56,25.0,3564
71,143.36,25.0,3584
72,144.56,25.0,3614
73,146.92,25.0,3672
74,148.48,25.0,3711
75,148.96,25.0,3724
76,150.96,25.0,3774
77,152.64,25.0,3815
78,153.6,25.0,3840
79,155.72,25.0,3893
80,157.64,25.0,3940
81,158.72,25.0,3968
82,160.12,25.0,4003
83,163.84,25.0,4096
84,165.24,25.0,4131
85,166.44,25.0,4161
86,168.96,25.0,4224
87,172.76,25.0,4319
88,174.08,25.0,4352
89,174.56,25.0,4364
90,177.16,25.0,4429
91,179.2,25.0,4480
92,182.28,25.0,4557
93,184.32,25.0,4608
94,185.92,25.0,4648
95,189.44,25.0,4736
96,189.6,25.0,4740
97,192.48,25.0,4812
98,194.56,25.0,4864
99,194.76,25.0,4869
100,195.92,25.0,4898
101,199.08,25.0,4977
102,199.68,25.0,4992
103,202.08,25.0,5052
104,203.84,25.0,5096
105,204.8,25.0,5120
106,206.04,25.0,5151
107,208.8,25.0,5220
108,209.92,25.0,5248
109,211.12,25.0,5278
110,213.72,25.0,5343
111,215.04,25.0,5376
112,216.72,25.0,5418
113,218.16,25.0,5454
114,220.16,25.0,5504
115,223.92,25.0,5598
116,225.28,25.0,5632
117,227.6,25.0,5690
118,229.96,25.0,5749
119,230.4,25.0,5760
120,231.36,25.0,5784
121,232.36,25.0,5809
122,234.12,25.0,5853
123,235.52,25.0,5888
124,236.72,25.0,5918
125,238.96,25.0,5974
126,240.64,25.0,6016
127,240.92,25.0,6023
128,245.76,25.0,6144
129,245.84,25.0,6146
130,247.84,25.0,6196
131,250.24,25.0,6256
132,250.88,25.0,6272
133,252.04,25.0,6301
134,255.08,25.0,6377
135,256.0,25.0,6400
136,257.04,25.0,6426
137,259.4,25.0,6484
138,261.12,25.0,6528
139,261.52,25.0,6538
140,264.52,25.0,6613
141,266.24,25.0,6656
142,267.56,25.0,6689
143,271.2,25.0,6780
144,271.36,25.0,6784
145,276.24,25.0,6906
146,276.48,25.0,6912
147,281.6,25.0,7040
148,284.68,25.0,7117
149,286.72,25.0,7168
150,289.84,25.0,7245
151,291.84,25.0,7295
152,296.96,25.0,7423
153,297.96,25.0,7448
154,302.08,25.0,7552
155,307.2,25.0,7680
156,309.56,25.0,7739
157,312.32,25.0,7808
158,317.44,25.0,7936
