n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.24,25.0,56
4,2.44,25.0,61
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,14.2,25.0,355
15,15.36,25.0,384
16,18.48,25.0,462
17,20.48,25.0,512
18,22.24,25.0,556
19,23.96,25.0,599
20,25.6,25.0,640
21,25.96,25.0,649
22,29.48,25.0,737
23,30.72,25.0,768
24,31.24,25.0,781
25,34.84,25.0,871
26,35.84,25.0,896
27,36.08,25.0,902
28,40.96,25.0,1024
29,41.48,25.0,1037
30,43.04,25.0,1076
31,45.04,25.0,1126
32,46.08,25.0,1152
33,48.84,25.0,1221
34,51.2,25.0,1280
35,56.32,25.0,1408
36,57.84,25.0,1446
37,61.44,25.0,1536
38,64.8,25.0,1620
39,66.56,25.0,1664
40,71.68,25.0,1792
41,71.76,25.0,1794
42,73.24,25.0,1830
43,76.8,25.0,1920
44,78.64,25.0,1966
45,81.92,25.0,2048
46,81.96,25.0,2049
47,83.24,25.0,2081
48,87.04,25.0,2176
49,87.96,25.0,2199
50,91.04,25.0,2276
51,92.16,25.0,2304
52,93.08,25.0,2327
53,94.92,25.0,2373
54,96.6,25.0,2415
55,97.28,25.0,2432
56,98.24,25.0,2456
57,100.0,25.0,2500
58,101.76,25.0,2544
59,102.4,25.0,2560
60,103.28,25.0,2582
61,105.52,25.0,2638
62,107.52,25.0,2688
63,107.8,25.0,2695
64,110.36,25.0,2759
65,112.64,25.0,2816
66,113.48,25.0,2837
67,115.36,25.0,2884
68,117.48,25.0,2937
69,117.76,25.0,2944
70,119.36,25.0,2984
71,120.84,25.0,3021
72,122.32,25.0,3058
73,122.88,25.0,3072
74,123.88,25.0,3097
75,125.16,25.0,3129
76,127.0,25.0,3175
77,128.0,25.0,3200
78,133.12,25.0,3328
79,133.16,25.0,3329
80,138.24,25.0,3456
81,143.36,25.0,3584
82,144.0,25.0,3600
83,147.08,25.0,3677
84,148.16,25.0,3704
85,148.48,25.0,3711
86,150.04,25.0,3751
87,153.04,25.0,3826
88,153.6,25.0,3840
89,155.28,25.0,3882
90,157.08,25.0,3927
91,158.72,25.0,3968
92,158.76,25.0,3969
93,163.84,25.0,4096
94,166.44,25.0,4161
95,168.96,25.0,4224
96,170.88,25.0,4272
97,172.2,25.0,4305
98,174.08,25.0,4352
99,177.04,25.0,4426
100,179.2,25.0,4480
101,183.28,25.0,4582
102,184.32,25.0,4608
103,186.44,25.0,4661
104,189.44,25.0,4736
105,192.88,25.0,4822
106,194.56,25.0,4864
107,197.76,25.0,4944
108,199.68,25.0,4992
109,201.84,25.0,5046
110,204.8,25.0,5120
111,205.24,25.0,5131
112,208.28,25.0,5207
113,209.92,25.0,5248
114,215.04,25.0,5376
115,215.36,25.0,5384
116,218.72,25.0,5468
117,220.16,25.0,5504
118,221.72,25.0,5543
119,225.28,25.0,5632
120,225.64,25.0,5641
121,229.32,25.0,5733
122,230.4,25.0,5760
123,235.52,25.0,5888
124,239.52,25.0,5988
125,240.64,25.0,6016
126,241.04,25.0,6026
127,245.76,25.0,6144
128,246.8,25.0,6170
129,248.8,25.0,6220
130,250.88,25.0,6272
131,251.2,25.0,6280
132,253.36,25.0,6334
133,256.0,25.0,6400
134,256.68,25.0,6417
135,259.32,25.0,6483
136,261.12,25.0,6528
137,261.76,25.0,6544
138,266.24,25.0,6656
139,269.36,25.0,6734
140,271.36,25.0,6784
141,275.32,25.0,6883
142,276.32,25.0,6908
143,276.48,25.0,6912
144,280.92,25.0,7023
145,281.6,25.0,7040
146,286.16,25.0,7154
147,286.72,25.0,7168
148,289.88,25.0,7247
149,291.84,25.0,7295
150,296.44,25.0,7411
151,296.96,25.0,7423
152,298.96,25.0,7473
153,302.08,25.0,7552
154,305.96,25.0,7648
155,307.2,25.0,7680
156,312.32,25.0,7808
157,317.44,25.0,7936
