n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,1.28,25.0,32
4,1.32,25.0,33
5,1.36,25.0,34
6,3.12,25.0,78
7,3.32,25.0,83
8,3.52,25.0,88
9,5.12,25.0,128
10,6.56,25.0,164
11,6.6,25.0,165
12,6.64,25.0,166
13,8.96,25.0,224
14,10.24,25.0,256
15,12.0,25.0,300
16,13.52,25.0,338
17,15.36,25.0,384
18,16.88,25.0,422
19,19.44,25.0,486
20,20.48,25.0,512
21,25.6,25.0,640
22,28.6,25.0,715
23,30.24,25.0,756
24,30.72,25.0,768
25,34.6,25.0,865
26,35.84,25.0,896
27,39.6,25.0,990
28,40.68,25.0,1017
29,40.96,25.0,1024
30,42.68,25.0,1067
31,46.08,25.0,1152
32,46.92,25.0,1173
33,51.2,25.0,1280
34,55.84,25.0,1396
35,56.32,25.0,1408
36,61.44,25.0,1536
37,62.88,25.0,1572
38,66.56,25.0,1664
39,69.12,25.0,1728
40,71.16,25.0,1779
41,71.68,25.0,1792
42,72.72,25.0,1818
43,75.4,25.0,1885
44,76.8,25.0,1920
45,78.2,25.0,1955
46,81.04,25.0,2026
47,81.92,25.0,2048
48,84.28,25.0,2107
49,87.04,25.0,2176
50,89.24,25.0,2231
51,90.6,25.0,2265
52,92.16,25.0,2304
53,92.76,25.0,2319
54,96.04,25.0,2401
55,97.28,25.0,2432
56,98.76,25.0,2469
57,99.8,25.0,2495
58,102.12,25.0,2553
59,102.4,25.0,2560
60,103.96,25.0,2599
61,107.52,25.0,2688
62,108.56,25.0,2714
63,110.28,25.0,2757
64,112.64,25.0,2816
65,114.76,25.0,2869
66,116.56,25.0,2914
67,117.76,25.0,2944
68,118.4,25.0,2960
69,120.12,25.0,3003
70,121.16,25.0,3029
71,122.88,25.0,3072
72,123.08,25.0,3077
73,125.2,25.0,3130
74,126.48,25.0,3162
75,128.0,25.0,3200
76,128.6,25.0,3215
77,133.12,25.0,3328
78,133.76,25.0,3344
79,136.44,25.0,3411
80,138.24,25.0,3456
81,139.04,25.0,3476
82,140.4,25.0,3510
83,142.36,25.0,3559
84,143.36,25.0,3584
85,144.68,25.0,3617
86,146.84,25.0,3671
87,148.36,25.0,3709
88,148.48,25.0,3711
89,149.6,25.0,3740
90,152.12,25.0,3803
91,153.6,25.0,3840
92,154.68,25.0,3867
93,156.72,25.0,3918
94,158.72,25.0,3968
95,159.04,25.0,3976
96,160.2,25.0,4004
97,161.12,25.0,4028
98,162.16,25.0,4054
99,163.52,25.0,4088
100,163.84,25.0,4096
101,165.96,25.0,4149
102,167.92,25.0,4198
103,168.96,25.0,4224
104,169.12,25.0,4228
105,174.08,25.0,4352
106,175.4,25.0,4385
107,177.48,25.0,4437
108,179.0,25.0,4475
109,179.2,25.0,4480
110,180.96,25.0,4524
111,182.28,25.0,4557
112,184.32,25.0,4608
113,184.64,25.0,4616
114,186.04,25.0,4651
115,187.64,25.0,4691
116,189.44,25.0,4736
117,191.0,25.0,4775
118,191.84,25.0,4796
119,194.56,25.0,4864
120,195.16,25.0,4879
121,198.12,25.0,4953
122,199.68,25.0,4992
123,200.48,25.0,5012
124,203.96,25.0,5099
125,204.8,25.0,5120
126,207.0,25.0,5175
127,209.92,25.0,5248
128,213.04,25.0,5326
129,215.04,25.0,5376
130,216.52,25.0,5413
131,219.04,25.0,5476
132,220.16,25.0,5504
133,220.92,25.0,5523
134,222.12,25.0,5553
135,225.28,25.0,5632
136,225.48,25.0,5637
137,227.08,25.0,5677
138,227.88,25.0,5697
139,229.12,25.0,5728
140,230.4,25.0,5760
141,230.52,25.0,5763
142,232.52,25.0,5813
143,235.52,25.0,5888
144,238.48,25.0,5962
145,239.88,25.0,5997
146,240.64,25.0,6016
147,243.44,25.0,6086
148,245.32,25.0,6133
149,245.76,25.0,6144
150,248.2,25.0,6205
151,250.88,25.0,6272
152,251.52,25.0,6288
153,256.0,25.0,6400
154,258.28,25.0,6456
155,261.12,25.0,6528
156,263.28,25.0,6581
157,266.24,25.0,6656
158,266.36,25.0,6659
159,271.36,25.0,6784
160,275.08,25.0,6877
161,276.48,25.0,6912
162,281.6,25.0,7040
163,286.72,25.0,7168
164,286.8,25.0,7170
165,291.24,25.0,7281
166,291.84,25.0,7295
167,296.96,25.0,7423
168,302.08,25.0,7552
169,307.2,25.0,7680
170,312.32,25.0,7808
171,315.48,25.0,7887
172,317.44,25.0,7936
173,321.72,25.0,8043
174,322.56,25.0,8064
175,327.68,25.0,8192
176,332.8,25.0,8320
