n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.24,25.0,56
4,2.44,25.0,61
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,13.4,25.0,335
15,15.36,25.0,384
16,15.56,25.0,389
17,17.04,25.0,426
18,19.04,25.0,476
19,19.84,25.0,496
20,20.48,25.0,512
21,21.4,25.0,535
22,22.48,25.0,562
23,23.92,25.0,598
24,25.6,25.0,640
25,26.68,25.0,667
26,29.4,25.0,735
27,30.72,25.0,768
28,31.32,25.0,783
29,35.72,25.0,893
30,35.84,25.0,896
31,37.32,25.0,933
32,40.44,25.0,1011
33,40.96,25.0,1024
34,43.76,25.0,1094
35,45.32,25.0,1133
36,46.08,25.0,1152
37,47.32,25.0,1183
38,51.2,25.0,1280
39,51.64,25.0,1291
40,56.32,25.0,1408
41,56.88,25.0,1422
42,61.44,25.0,1536
43,63.84,25.0,1596
44,66.56,25.0,1664
45,70.8,25.0,1770
46,71.68,25.0,1792
47,72.76,25.0,1819
48,75.04,25.0,1876
49,76.8,25.0,1920
50,76.96,25.0,1923
51,78.84,25.0,1971
52,81.92,25.0,2048
53,81.96,25.0,2049
54,83.48,25.0,2087
55,85.88,25.0,2147
56,87.04,25.0,2176
57,91.64,25.0,2291
58,92.16,25.0,2304
59,92.6,25.0,2315
60,94.0,25.0,2350
61,95.28,25.0,2382
62,97.28,25.0,2432
63,98.0,25.0,2450
64,99.84,25.0,2496
65,102.2,25.0,2555
66,102.4,25.0,2560
67,103.44,25.0,2586
68,106.4,25.0,2660
69,107.52,25.0,2688
70,108.64,25.0,2716
71,112.16,25.0,2804
72,112.64,25.0,2816
73,113.44,25.0,2836
74,116.72,25.0,2918
75,117.76,25.0,2944
76,118.36,25.0,2959
77,122.36,25.0,3059
78,122.88,25.0,3072
79,128.0,25.0,3200
80,130.24,25.0,3256
81,133.12,25.0,3328
82,138.24,25.0,3456
83,139.2,25.0,3479
84,141.92,25.0,3547
85,143.36,25.0,3584
86,146.24,25.0,3656
87,148.48,25.0,3711
88,150.0,25.0,3750
89,151.72,25.0,3793
90,153.6,25.0,3840
91,153.96,25.0,3849
92,156.76,25.0,3919
93,158.72,25.0,3968
94,160.08,25.0,4002
95,163.6,25.0,4090
96,163.84,25.0,4096
97,168.96,25.0,4224
98,170.52,25.0,4263
99,174.08,25.0,4352
100,174.6,25.0,4365
101,179.2,25.0,4480
102,179.72,25.0,4493
103,183.12,25.0,4578
104,184.32,25.0,4608
105,188.52,25.0,4713
106,189.44,25.0,4736
107,193.12,25.0,4828
108,194.56,25.0,4864
109,194.92,25.0,4873
110,196.16,25.0,4904
111,199.2,25.0,4980
112,199.68,25.0,4992
113,202.08,25.0,5052
114,204.68,25.0,5117
115,204.8,25.0,5120
116,206.68,25.0,5167
117,208.52,25.0,5213
118,209.92,25.0,5248
119,210.8,25.0,5270
120,215.04,25.0,5376
121,215.4,25.0,5385
122,219.28,25.0,5482
123,220.16,25.0,5504
124,221.48,25.0,5537
125,223.88,25.0,5597
126,225.28,25.0,5632
127,229.36,25.0,5734
128,230.4,25.0,5760
129,235.52,25.0,5888
130,238.64,25.0,5966
131,240.64,25.0,6016
132,241.24,25.0,6031
133,245.76,25.0,6144
134,246.56,25.0,6164
135,248.16,25.0,6204
136,250.88,25.0,6272
137,252.08,25.0,6302
138,256.0,25.0,6400
139,258.84,25.0,6470
140,261.12,25.0,6528
141,265.12,25.0,6628
142,266.24,25.0,6656
143,271.2,25.0,6780
144,271.36,25.0,6784
145,276.16,25.0,6904
146,276.48,25.0,6912
147,281.6,25.0,7040
148,282.04,25.0,7051
149,286.72,25.0,7168
150,287.48,25.0,7187
151,291.56,25.0,7289
152,291.84,25.0,7295
153,296.96,25.0,7423
154,302.08,25.0,7552
