n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,1.32,25.0,33
4,3.12,25.0,78
5,3.32,25.0,83
6,3.52,25.0,88
7,5.12,25.0,128
8,6.6,25.0,165
9,6.64,25.0,166
10,8.96,25.0,224
11,10.24,25.0,256
12,12.0,25.0,300
13,14.44,25.0,361
14,15.36,25.0,384
15,20.48,25.0,512
16,21.16,25.0,529
17,22.84,25.0,571
18,23.92,25.0,598
19,24.72,25.0,618
20,25.6,25.0,640
21,26.64,25.0,666
22,30.72,25.0,768
23,31.44,25.0,786
24,33.16,25.0,828
25,35.84,25.0,896
26,37.28,25.0,932
27,39.4,25.0,985
28,40.96,25.0,1024
29,41.56,25.0,1039
30,42.84,25.0,1071
31,43.8,25.0,1095
32,45.04,25.0,1126
33,46.08,25.0,1152
34,47.36,25.0,1184
35,49.36,25.0,1234
36,51.2,25.0,1280
37,52.4,25.0,1310
38,56.32,25.0,1408
39,60.12,25.0,1503
40,61.44,25.0,1536
41,66.56,25.0,1664
42,67.36,25.0,1684
43,71.68,25.0,1792
44,73.36,25.0,1834
45,75.52,25.0,1888
46,76.8,25.0,1920
47,79.2,25.0,1980
48,81.08,25.0,2027
49,81.92,25.0,2048
50,85.88,25.0,2147
51,87.04,25.0,2176
52,87.72,25.0,2193
53,90.88,25.0,2272
54,92.16,25.0,2304
55,94.44,25.0,2361
56,96.08,25.0,2402
57,97.28,25.0,2432
58,99.32,25.0,2483
59,101.44,25.0,2536
60,102.4,25.0,2560
61,105.4,25.0,2635
62,107.28,25.0,2682
63,107.52,25.0,2688
64,109.44,25.0,2736
65,112.08,25.0,2802
66,112.64,25.0,2816
67,114.6,25.0,2865
68,117.76,25.0,2944
69,122.48,25.0,3062
70,122.88,25.0,3072
71,124.24,25.0,3106
72,125.96,25.0,3149
73,128.0,25.0,3200
74,129.72,25.0,3243
75,132.72,25.0,3318
76,133.12,25.0,3328
77,134.24,25.0,3356
78,137.48,25.0,3436
79,138.24,25.0,3456
80,139.4,25.0,3485
81,142.08,25.0,3552
82,143.36,25.0,3584
83,143.92,25.0,3597
84,145.4,25.0,3635
85,148.48,25.0,3711
86,150.88,25.0,3772
87,153.6,25.0,3840
88,153.76,25.0,3844
89,157.24,25.0,3931
90,158.72,25.0,3968
91,159.12,25.0,3978
92,160.84,25.0,4021
93,163.04,25.0,4076
94,163.84,25.0,4096
95,165.2,25.0,4130
96,167.04,25.0,4176
97,168.96,25.0,4224
98,170.44,25.0,4261
99,173.2,25.0,4330
100,174.08,25.0,4352
101,175.2,25.0,4380
102,177.68,25.0,4442
103,179.2,25.0,4480
104,180.24,25.0,4506
105,183.0,25.0,4575
106,184.32,25.0,4608
107,184.8,25.0,4620
108,186.32,25.0,4658
109,188.04,25.0,4701
110,189.44,25.0,4736
111,193.8,25.0,4845
112,194.56,25.0,4864
113,196.84,25.0,4921
114,199.68,25.0,4992
115,202.76,25.0,5069
116,204.8,25.0,5120
117,206.2,25.0,5155
118,208.32,25.0,5208
119,209.48,25.0,5237
120,209.92,25.0,5248
121,210.52,25.0,5263
122,213.32,25.0,5333
123,215.04,25.0,5376
124,216.24,25.0,5406
125,220.16,25.0,5504
126,224.2,25.0,5605
127,225.28,25.0,5632
128,228.0,25.0,5700
129,230.4,25.0,5760
130,231.84,25.0,5796
131,235.52,25.0,5888
132,236.04,25.0,5901
133,240.64,25.0,6016
134,241.56,25.0,6039
135,245.76,25.0,6144
136,247.84,25.0,6196
137,249.84,25.0,6246
138,250.88,25.0,6272
139,251.88,25.0,6297
140,254.2,25.0,6355
141,255.64,25.0,6391
142,256.0,25.0,6400
143,257.48,25.0,6437
144,260.16,25.0,6504
145,261.12,25.0,6528
146,262.24,25.0,6556
147,265.52,25.0,6638
148,266.24,25.0,6656
149,267.68,25.0,6692
150,271.36,25.0,6784
151,271.68,25.0,6792
152,275.44,25.0,6886
153,276.48,25.0,6912
154,281.6,25.0,7040
155,282.96,25.0,7073
156,286.72,25.0,7168
157,291.84,25.0,7295
158,291.88,25.0,7297
159,296.96,25.0,7423
160,298.0,25.0,7450
161,302.08,25.0,7552
162,306.56,25.0,7664
163,307.2,25.0,7680
164,312.32,25.0,7808
165,317.44,25.0,7936
