n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.44,25.0,61
4,3.12,25.0,78
5,6.4,25.0,160
6,7.28,25.0,182
7,12.0,25.0,300
8,16.6,25.0,415
9,17.6,25.0,440
10,23.12,25.0,578
11,26.88,25.0,672
12,28.8,25.0,720
13,34.12,25.0,852
14,40.0,25.0,1000
15,42.6,25.0,1065
16,43.84,25.0,1096
17,46.4,25.0,1160
18,47.16,25.0,1179
19,52.32,25.0,1308
20,53.96,25.0,1349
21,57.6,25.0,1440
22,64.0,25.0,1600
23,65.44,25.0,1636
24,70.4,25.0,1760
25,71.24,25.0,1780
26,73.68,25.0,1842
27,76.8,25.0,1920
28,78.24,25.0,1955
29,80.12,25.0,2003
30,82.04,25.0,2051
31,83.2,25.0,2080
32,84.0,25.0,2100
33,88.08,25.0,2202
34,89.6,25.0,2240
35,90.6,25.0,2265
36,92.12,25.0,2303
37,96.0,25.0,2400
38,99.08,25.0,2477
39,101.2,25.0,2530
40,102.4,25.0,2560
41,106.68,25.0,2667
42,108.8,25.0,2720
43,112.76,25.0,2819
44,115.2,25.0,2880
45,118.92,25.0,2973
46,121.6,25.0,3040
47,126.92,25.0,3173
48,128.0,25.0,3200
49,129.56,25.0,3239
50,133.2,25.0,3329
51,136.36,25.0,3409
52,139.2,25.0,3479
53,143.84,25.0,3596
54,145.6,25.0,3640
55,147.6,25.0,3690
56,152.0,25.0,3800
57,153.28,25.0,3832
58,156.48,25.0,3911
59,158.4,25.0,3960
60,159.28,25.0,3982
61,164.32,25.0,4108
62,164.8,25.0,4120
63,165.72,25.0,4143
64,167.68,25.0,4192
65,170.56,25.0,4264
66,173.88,25.0,4347
67,176.0,25.0,4400
68,177.88,25.0,4447
69,181.24,25.0,4531
70,184.08,25.0,4602
71,187.2,25.0,4680
72,187.96,25.0,4699
73,192.6,25.0,4815
74,193.6,25.0,4840
75,197.04,25.0,4926
76,200.0,25.0,5000
77,203.12,25.0,5078
78,205.16,25.0,5129
79,207.8,25.0,5195
80,209.64,25.0,5241
81,211.2,25.0,5280
82,212.72,25.0,5318
83,214.48,25.0,5362
84,217.6,25.0,5440
85,224.0,25.0,5600
86,225.88,25.0,5647
87,230.4,25.0,5760
88,233.2,25.0,5830
89,236.64,25.0,5916
90,240.32,25.0,6008
91,243.2,25.0,6080
92,244.84,25.0,6121
93,247.4,25.0,6185
94,249.4,25.0,6235
95,249.6,25.0,6240
96,252.24,25.0,6306
97,256.0,25.0,6400
98,259.4,25.0,6484
99,262.4,25.0,6559
100,265.96,25.0,6648
101,268.68,25.0,6717
102,270.12,25.0,6753
103,272.4,25.0,6809
104,275.2,25.0,6880
105,277.4,25.0,6934
106,281.6,25.0,7040
107,283.36,25.0,7084
108,288.0,25.0,7200
109,294.32,25.0,7358
110,294.4,25.0,7359
111,299.0,25.0,7475
112,300.8,25.0,7520
113,305.12,25.0,7628
114,307.2,25.0,7680
115,313.6,25.0,7840
116,316.56,25.0,7914
117,320.0,25.0,8000
118,326.4,25.0,8159
