n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.0,25.0,75
3,5.88,25.0,147
4,11.6,25.0,290
5,16.84,25.0,421
6,19.44,25.0,486
7,22.32,25.0,558
8,23.6,25.0,590
9,27.32,25.0,683
10,30.12,25.0,753
11,32.6,25.0,815
12,37.24,25.0,931
13,38.2,25.0,955
14,40.76,25.0,1019
15,43.64,25.0,1091
16,44.64,25.0,1116
17,47.48,25.0,1187
18,49.4,25.0,1235
19,49.96,25.0,1249
20,52.0,25.0,1300
21,54.2,25.0,1355
22,55.16,25.0,1379
23,56.92,25.0,1423
24,59.32,25.0,1483
25,60.28,25.0,1507
26,63.24,25.0,1581
27,66.12,25.0,1653
28,66.48,25.0,1662
29,71.84,25.0,1796
30,72.24,25.0,1805
