n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.84,25.0,96
3,5.4,25.0,135
4,5.44,25.0,136
5,10.8,25.0,270
6,16.2,25.0,405
7,21.6,25.0,540
8,22.8,25.0,570
9,23.6,25.0,590
10,23.64,25.0,591
11,23.68,25.0,592
12,23.72,25.0,593
13,23.76,25.0,594
14,23.84,25.0,596
15,23.88,25.0,597
16,23.92,25.0,598
17,23.96,25.0,599
18,24.0,25.0,600
19,24.04,25.0,601
20,24.08,25.0,602
21,24.12,25.0,603
22,24.16,25.0,604
23,26.32,25.0,658
24,27.0,25.0,675
25,27.8,25.0,695
26,27.84,25.0,696
27,27.96,25.0,699
28,28.0,25.0,700
29,28.12,25.0,703
30,28.16,25.0,704
31,28.2,25.0,705
32,28.36,25.0,709
33,29.36,25.0,734
34,30.2,25.0,755
35,31.04,25.0,776
36,31.16,25.0,779
37,31.2,25.0,780
38,31.24,25.0,781
39,31.28,25.0,782
40,31.32,25.0,783
41,31.36,25.0,784
42,31.4,25.0,785
43,31.44,25.0,786
44,31.52,25.0,788
45,31.56,25.0,789
46,31.6,25.0,790
47,32.12,25.0,802
48,32.16,25.0,803
49,32.24,25.0,806
50,32.4,25.0,810
51,33.6,25.0,840
52,34.4,25.0,860
53,34.48,25.0,861
54,34.8,25.0,869
55,35.76,25.0,894
56,36.08,25.0,902
57,36.12,25.0,902
58,36.16,25.0,903
59,36.2,25.0,905
60,36.24,25.0,906
61,36.44,25.0,911
62,36.48,25.0,911
63,37.8,25.0,944
64,39.6,25.0,990
65,41.44,25.0,1036
66,43.2,25.0,1080
67,43.24,25.0,1081
68,45.8,25.0,1145
69,47.44,25.0,1186
70,48.6,25.0,1215
71,49.76,25.0,1244
72,50.56,25.0,1264
73,50.6,25.0,1265
74,50.64,25.0,1266
75,50.68,25.0,1267
76,50.72,25.0,1268
77,50.76,25.0,1269
78,50.8,25.0,1270
79,50.84,25.0,1271
80,50.88,25.0,1272
81,50.92,25.0,1273
82,50.96,25.0,1274
83,51.0,25.0,1275
84,51.04,25.0,1276
85,51.08,25.0,1277
86,51.12,25.0,1278
87,51.16,25.0,1279
88,51.2,25.0,1280
89,51.24,25.0,1281
90,51.28,25.0,1282
91,51.32,25.0,1283
92,51.36,25.0,1284
93,51.4,25.0,1285
94,51.44,25.0,1286
95,52.28,25.0,1307
96,52.32,25.0,1308
97,52.64,25.0,1316
98,52.68,25.0,1317
99,52.72,25.0,1318
100,52.76,25.0,1319
101,52.8,25.0,1320
102,52.84,25.0,1321
103,52.88,25.0,1322
104,52.92,25.0,1323
105,52.96,25.0,1324
106,53.0,25.0,1325
107,53.04,25.0,1326
108,53.08,25.0,1327
109,53.12,25.0,1328
110,53.16,25.0,1329
111,53.2,25.0,1330
112,53.24,25.0,1331
113,53.28,25.0,1332
114,53.32,25.0,1333
115,53.36,25.0,1334
116,53.4,25.0,1335
117,53.48,25.0,1337
118,53.52,25.0,1338
119,53.6,25.0,1340
120,53.64,25.0,1341
121,53.68,25.0,1342
122,53.8,25.0,1345
123,53.84,25.0,1346
124,54.0,25.0,1350
125,54.6,25.0,1365
126,57.6,25.0,1440
127,59.4,25.0,1485
128,60.88,25.0,1522
129,61.28,25.0,1532
130,61.6,25.0,1540
131,64.24,25.0,1605
132,64.8,25.0,1620
133,66.08,25.0,1652
134,68.48,25.0,1712
135,70.2,25.0,1755
136,72.0,25.0,1800
137,75.6,25.0,1889
138,81.0,25.0,2025
139,82.64,25.0,2066
140,86.4,25.0,2160
141,91.8,25.0,2295
142,97.2,25.0,2430
143,97.28,25.0,2432
144,99.0,25.0,2475
145,99.08,25.0,2477
146,99.16,25.0,2479
147,99.2,25.0,2480
148,99.24,25.0,2481
149,100.88,25.0,2522
150,102.6,25.0,2565
151,108.0,25.0,2700
152,112.96,25.0,2824
153,113.4,25.0,2835
154,113.96,25.0,2849
155,116.72,25.0,2918
156,118.8,25.0,2970
157,124.2,25.0,3105
158,129.6,25.0,3240
159,130.2,25.0,3254
160,132.16,25.0,3304
161,135.0,25.0,3375
162,135.72,25.0,3393
163,137.4,25.0,3435
164,140.4,25.0,3510
165,141.76,25.0,3544
166,144.08,25.0,3602
167,145.8,25.0,3645
168,147.08,25.0,3677
169,150.0,25.0,3750
170,151.2,25.0,3779
171,153.12,25.0,3828
172,156.6,25.0,3915
173,159.76,25.0,3994
174,162.0,25.0,4050
175,164.6,25.0,4115
176,166.92,25.0,4173
177,167.4,25.0,4185
178,170.64,25.0,4266
179,172.8,25.0,4320
180,178.2,25.0,4455
181,180.16,25.0,4504
182,183.6,25.0,4590
183,189.0,25.0,4725
184,189.88,25.0,4747
185,194.4,25.0,4860
186,199.8,25.0,4995
187,205.2,25.0,5130
188,210.6,25.0,5265
189,216.0,25.0,5400
190,216.68,25.0,5417
191,221.4,25.0,5535
192,223.84,25.0,5596
193,226.28,25.0,5657
194,226.8,25.0,5670
195,229.72,25.0,5743
196,232.2,25.0,5805
197,233.68,25.0,5842
198,237.6,25.0,5940
199,243.0,25.0,6075
200,243.24,25.0,6081
201,248.24,25.0,6206
202,248.4,25.0,6210
203,253.8,25.0,6345
204,259.2,25.0,6480
205,264.6,25.0,6615
206,266.76,25.0,6669
207,270.0,25.0,6750
208,271.64,25.0,6791
209,275.4,25.0,6884
210,280.8,25.0,7020
211,281.36,25.0,7034
212,286.2,25.0,7155
213,286.72,25.0,7168
214,291.6,25.0,7290
215,294.08,25.0,7352
216,297.0,25.0,7425
217,301.48,25.0,7537
218,302.4,25.0,7559
219,306.68,25.0,7667
220,307.8,25.0,7695
221,313.2,25.0,7830
222,315.76,25.0,7894
223,317.36,25.0,7934
224,318.6,25.0,7965
225,319.24,25.0,7981
226,320.92,25.0,8023
227,324.0,25.0,8100
228,329.4,25.0,8235
229,329.8,25.0,8245
230,334.8,25.0,8370
231,335.08,25.0,8377
232,340.2,25.0,8505
233,345.6,25.0,8640
234,351.0,25.0,8775
235,356.04,25.0,8901
236,356.4,25.0,8910
237,361.8,25.0,9045
238,367.0,25.0,9175
239,367.2,25.0,9180
240,371.64,25.0,9291
241,372.6,25.0,9315
242,374.48,25.0,9362
243,378.0,25.0,9450
244,383.4,25.0,9585
245,388.8,25.0,9720
246,391.44,25.0,9786
247,394.2,25.0,9855
248,398.24,25.0,9956
249,399.6,25.0,9990
250,405.0,25.0,10125
251,407.72,25.0,10193
252,410.4,25.0,10260
253,413.68,25.0,10342
254,415.8,25.0,10395
255,417.68,25.0,10442
256,421.2,25.0,10530
257,423.4,25.0,10585
258,426.6,25.0,10665
259,428.36,25.0,10709
260,432.0,25.0,10800
261,432.2,25.0,10805
262,436.16,25.0,10904
263,437.4,25.0,10935
264,438.08,25.0,10952
265,440.68,25.0,11017
266,442.8,25.0,11070
267,444.76,25.0,11119
268,448.2,25.0,11205
269,453.6,25.0,11340
270,456.2,25.0,11405
271,459.0,25.0,11475
272,461.68,25.0,11542
273,464.4,25.0,11610
274,469.8,25.0,11745
275,472.96,25.0,11824
276,475.2,25.0,11880
277,480.6,25.0,12015
278,486.0,25.0,12150
279,491.4,25.0,12285
280,493.44,25.0,12336
281,496.8,25.0,12420
282,500.48,25.0,12512
283,502.2,25.0,12555
284,507.6,25.0,12690
285,510.12,25.0,12753
286,513.0,25.0,12825
287,517.52,25.0,12938
288,518.4,25.0,12960
289,523.8,25.0,13094
290,525.76,25.0,13144
291,529.2,25.0,13230
292,533.44,25.0,13336
293,534.6,25.0,13365
294,536.32,25.0,13408
295,540.0,25.0,13500
296,541.52,25.0,13538
297,545.4,25.0,13635
298,550.68,25.0,13766
299,550.8,25.0,13769
300,556.2,25.0,13905
301,559.44,25.0,13986
302,561.6,25.0,14040
303,567.0,25.0,14175
304,572.4,25.0,14310
305,577.8,25.0,14444
306,578.88,25.0,14472
307,583.2,25.0,14580
308,586.08,25.0,14652
309,588.6,25.0,14715
310,591.52,25.0,14788
311,594.0,25.0,14850
312,596.52,25.0,14913
313,599.4,25.0,14985
314,599.8,25.0,14994
315,604.8,25.0,15119
316,607.16,25.0,15179
317,610.2,25.0,15255
318,615.6,25.0,15390
319,621.0,25.0,15525
320,624.72,25.0,15618
321,626.4,25.0,15660
322,631.8,25.0,15794
323,632.48,25.0,15812
324,637.2,25.0,15930
325,641.76,25.0,16044
326,642.6,25.0,16065
327,648.0,25.0,16200
328,653.4,25.0,16335
329,658.8,25.0,16470
330,664.2,25.0,16605
331,669.6,25.0,16740
332,672.72,25.0,16818
333,675.0,25.0,16875
334,675.4,25.0,16885
335,680.4,25.0,17010
336,685.8,25.0,17145
337,687.16,25.0,17179
338,690.32,25.0,17258
339,691.2,25.0,17280
340,696.6,25.0,17415
341,700.36,25.0,17509
342,702.0,25.0,17550
343,703.4,25.0,17585
344,706.12,25.0,17653
345,707.4,25.0,17685
346,710.16,25.0,17754
347,712.32,25.0,17808
348,712.8,25.0,17820
349,714.28,25.0,17857
350,718.2,25.0,17955
351,718.88,25.0,17972
352,722.48,25.0,18062
353,723.6,25.0,18090
354,727.36,25.0,18184
355,729.0,25.0,18225
356,731.56,25.0,18289
357,733.64,25.0,18341
358,734.4,25.0,18360
359,735.96,25.0,18399
360,738.04,25.0,18451
361,739.8,25.0,18495
362,740.32,25.0,18508
363,742.76,25.0,18569
364,745.2,25.0,18630
365,746.24,25.0,18656
366,749.16,25.0,18729
367,750.6,25.0,18765
368,756.0,25.0,18900
369,761.4,25.0,19035
370,765.92,25.0,19148
371,766.8,25.0,19170
372,768.84,25.0,19221
373,772.2,25.0,19305
374,775.4,25.0,19385
375,777.6,25.0,19440
376,783.0,25.0,19575
377,784.52,25.0,19613
378,787.24,25.0,19681
379,788.4,25.0,19710
380,793.8,25.0,19845
381,794.4,25.0,19860
382,798.56,25.0,19964
383,799.2,25.0,19980
384,800.56,25.0,20014
385,802.92,25.0,20073
386,804.6,25.0,20115
387,805.92,25.0,20148
388,809.56,25.0,20239
389,810.0,25.0,20250
390,815.4,25.0,20385
391,820.8,25.0,20520
392,821.12,25.0,20528
393,826.2,25.0,20655
394,826.68,25.0,20667
395,828.32,25.0,20708
396,830.52,25.0,20763
397,831.48,25.0,20787
398,831.6,25.0,20790
399,834.68,25.0,20867
400,837.0,25.0,20925
401,838.16,25.0,20954
402,841.08,25.0,21027
403,842.4,25.0,21060
404,846.84,25.0,21171
405,847.8,25.0,21195
406,851.36,25.0,21284
407,853.2,25.0,21330
408,855.0,25.0,21375
409,858.6,25.0,21465
410,859.48,25.0,21487
411,864.0,25.0,21600
412,864.56,25.0,21614
413,869.4,25.0,21735
414,871.76,25.0,21794
415,874.8,25.0,21870
416,880.2,25.0,22005
417,882.84,25.0,22071
418,885.6,25.0,22140
419,889.32,25.0,22233
420,891.0,25.0,22275
421,896.4,25.0,22410
422,898.08,25.0,22452
423,901.8,25.0,22545
424,902.68,25.0,22567
425,907.2,25.0,22680
426,909.0,25.0,22725
427,912.6,25.0,22815
428,916.2,25.0,22905
429,918.0,25.0,22950
430,918.88,25.0,22972
431,923.4,25.0,23085
432,928.8,25.0,23220
433,934.2,25.0,23355
434,938.84,25.0,23471
435,939.6,25.0,23490
436,941.0,25.0,23525
437,942.96,25.0,23574
438,945.0,25.0,23625
439,945.16,25.0,23629
440,950.4,25.0,23760
441,952.4,25.0,23810
442,955.8,25.0,23895
443,958.56,25.0,23964
444,961.2,25.0,24030
445,961.36,25.0,24034
446,964.48,25.0,24112
447,966.6,25.0,24165
448,970.44,25.0,24261
449,972.0,25.0,24300
450,977.4,25.0,24435
451,982.8,25.0,24570
452,988.2,25.0,24705
453,993.6,25.0,24840
454,993.88,25.0,24847
455,996.84,25.0,24921
456,999.0,25.0,24975
457,1001.96,25.0,25049
458,1004.4,25.0,25110
459,1009.8,25.0,25245
460,1012.12,25.0,25303
461,1015.2,25.0,25380
462,1020.24,25.0,25506
463,1020.6,25.0,25515
464,1026.0,25.0,25650
465,1031.4,25.0,25785
466,1035.16,25.0,25879
467,1036.8,25.0,25920
468,1042.2,25.0,26055
469,1047.6,25.0,26189
470,1052.44,25.0,26311
471,1053.0,25.0,26325
472,1058.4,25.0,26460
473,1063.8,25.0,26595
