n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.24,25.0,56
4,2.44,25.0,61
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,15.2,25.0,380
15,15.36,25.0,384
16,20.48,25.0,512
17,22.92,25.0,573
18,25.6,25.0,640
19,30.16,25.0,754
20,30.72,25.0,768
21,35.84,25.0,896
22,40.96,25.0,1024
23,43.84,25.0,1096
24,46.08,25.0,1152
25,51.04,25.0,1276
26,51.2,25.0,1280
27,56.32,25.0,1408
28,56.72,25.0,1418
29,59.16,25.0,1479
30,60.8,25.0,1520
31,61.44,25.0,1536
32,63.2,25.0,1580
33,66.0,25.0,1650
34,66.56,25.0,1664
35,68.64,25.0,1716
36,71.04,25.0,1776
37,71.68,25.0,1792
38,72.16,25.0,1804
39,75.12,25.0,1878
40,76.8,25.0,1920
41,77.48,25.0,1937
42,80.08,25.0,2002
43,81.92,25.0,2048
44,84.96,25.0,2124
45,87.04,25.0,2176
46,88.84,25.0,2221
47,90.76,25.0,2269
48,92.16,25.0,2304
49,92.52,25.0,2313
50,95.16,25.0,2379
51,97.28,25.0,2432
52,98.24,25.0,2456
53,99.72,25.0,2493
54,102.4,25.0,2560
55,103.32,25.0,2583
56,107.52,25.0,2688
57,109.44,25.0,2736
58,110.92,25.0,2773
59,112.64,25.0,2816
60,113.48,25.0,2837
61,115.68,25.0,2892
62,117.08,25.0,2927
63,117.76,25.0,2944
64,118.48,25.0,2962
65,120.8,25.0,3020
66,122.72,25.0,3068
67,122.88,25.0,3072
68,125.08,25.0,3127
69,127.28,25.0,3182
70,128.0,25.0,3200
71,131.0,25.0,3275
72,133.0,25.0,3325
73,133.12,25.0,3328
74,135.72,25.0,3393
75,138.24,25.0,3456
76,138.44,25.0,3461
77,140.88,25.0,3522
78,142.24,25.0,3556
79,143.36,25.0,3584
80,143.4,25.0,3585
81,145.0,25.0,3625
82,147.6,25.0,3690
83,148.48,25.0,3711
84,150.08,25.0,3752
85,151.52,25.0,3788
86,153.6,25.0,3840
87,154.32,25.0,3858
88,156.28,25.0,3907
89,158.72,25.0,3968
90,160.16,25.0,4004
91,163.84,25.0,4096
92,164.76,25.0,4119
93,167.32,25.0,4183
94,168.96,25.0,4224
95,171.48,25.0,4287
96,174.08,25.0,4352
97,174.76,25.0,4369
98,177.12,25.0,4428
99,178.44,25.0,4461
100,179.2,25.0,4480
101,180.04,25.0,4501
102,183.04,25.0,4576
103,183.92,25.0,4598
104,184.32,25.0,4608
105,186.48,25.0,4662
106,188.08,25.0,4702
107,189.44,25.0,4736
108,191.28,25.0,4782
109,192.96,25.0,4824
110,194.56,25.0,4864
111,195.68,25.0,4892
112,198.32,25.0,4958
113,199.68,25.0,4992
114,200.16,25.0,5004
115,203.96,25.0,5099
116,204.8,25.0,5120
117,205.92,25.0,5148
118,209.32,25.0,5233
119,209.92,25.0,5248
120,211.52,25.0,5288
121,211.56,25.0,5289
122,212.64,25.0,5316
123,212.68,25.0,5317
124,212.72,25.0,5318
125,212.76,25.0,5319
126,212.8,25.0,5320
127,212.84,25.0,5321
128,214.04,25.0,5351
129,215.04,25.0,5376
130,215.56,25.0,5389
131,218.24,25.0,5456
132,220.16,25.0,5504
133,220.28,25.0,5507
134,222.96,25.0,5574
135,224.48,25.0,5612
136,225.28,25.0,5632
137,225.92,25.0,5648
138,227.24,25.0,5681
139,229.8,25.0,5745
140,230.4,25.0,5760
141,231.68,25.0,5792
142,234.8,25.0,5870
143,235.52,25.0,5888
144,237.32,25.0,5933
145,238.8,25.0,5970
146,240.64,25.0,6016
147,243.16,25.0,6079
148,245.56,25.0,6139
149,245.76,25.0,6144
150,247.48,25.0,6187
151,249.48,25.0,6237
152,250.88,25.0,6272
153,251.16,25.0,6279
154,253.96,25.0,6349
155,256.0,25.0,6400
156,257.08,25.0,6427
157,259.08,25.0,6477
158,260.96,25.0,6523
159,261.12,25.0,6528
160,263.6,25.0,6590
161,265.28,25.0,6631
162,266.24,25.0,6656
163,267.0,25.0,6675
164,269.0,25.0,6725
165,271.36,25.0,6784
166,273.08,25.0,6827
167,275.36,25.0,6884
168,276.48,25.0,6912
169,279.84,25.0,6995
170,281.6,25.0,7040
171,283.84,25.0,7095
172,286.72,25.0,7168
173,289.64,25.0,7241
174,291.84,25.0,7295
175,296.96,25.0,7423
176,298.36,25.0,7459
177,302.08,25.0,7552
178,303.72,25.0,7593
179,307.2,25.0,7680
180,312.32,25.0,7808
