n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,1.32,25.0,33
4,3.12,25.0,78
5,3.32,25.0,83
6,3.52,25.0,88
7,5.12,25.0,128
8,6.6,25.0,165
9,6.64,25.0,166
10,8.96,25.0,224
11,10.24,25.0,256
12,12.0,25.0,300
13,15.36,25.0,384
14,15.88,25.0,397
15,20.48,25.0,512
16,23.6,25.0,590
17,25.6,25.0,640
18,30.72,25.0,768
19,30.84,25.0,771
20,35.84,25.0,896
21,38.2,25.0,955
22,40.96,25.0,1024
23,41.0,25.0,1025
24,42.32,25.0,1058
25,43.96,25.0,1099
26,45.4,25.0,1135
27,46.08,25.0,1152
28,47.32,25.0,1183
29,51.2,25.0,1280
30,51.6,25.0,1290
31,55.0,25.0,1375
32,56.32,25.0,1408
33,56.44,25.0,1411
34,60.72,25.0,1518
35,61.44,25.0,1536
36,62.48,25.0,1562
37,65.4,25.0,1635
38,66.56,25.0,1664
39,67.32,25.0,1682
40,68.72,25.0,1718
41,69.8,25.0,1745
42,71.68,25.0,1792
43,72.76,25.0,1819
44,75.44,25.0,1886
45,76.8,25.0,1920
46,77.08,25.0,1927
47,81.92,25.0,2048
48,83.24,25.0,2081
49,85.64,25.0,2141
50,87.04,25.0,2176
51,88.16,25.0,2204
52,91.16,25.0,2279
53,92.16,25.0,2304
54,93.2,25.0,2330
55,96.96,25.0,2424
56,97.28,25.0,2432
57,99.12,25.0,2478
58,100.92,25.0,2523
59,102.4,25.0,2560
60,105.96,25.0,2649
61,107.52,25.0,2688
62,108.4,25.0,2710
63,110.52,25.0,2763
64,112.0,25.0,2800
65,112.64,25.0,2816
66,114.24,25.0,2856
67,116.92,25.0,2923
68,117.76,25.0,2944
69,119.28,25.0,2982
70,121.4,25.0,3035
71,122.88,25.0,3072
72,123.36,25.0,3084
73,126.04,25.0,3151
74,128.0,25.0,3200
75,128.92,25.0,3222
76,131.16,25.0,3279
77,132.68,25.0,3317
78,133.12,25.0,3328
79,133.88,25.0,3347
80,135.2,25.0,3379
81,138.24,25.0,3456
82,139.6,25.0,3490
83,143.36,25.0,3584
84,146.04,25.0,3651
85,147.44,25.0,3686
86,148.48,25.0,3711
87,151.56,25.0,3789
88,153.6,25.0,3840
89,154.0,25.0,3850
90,158.72,25.0,3968
91,159.84,25.0,3996
92,161.8,25.0,4045
93,163.84,25.0,4096
94,167.64,25.0,4191
95,168.96,25.0,4224
96,172.44,25.0,4311
97,174.08,25.0,4352
98,175.88,25.0,4397
99,177.8,25.0,4445
100,179.2,25.0,4480
101,181.36,25.0,4534
102,184.32,25.0,4608
103,187.36,25.0,4684
104,189.44,25.0,4736
105,191.44,25.0,4786
106,193.36,25.0,4834
107,194.56,25.0,4864
108,196.56,25.0,4914
109,199.44,25.0,4986
110,199.68,25.0,4992
111,202.32,25.0,5058
112,204.28,25.0,5107
113,204.8,25.0,5120
114,205.8,25.0,5145
115,209.44,25.0,5236
116,209.92,25.0,5248
117,212.48,25.0,5312
118,215.04,25.0,5376
119,216.28,25.0,5407
120,218.08,25.0,5452
121,220.16,25.0,5504
122,222.4,25.0,5560
123,225.04,25.0,5626
124,225.28,25.0,5632
125,227.0,25.0,5675
126,230.4,25.0,5760
127,232.24,25.0,5806
128,234.4,25.0,5860
129,235.52,25.0,5888
130,238.16,25.0,5954
131,240.36,25.0,6009
132,240.64,25.0,6016
133,241.76,25.0,6044
134,244.36,25.0,6109
135,245.76,25.0,6144
136,246.36,25.0,6159
137,249.28,25.0,6232
138,250.88,25.0,6272
139,251.36,25.0,6284
140,253.64,25.0,6341
141,255.48,25.0,6387
142,256.0,25.0,6400
143,258.4,25.0,6459
144,260.92,25.0,6523
145,261.12,25.0,6528
146,264.6,25.0,6615
147,266.24,25.0,6656
148,267.68,25.0,6692
149,270.48,25.0,6762
150,271.36,25.0,6784
151,275.04,25.0,6876
152,276.48,25.0,6912
153,281.12,25.0,7028
154,281.6,25.0,7040
155,286.72,25.0,7168
156,287.2,25.0,7180
157,291.64,25.0,7291
158,291.84,25.0,7295
159,296.96,25.0,7423
160,298.48,25.0,7462
161,302.08,25.0,7552
162,307.2,25.0,7680
