n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,5.88,25.0,147
3,11.4,25.0,285
4,11.6,25.0,290
5,17.12,25.0,428
6,20.68,25.0,517
7,22.6,25.0,565
8,25.24,25.0,631
9,28.12,25.0,703
10,28.4,25.0,710
11,31.12,25.0,778
12,34.0,25.0,850
13,34.6,25.0,865
14,39.4,25.0,985
15,42.04,25.0,1051
16,44.8,25.0,1120
17,47.28,25.0,1182
18,49.56,25.0,1239
19,50.52,25.0,1263
20,52.72,25.0,1318
21,55.6,25.0,1390
22,61.36,25.0,1534
23,67.12,25.0,1678
24,70.44,25.0,1761
25,72.36,25.0,1809
26,74.84,25.0,1871
27,77.72,25.0,1943
28,78.68,25.0,1967
29,83.48,25.0,2087
30,83.72,25.0,2093
31,88.52,25.0,2213
32,94.28,25.0,2357
33,95.48,25.0,2387
34,97.84,25.0,2446
35,97.88,25.0,2447
36,97.92,25.0,2448
37,99.48,25.0,2487
38,105.24,25.0,2631
39,110.76,25.0,2769
40,113.72,25.0,2843
41,113.84,25.0,2846
42,113.88,25.0,2847
43,116.12,25.0,2903
44,121.88,25.0,3047
45,124.08,25.0,3102
46,126.96,25.0,3174
47,130.2,25.0,3254
48,132.08,25.0,3302
49,136.28,25.0,3407
50,137.24,25.0,3431
51,143.0,25.0,3575
52,148.76,25.0,3719
53,154.52,25.0,3863
54,160.28,25.0,4007
55,162.04,25.0,4051
56,165.88,25.0,4147
57,166.44,25.0,4161
58,168.68,25.0,4217
59,171.08,25.0,4277
60,174.12,25.0,4353
61,177.0,25.0,4425
62,182.76,25.0,4569
63,188.52,25.0,4713
64,191.24,25.0,4781
65,193.28,25.0,4832
66,194.24,25.0,4856
67,197.12,25.0,4928
68,200.0,25.0,5000
69,205.76,25.0,5144
70,211.52,25.0,5288
71,217.28,25.0,5432
72,222.4,25.0,5560
73,227.32,25.0,5683
74,228.28,25.0,5707
75,231.04,25.0,5776
76,233.92,25.0,5848
77,239.68,25.0,5992
78,244.6,25.0,6115
79,245.56,25.0,6139
80,250.84,25.0,6271
81,254.04,25.0,6351
