n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,3.12,25.0,78
4,3.32,25.0,83
5,3.52,25.0,88
6,5.4,25.0,135
7,6.6,25.0,165
8,6.64,25.0,166
9,8.96,25.0,224
10,10.8,25.0,270
11,12.0,25.0,300
12,16.2,25.0,405
13,16.32,25.0,408
14,20.68,25.0,517
15,21.6,25.0,540
16,22.68,25.0,567
17,27.0,25.0,675
18,32.4,25.0,810
19,35.68,25.0,892
20,37.8,25.0,944
21,43.2,25.0,1080
22,46.96,25.0,1174
23,48.6,25.0,1215
24,48.84,25.0,1221
25,51.76,25.0,1294
26,53.12,25.0,1328
27,54.0,25.0,1350
28,55.88,25.0,1397
29,57.8,25.0,1445
30,59.4,25.0,1485
31,61.64,25.0,1541
32,64.8,25.0,1620
33,68.36,25.0,1709
34,70.2,25.0,1755
35,71.52,25.0,1788
36,75.6,25.0,1889
37,79.08,25.0,1977
38,81.0,25.0,2025
39,82.28,25.0,2057
40,86.4,25.0,2160
41,87.12,25.0,2178
42,88.92,25.0,2223
43,90.64,25.0,2266
44,91.8,25.0,2295
45,92.68,25.0,2317
46,94.6,25.0,2365
47,97.2,25.0,2430
48,97.8,25.0,2445
49,102.4,25.0,2560
50,102.6,25.0,2565
51,105.84,25.0,2646
52,106.88,25.0,2672
53,108.0,25.0,2700
54,109.08,25.0,2727
55,111.12,25.0,2778
56,113.4,25.0,2835
57,113.52,25.0,2838
58,117.72,25.0,2943
59,118.8,25.0,2970
60,121.12,25.0,3028
61,123.04,25.0,3076
62,124.2,25.0,3105
63,124.8,25.0,3120
64,126.12,25.0,3153
65,128.76,25.0,3219
66,129.6,25.0,3240
67,130.84,25.0,3271
68,133.28,25.0,3332
69,135.0,25.0,3375
70,136.56,25.0,3414
71,138.6,25.0,3465
72,140.4,25.0,3510
73,141.08,25.0,3527
74,143.32,25.0,3583
75,145.8,25.0,3645
76,151.2,25.0,3779
77,152.48,25.0,3811
78,154.92,25.0,3872
79,156.6,25.0,3915
80,158.36,25.0,3959
81,162.0,25.0,4050
82,164.92,25.0,4123
83,167.4,25.0,4185
84,172.8,25.0,4320
85,178.2,25.0,4455
86,178.4,25.0,4460
87,180.4,25.0,4510
88,182.36,25.0,4559
89,183.6,25.0,4590
90,185.2,25.0,4630
91,187.04,25.0,4676
92,188.88,25.0,4722
93,189.0,25.0,4725
94,191.08,25.0,4777
95,194.4,25.0,4860
96,195.16,25.0,4879
97,199.8,25.0,4995
98,200.24,25.0,5006
99,204.4,25.0,5110
100,205.2,25.0,5130
101,206.44,25.0,5161
102,210.6,25.0,5265
103,210.84,25.0,5271
104,216.0,25.0,5400
105,217.04,25.0,5426
106,221.0,25.0,5525
107,221.4,25.0,5535
108,226.28,25.0,5657
109,226.8,25.0,5670
110,230.84,25.0,5771
111,232.2,25.0,5805
112,235.84,25.0,5896
113,237.6,25.0,5940
114,243.0,25.0,6075
115,248.4,25.0,6210
116,253.8,25.0,6345
117,259.2,25.0,6480
118,260.12,25.0,6503
119,264.6,25.0,6615
120,272.6,25.0,6815
