n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.24,25.0,56
4,2.44,25.0,61
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,14.2,25.0,355
15,15.36,25.0,384
16,17.76,25.0,444
17,20.48,25.0,512
18,20.6,25.0,515
19,22.84,25.0,571
20,25.6,25.0,640
21,30.72,25.0,768
22,31.48,25.0,787
23,35.84,25.0,896
24,37.96,25.0,949
25,40.48,25.0,1011
26,40.96,25.0,1024
27,42.4,25.0,1060
28,43.72,25.0,1093
29,46.08,25.0,1152
30,47.28,25.0,1182
31,51.2,25.0,1280
32,51.44,25.0,1286
33,55.0,25.0,1375
34,56.32,25.0,1408
35,56.72,25.0,1418
36,58.16,25.0,1454
37,60.16,25.0,1504
38,61.44,25.0,1536
39,63.36,25.0,1584
40,66.56,25.0,1664
41,71.68,25.0,1792
42,72.32,25.0,1807
43,76.8,25.0,1920
44,79.28,25.0,1982
45,81.92,25.0,2048
46,86.12,25.0,2153
47,87.04,25.0,2176
48,88.72,25.0,2218
49,91.84,25.0,2296
50,92.16,25.0,2304
51,94.28,25.0,2357
52,96.28,25.0,2407
53,97.28,25.0,2432
54,98.56,25.0,2464
55,99.4,25.0,2485
56,102.4,25.0,2560
57,102.64,25.0,2566
58,104.56,25.0,2614
59,107.52,25.0,2688
60,109.76,25.0,2744
61,111.28,25.0,2782
62,112.64,25.0,2816
63,114.4,25.0,2860
64,117.76,25.0,2944
65,117.8,25.0,2945
66,119.64,25.0,2991
67,121.68,25.0,3042
68,122.88,25.0,3072
69,124.72,25.0,3118
70,125.96,25.0,3149
71,128.0,25.0,3200
72,129.24,25.0,3231
73,133.12,25.0,3328
74,133.2,25.0,3329
75,135.76,25.0,3394
76,138.24,25.0,3456
77,138.72,25.0,3468
78,143.2,25.0,3579
79,143.36,25.0,3584
80,146.04,25.0,3651
81,147.64,25.0,3690
82,148.48,25.0,3711
83,149.56,25.0,3739
84,151.84,25.0,3796
85,153.6,25.0,3840
86,153.92,25.0,3847
87,155.76,25.0,3894
88,157.52,25.0,3938
89,158.72,25.0,3968
90,160.48,25.0,4011
91,161.96,25.0,4049
92,163.84,25.0,4096
93,165.96,25.0,4149
94,166.88,25.0,4172
95,168.96,25.0,4224
96,169.44,25.0,4236
97,172.24,25.0,4306
98,174.08,25.0,4352
99,176.52,25.0,4413
100,179.2,25.0,4480
101,179.76,25.0,4494
102,182.0,25.0,4550
103,184.32,25.0,4608
104,185.72,25.0,4643
105,189.44,25.0,4736
106,191.24,25.0,4781
107,193.68,25.0,4842
108,194.56,25.0,4864
109,196.8,25.0,4920
110,199.68,25.0,4992
111,199.84,25.0,4996
112,204.12,25.0,5103
113,204.8,25.0,5120
114,206.04,25.0,5151
115,207.96,25.0,5199
116,209.12,25.0,5228
117,209.92,25.0,5248
118,210.28,25.0,5257
119,213.32,25.0,5333
120,215.04,25.0,5376
121,218.6,25.0,5465
122,220.16,25.0,5504
123,220.6,25.0,5515
124,223.56,25.0,5589
125,225.28,25.0,5632
126,226.44,25.0,5661
127,227.96,25.0,5699
128,229.64,25.0,5741
129,230.4,25.0,5760
130,234.2,25.0,5855
131,235.52,25.0,5888
132,236.32,25.0,5908
133,238.32,25.0,5958
134,240.28,25.0,6007
135,240.64,25.0,6016
136,241.32,25.0,6033
137,244.76,25.0,6119
138,245.76,25.0,6144
139,247.4,25.0,6185
140,248.84,25.0,6221
141,250.88,25.0,6272
142,251.64,25.0,6291
143,253.52,25.0,6338
144,254.64,25.0,6366
145,256.0,25.0,6400
146,256.36,25.0,6409
147,258.36,25.0,6459
148,259.8,25.0,6495
149,261.12,25.0,6528
150,261.28,25.0,6531
151,265.32,25.0,6633
152,266.24,25.0,6656
153,269.28,25.0,6731
154,271.36,25.0,6784
155,271.72,25.0,6793
156,275.76,25.0,6894
157,276.48,25.0,6912
158,281.04,25.0,7026
159,281.6,25.0,7040
160,284.24,25.0,7106
161,286.72,25.0,7168
162,287.72,25.0,7193
163,291.84,25.0,7295
164,294.64,25.0,7366
165,296.96,25.0,7423
166,302.08,25.0,7552
