n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.24,25.0,56
4,2.44,25.0,61
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,15.36,25.0,384
15,16.8,25.0,420
16,20.48,25.0,512
17,25.6,25.0,640
18,27.64,25.0,691
19,30.72,25.0,768
20,34.88,25.0,872
21,35.84,25.0,896
22,40.96,25.0,1024
23,43.76,25.0,1094
24,44.88,25.0,1122
25,46.08,25.0,1152
26,47.48,25.0,1187
27,51.2,25.0,1280
28,55.24,25.0,1381
29,56.32,25.0,1408
30,61.44,25.0,1536
31,62.84,25.0,1571
32,64.56,25.0,1614
33,66.56,25.0,1664
34,69.0,25.0,1725
35,71.68,25.0,1792
36,74.36,25.0,1859
37,76.8,25.0,1920
38,77.6,25.0,1939
39,80.52,25.0,2013
40,81.92,25.0,2048
41,83.6,25.0,2090
42,86.56,25.0,2164
43,87.04,25.0,2176
44,88.24,25.0,2206
45,90.44,25.0,2261
46,92.16,25.0,2304
47,93.32,25.0,2333
48,95.88,25.0,2397
49,97.28,25.0,2432
50,97.6,25.0,2440
51,100.48,25.0,2512
52,102.4,25.0,2560
53,103.04,25.0,2576
54,104.96,25.0,2624
55,107.52,25.0,2688
56,108.72,25.0,2718
57,111.48,25.0,2787
58,112.64,25.0,2816
59,115.04,25.0,2876
60,116.48,25.0,2912
61,117.76,25.0,2944
62,118.4,25.0,2960
63,121.24,25.0,3031
64,122.88,25.0,3072
65,123.96,25.0,3099
66,128.0,25.0,3200
67,128.36,25.0,3209
68,130.6,25.0,3265
69,133.12,25.0,3328
70,133.4,25.0,3335
71,135.56,25.0,3389
72,138.24,25.0,3456
73,138.84,25.0,3471
74,142.32,25.0,3558
75,143.36,25.0,3584
76,144.4,25.0,3610
77,148.12,25.0,3703
78,148.48,25.0,3711
79,150.6,25.0,3765
80,153.28,25.0,3832
81,153.6,25.0,3840
82,156.6,25.0,3915
83,158.72,25.0,3968
84,158.8,25.0,3970
85,163.84,25.0,4096
86,164.28,25.0,4107
87,168.96,25.0,4224
88,169.24,25.0,4231
89,173.56,25.0,4339
90,174.08,25.0,4352
91,177.96,25.0,4449
92,179.2,25.0,4480
93,181.04,25.0,4526
94,184.32,25.0,4608
95,185.24,25.0,4631
96,188.32,25.0,4708
97,189.44,25.0,4736
98,190.76,25.0,4769
99,193.08,25.0,4827
100,194.56,25.0,4864
101,198.36,25.0,4959
102,199.68,25.0,4992
103,203.88,25.0,5097
104,204.8,25.0,5120
105,207.12,25.0,5178
106,209.12,25.0,5228
107,209.92,25.0,5248
108,211.04,25.0,5276
109,213.36,25.0,5334
110,215.04,25.0,5376
111,216.04,25.0,5401
112,218.68,25.0,5467
113,220.16,25.0,5504
114,221.24,25.0,5531
115,224.0,25.0,5600
116,225.28,25.0,5632
117,225.88,25.0,5647
118,229.24,25.0,5731
119,230.4,25.0,5760
120,233.72,25.0,5843
121,235.52,25.0,5888
122,239.48,25.0,5987
123,240.64,25.0,6016
124,242.52,25.0,6063
125,245.76,25.0,6144
126,245.8,25.0,6145
127,250.88,25.0,6272
128,252.52,25.0,6313
129,254.52,25.0,6363
130,256.0,25.0,6400
131,257.96,25.0,6448
132,261.12,25.0,6528
133,263.88,25.0,6597
134,266.24,25.0,6656
135,267.36,25.0,6684
136,269.24,25.0,6731
137,271.36,25.0,6784
138,271.88,25.0,6797
139,274.76,25.0,6869
140,276.48,25.0,6912
141,281.6,25.0,7040
142,282.64,25.0,7066
143,286.72,25.0,7168
144,287.84,25.0,7195
145,291.84,25.0,7295
146,296.96,25.0,7423
147,297.32,25.0,7433
148,301.56,25.0,7539
149,302.08,25.0,7552
150,307.2,25.0,7680
151,308.48,25.0,7712
152,312.32,25.0,7808
153,315.12,25.0,7878
154,317.44,25.0,7936
155,322.56,25.0,8064
