n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.24,25.0,56
4,2.44,25.0,61
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,15.36,25.0,384
15,16.96,25.0,424
16,20.48,25.0,512
17,24.68,25.0,617
18,25.6,25.0,640
19,30.72,25.0,768
20,31.92,25.0,798
21,35.84,25.0,896
22,40.16,25.0,1003
23,40.96,25.0,1024
24,42.2,25.0,1055
25,46.08,25.0,1152
26,48.36,25.0,1209
27,50.92,25.0,1273
28,51.2,25.0,1280
29,52.24,25.0,1306
30,54.12,25.0,1353
31,56.32,25.0,1408
32,57.48,25.0,1437
33,60.8,25.0,1520
34,61.44,25.0,1536
35,64.0,25.0,1600
36,66.56,25.0,1664
37,67.44,25.0,1686
38,69.24,25.0,1730
39,71.68,25.0,1792
40,71.72,25.0,1793
41,73.0,25.0,1825
42,74.36,25.0,1859
43,76.8,25.0,1920
44,79.52,25.0,1988
45,80.96,25.0,2023
46,81.92,25.0,2048
47,82.68,25.0,2067
48,84.32,25.0,2108
49,87.04,25.0,2176
50,87.64,25.0,2191
51,89.36,25.0,2234
52,91.64,25.0,2291
53,92.16,25.0,2304
54,94.72,25.0,2368
55,97.28,25.0,2432
56,100.28,25.0,2507
57,102.4,25.0,2560
58,102.6,25.0,2565
59,104.92,25.0,2623
60,106.52,25.0,2663
61,107.52,25.0,2688
62,109.2,25.0,2730
63,112.64,25.0,2816
64,113.48,25.0,2837
65,116.76,25.0,2919
66,117.76,25.0,2944
67,120.8,25.0,3020
68,122.88,25.0,3072
69,127.12,25.0,3178
70,128.0,25.0,3200
71,132.44,25.0,3311
72,133.12,25.0,3328
73,134.72,25.0,3368
74,137.52,25.0,3438
75,138.24,25.0,3456
76,140.48,25.0,3511
77,142.48,25.0,3561
78,143.36,25.0,3584
79,145.2,25.0,3629
80,146.76,25.0,3669
81,148.48,25.0,3711
82,151.28,25.0,3782
83,152.04,25.0,3801
84,153.6,25.0,3840
85,156.44,25.0,3911
86,158.0,25.0,3950
87,158.72,25.0,3968
88,159.0,25.0,3975
89,160.28,25.0,4007
90,162.04,25.0,4051
91,163.52,25.0,4088
92,163.84,25.0,4096
93,165.8,25.0,4145
94,168.08,25.0,4202
95,168.96,25.0,4224
96,169.56,25.0,4239
97,171.44,25.0,4286
98,173.2,25.0,4330
99,174.08,25.0,4352
100,175.12,25.0,4378
101,178.2,25.0,4455
102,178.36,25.0,4459
103,178.4,25.0,4460
104,178.52,25.0,4463
105,179.2,25.0,4480
106,180.4,25.0,4510
107,181.72,25.0,4543
108,183.68,25.0,4592
109,184.32,25.0,4608
110,185.04,25.0,4626
111,186.92,25.0,4673
112,189.44,25.0,4736
113,190.0,25.0,4750
114,191.24,25.0,4781
115,193.56,25.0,4839
116,194.56,25.0,4864
117,196.76,25.0,4919
118,199.16,25.0,4979
119,199.68,25.0,4992
120,204.8,25.0,5120
121,206.92,25.0,5173
122,208.84,25.0,5221
123,209.92,25.0,5248
124,210.2,25.0,5255
125,211.56,25.0,5289
126,213.36,25.0,5334
127,215.04,25.0,5376
128,216.2,25.0,5405
129,217.48,25.0,5437
130,220.16,25.0,5504
131,220.52,25.0,5513
132,224.52,25.0,5613
133,225.28,25.0,5632
134,226.12,25.0,5653
135,230.4,25.0,5760
136,231.28,25.0,5782
137,234.4,25.0,5860
138,235.52,25.0,5888
139,237.0,25.0,5925
140,238.68,25.0,5967
141,240.64,25.0,6016
142,242.12,25.0,6053
143,244.52,25.0,6113
144,245.76,25.0,6144
145,246.4,25.0,6160
146,249.84,25.0,6246
147,250.88,25.0,6272
148,253.12,25.0,6328
149,256.0,25.0,6400
150,260.84,25.0,6520
151,261.12,25.0,6528
152,262.84,25.0,6570
153,266.24,25.0,6656
154,266.68,25.0,6667
155,270.32,25.0,6758
156,271.36,25.0,6784
157,276.48,25.0,6912
158,279.4,25.0,6984
159,281.44,25.0,7036
160,281.6,25.0,7040
161,285.0,25.0,7125
162,286.72,25.0,7168
163,291.84,25.0,7295
164,291.92,25.0,7298
165,296.44,25.0,7411
166,296.96,25.0,7423
167,302.08,25.0,7552
168,303.0,25.0,7575
169,307.2,25.0,7680
170,310.96,25.0,7773
171,312.32,25.0,7808
172,317.44,25.0,7936
173,322.56,25.0,8064
