n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,3.12,25.0,78
4,3.32,25.0,83
5,3.52,25.0,88
6,5.4,25.0,135
7,6.6,25.0,165
8,6.64,25.0,166
9,8.96,25.0,224
10,10.8,25.0,270
11,12.0,25.0,300
12,15.36,25.0,384
13,16.2,25.0,405
14,19.84,25.0,496
15,21.6,25.0,540
16,23.32,25.0,583
17,27.0,25.0,675
18,32.4,25.0,810
19,37.8,25.0,944
20,39.2,25.0,980
21,43.2,25.0,1080
22,47.12,25.0,1178
23,48.6,25.0,1215
24,49.8,25.0,1245
25,51.88,25.0,1297
26,53.6,25.0,1340
27,54.0,25.0,1350
28,55.16,25.0,1379
29,58.96,25.0,1474
30,59.4,25.0,1485
31,63.0,25.0,1575
32,64.8,25.0,1620
33,64.88,25.0,1622
34,68.92,25.0,1723
35,70.2,25.0,1755
36,71.72,25.0,1793
37,74.6,25.0,1864
38,75.6,25.0,1889
39,78.52,25.0,1963
40,81.0,25.0,2025
41,83.12,25.0,2078
42,85.64,25.0,2141
43,86.4,25.0,2160
44,91.52,25.0,2288
45,91.8,25.0,2295
46,94.84,25.0,2371
47,97.2,25.0,2430
48,98.6,25.0,2465
49,100.72,25.0,2518
50,102.24,25.0,2556
51,102.6,25.0,2565
52,105.0,25.0,2625
53,107.32,25.0,2683
54,108.0,25.0,2700
55,110.36,25.0,2759
56,112.44,25.0,2811
57,113.4,25.0,2835
58,114.68,25.0,2867
59,118.8,25.0,2970
60,120.68,25.0,3017
61,122.64,25.0,3066
62,124.2,25.0,3105
63,126.08,25.0,3152
64,129.6,25.0,3240
65,129.8,25.0,3245
66,135.0,25.0,3375
67,138.08,25.0,3452
68,140.4,25.0,3510
69,140.6,25.0,3515
70,143.12,25.0,3578
71,145.8,25.0,3645
72,146.0,25.0,3650
73,151.2,25.0,3779
74,152.52,25.0,3813
75,156.6,25.0,3915
76,160.48,25.0,4011
77,162.0,25.0,4050
78,163.0,25.0,4075
79,165.12,25.0,4128
80,167.4,25.0,4185
81,167.92,25.0,4198
82,172.8,25.0,4320
83,177.16,25.0,4429
84,178.2,25.0,4455
85,179.16,25.0,4479
86,181.8,25.0,4545
87,183.6,25.0,4590
88,187.2,25.0,4680
89,189.0,25.0,4725
90,194.4,25.0,4860
91,196.12,25.0,4903
92,197.92,25.0,4948
93,199.8,25.0,4995
94,200.96,25.0,5024
95,202.2,25.0,5055
96,203.4,25.0,5085
97,205.2,25.0,5130
98,210.6,25.0,5265
99,212.08,25.0,5302
100,216.0,25.0,5400
101,217.44,25.0,5436
102,221.4,25.0,5535
103,223.36,25.0,5584
104,226.8,25.0,5670
105,229.84,25.0,5746
106,232.2,25.0,5805
107,237.6,25.0,5940
108,241.04,25.0,6026
109,243.0,25.0,6075
110,247.36,25.0,6184
111,248.4,25.0,6210
112,253.8,25.0,6345
113,255.96,25.0,6399
114,259.2,25.0,6480
115,260.44,25.0,6511
116,264.6,25.0,6615
117,265.72,25.0,6643
118,270.0,25.0,6750
119,275.4,25.0,6884
120,280.28,25.0,7006
121,280.8,25.0,7020
122,283.48,25.0,7087
123,286.2,25.0,7155
124,288.48,25.0,7212
125,291.6,25.0,7290
126,291.92,25.0,7298
127,297.0,25.0,7425
128,299.84,25.0,7495
129,302.4,25.0,7559
130,307.8,25.0,7695
