n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.84,25.0,96
3,5.4,25.0,135
4,5.44,25.0,136
5,10.8,25.0,270
6,16.2,25.0,405
7,21.6,25.0,540
8,22.8,25.0,570
9,26.32,25.0,658
10,27.0,25.0,675
11,28.12,25.0,703
12,29.36,25.0,734
13,30.2,25.0,755
14,31.56,25.0,789
15,31.6,25.0,790
16,32.4,25.0,810
17,33.0,25.0,825
18,33.6,25.0,840
19,35.76,25.0,894
20,35.8,25.0,894
21,36.08,25.0,902
22,36.48,25.0,911
23,37.8,25.0,944
24,41.44,25.0,1036
25,43.2,25.0,1080
26,43.24,25.0,1081
27,45.8,25.0,1145
28,47.44,25.0,1186
29,48.6,25.0,1215
30,49.76,25.0,1244
31,50.56,25.0,1264
32,50.6,25.0,1265
33,50.64,25.0,1266
34,51.0,25.0,1275
35,51.04,25.0,1276
36,51.08,25.0,1277
37,51.12,25.0,1278
38,51.28,25.0,1282
39,51.44,25.0,1286
40,52.28,25.0,1307
41,52.32,25.0,1308
42,52.64,25.0,1316
43,52.68,25.0,1317
44,52.72,25.0,1318
45,52.76,25.0,1319
46,52.8,25.0,1320
47,52.84,25.0,1321
48,52.88,25.0,1322
49,52.96,25.0,1324
50,53.12,25.0,1328
51,53.16,25.0,1329
52,53.2,25.0,1330
53,53.24,25.0,1331
54,53.32,25.0,1333
55,53.4,25.0,1335
56,53.64,25.0,1341
57,53.84,25.0,1346
58,54.0,25.0,1350
59,54.6,25.0,1365
60,57.6,25.0,1440
61,59.4,25.0,1485
62,61.28,25.0,1532
63,61.6,25.0,1540
64,64.24,25.0,1605
65,64.8,25.0,1620
66,66.08,25.0,1652
67,68.48,25.0,1712
68,70.2,25.0,1755
69,72.0,25.0,1800
70,75.6,25.0,1889
71,81.0,25.0,2025
72,82.64,25.0,2066
73,86.4,25.0,2160
74,91.8,25.0,2295
75,93.96,25.0,2349
76,94.8,25.0,2370
77,95.4,25.0,2385
78,97.2,25.0,2430
79,102.0,25.0,2550
80,102.6,25.0,2565
81,108.0,25.0,2700
82,109.32,25.0,2733
83,112.2,25.0,2805
84,113.4,25.0,2835
85,117.6,25.0,2940
86,118.8,25.0,2970
87,124.2,25.0,3105
88,129.6,25.0,3240
89,135.0,25.0,3375
90,137.44,25.0,3436
91,140.0,25.0,3500
92,140.4,25.0,3510
93,145.8,25.0,3645
94,151.2,25.0,3779
95,151.76,25.0,3794
96,153.68,25.0,3842
97,155.76,25.0,3894
98,156.6,25.0,3915
99,158.4,25.0,3960
100,160.76,25.0,4019
101,162.0,25.0,4050
102,163.84,25.0,4096
103,167.4,25.0,4185
104,172.2,25.0,4305
105,172.8,25.0,4320
106,178.2,25.0,4455
107,183.6,25.0,4590
108,189.0,25.0,4725
109,190.84,25.0,4771
110,194.4,25.0,4860
111,199.8,25.0,4995
112,200.32,25.0,5008
113,205.2,25.0,5130
114,208.36,25.0,5209
115,210.6,25.0,5265
116,213.2,25.0,5330
117,215.88,25.0,5397
118,216.0,25.0,5400
119,217.56,25.0,5439
120,220.6,25.0,5515
121,221.4,25.0,5535
122,222.88,25.0,5572
123,224.96,25.0,5624
124,226.8,25.0,5670
125,232.2,25.0,5805
126,235.72,25.0,5893
127,237.6,25.0,5940
128,241.04,25.0,6026
129,243.0,25.0,6075
130,248.4,25.0,6210
131,253.4,25.0,6335
132,253.8,25.0,6345
133,256.12,25.0,6403
134,257.84,25.0,6445
135,259.2,25.0,6480
136,261.28,25.0,6531
137,264.6,25.0,6615
138,268.4,25.0,6709
139,270.0,25.0,6750
140,273.56,25.0,6839
141,275.4,25.0,6884
142,279.04,25.0,6976
143,280.8,25.0,7020
144,286.2,25.0,7155
145,288.64,25.0,7216
146,291.4,25.0,7284
147,291.6,25.0,7290
148,296.08,25.0,7402
149,297.0,25.0,7425
150,302.4,25.0,7559
151,303.6,25.0,7590
152,306.08,25.0,7652
153,307.8,25.0,7695
154,313.2,25.0,7830
155,314.4,25.0,7859
156,318.6,25.0,7965
157,319.88,25.0,7997
158,324.0,25.0,8100
159,329.4,25.0,8235
160,334.8,25.0,8370
161,339.28,25.0,8482
162,340.2,25.0,8505
163,341.84,25.0,8546
164,345.44,25.0,8636
165,345.6,25.0,8640
166,347.4,25.0,8685
167,350.8,25.0,8770
168,351.0,25.0,8775
169,355.88,25.0,8897
170,356.4,25.0,8910
171,358.28,25.0,8957
172,360.28,25.0,9007
173,361.8,25.0,9045
174,365.08,25.0,9127
175,367.2,25.0,9180
176,369.44,25.0,9236
177,372.6,25.0,9315
178,374.08,25.0,9352
179,377.76,25.0,9444
180,378.0,25.0,9450
181,383.4,25.0,9585
182,383.88,25.0,9597
183,388.8,25.0,9720
184,394.2,25.0,9855
185,399.6,25.0,9990
186,401.96,25.0,10049
187,402.0,25.0,10050
188,402.6,25.0,10065
189,403.0,25.0,10075
190,403.04,25.0,10076
191,405.0,25.0,10125
192,407.56,25.0,10189
193,410.4,25.0,10260
194,411.36,25.0,10284
195,413.76,25.0,10344
196,415.8,25.0,10395
197,416.84,25.0,10421
198,419.6,25.0,10490
199,421.2,25.0,10530
200,421.32,25.0,10533
201,426.0,25.0,10650
202,426.6,25.0,10665
203,427.96,25.0,10699
204,429.96,25.0,10749
205,431.4,25.0,10785
206,432.0,25.0,10800
207,432.6,25.0,10815
208,433.2,25.0,10830
209,433.8,25.0,10845
210,433.84,25.0,10846
211,436.6,25.0,10915
212,437.4,25.0,10935
213,438.72,25.0,10968
214,441.44,25.0,11036
215,441.48,25.0,11037
216,441.52,25.0,11038
217,442.8,25.0,11070
218,448.2,25.0,11205
219,451.52,25.0,11288
220,451.56,25.0,11289
221,453.6,25.0,11340
222,454.52,25.0,11363
223,459.0,25.0,11475
224,463.24,25.0,11581
225,464.4,25.0,11610
226,466.52,25.0,11663
227,469.8,25.0,11745
228,470.56,25.0,11764
229,475.2,25.0,11880
230,480.6,25.0,12015
231,486.0,25.0,12150
232,491.4,25.0,12285
233,492.68,25.0,12317
234,496.8,25.0,12420
235,497.36,25.0,12434
236,500.28,25.0,12507
237,502.2,25.0,12555
238,503.84,25.0,12596
239,507.12,25.0,12678
240,507.6,25.0,12690
241,509.8,25.0,12745
242,513.0,25.0,12825
243,515.24,25.0,12881
244,517.4,25.0,12935
245,518.4,25.0,12960
246,523.8,25.0,13094
247,525.32,25.0,13133
248,529.2,25.0,13230
249,532.88,25.0,13322
250,534.6,25.0,13365
251,539.04,25.0,13476
252,540.0,25.0,13500
253,544.68,25.0,13616
254,545.4,25.0,13635
255,548.4,25.0,13710
256,550.8,25.0,13769
257,554.64,25.0,13866
258,556.2,25.0,13905
259,561.6,25.0,14040
260,567.0,25.0,14175
261,572.4,25.0,14310
262,574.2,25.0,14355
263,577.8,25.0,14444
264,579.8,25.0,14494
265,583.2,25.0,14580
266,584.92,25.0,14622
267,588.6,25.0,14715
268,589.4,25.0,14735
269,594.0,25.0,14850
270,599.4,25.0,14985
271,604.8,25.0,15119
272,606.84,25.0,15171
273,608.96,25.0,15224
274,610.2,25.0,15255
275,611.32,25.0,15283
276,614.0,25.0,15350
277,615.6,25.0,15390
278,618.0,25.0,15450
279,621.0,25.0,15525
280,623.56,25.0,15588
281,625.96,25.0,15649
282,626.4,25.0,15660
283,627.24,25.0,15681
284,629.0,25.0,15725
285,631.8,25.0,15794
286,633.52,25.0,15838
287,635.32,25.0,15883
288,637.2,25.0,15930
289,637.32,25.0,15933
290,638.44,25.0,15961
291,640.0,25.0,16000
292,641.92,25.0,16047
293,642.6,25.0,16065
294,644.08,25.0,16102
295,646.96,25.0,16174
296,648.0,25.0,16200
297,653.4,25.0,16335
298,656.32,25.0,16408
299,658.8,25.0,16470
300,658.88,25.0,16472
301,662.56,25.0,16564
302,664.2,25.0,16605
303,669.6,25.0,16740
304,672.24,25.0,16806
305,675.0,25.0,16875
306,678.04,25.0,16951
307,680.4,25.0,17010
308,685.8,25.0,17145
309,691.2,25.0,17280
310,691.56,25.0,17289
311,696.6,25.0,17415
312,697.72,25.0,17443
313,702.0,25.0,17550
314,704.28,25.0,17607
315,707.4,25.0,17685
316,712.8,25.0,17820
317,713.04,25.0,17826
318,718.2,25.0,17955
319,723.6,25.0,18090
320,725.6,25.0,18140
321,729.0,25.0,18225
322,730.44,25.0,18261
323,734.4,25.0,18360
324,739.8,25.0,18495
325,741.64,25.0,18541
326,745.2,25.0,18630
327,748.36,25.0,18709
328,750.6,25.0,18765
329,756.0,25.0,18900
330,756.04,25.0,18901
331,761.4,25.0,19035
332,766.8,25.0,19170
333,767.4,25.0,19185
334,772.2,25.0,19305
335,777.6,25.0,19440
336,778.88,25.0,19472
337,782.24,25.0,19556
338,783.0,25.0,19575
339,788.4,25.0,19710
340,789.08,25.0,19727
341,793.8,25.0,19845
342,795.48,25.0,19887
343,799.2,25.0,19980
344,804.6,25.0,20115
345,806.24,25.0,20156
346,809.2,25.0,20230
347,810.0,25.0,20250
348,815.4,25.0,20385
349,819.52,25.0,20488
350,820.8,25.0,20520
351,825.36,25.0,20634
352,826.2,25.0,20655
353,831.6,25.0,20790
354,833.08,25.0,20827
355,837.0,25.0,20925
356,841.72,25.0,21043
357,842.4,25.0,21060
358,847.8,25.0,21195
359,853.2,25.0,21330
360,854.48,25.0,21362
361,858.6,25.0,21465
362,863.2,25.0,21580
363,864.0,25.0,21600
364,867.16,25.0,21679
365,869.4,25.0,21735
366,873.08,25.0,21827
367,874.8,25.0,21870
368,880.2,25.0,22005
369,885.6,25.0,22140
370,886.96,25.0,22174
371,891.0,25.0,22275
372,896.4,25.0,22410
373,896.72,25.0,22418
374,898.68,25.0,22467
375,901.8,25.0,22545
376,907.2,25.0,22680
377,909.36,25.0,22734
378,912.6,25.0,22815
379,917.88,25.0,22947
380,918.0,25.0,22950
381,923.4,25.0,23085
382,923.64,25.0,23091
383,928.8,25.0,23220
384,933.84,25.0,23346
385,934.2,25.0,23355
386,938.12,25.0,23453
387,939.6,25.0,23490
388,940.12,25.0,23503
389,945.0,25.0,23625
390,948.2,25.0,23705
391,950.4,25.0,23760
392,955.04,25.0,23876
393,955.8,25.0,23895
394,959.44,25.0,23986
395,961.2,25.0,24030
396,966.0,25.0,24150
397,966.08,25.0,24152
398,966.6,25.0,24165
399,972.0,25.0,24300
400,974.56,25.0,24364
401,977.4,25.0,24435
402,977.92,25.0,24448
403,982.8,25.0,24570
404,982.92,25.0,24573
405,985.16,25.0,24629
406,987.6,25.0,24690
407,988.2,25.0,24705
408,989.88,25.0,24747
409,993.6,25.0,24840
410,993.68,25.0,24842
411,994.88,25.0,24872
412,995.08,25.0,24877
413,996.8,25.0,24920
414,999.0,25.0,24975
415,1000.16,25.0,25004
416,1004.4,25.0,25110
417,1009.8,25.0,25245
418,1015.2,25.0,25380
419,1016.68,25.0,25417
420,1018.84,25.0,25471
421,1020.6,25.0,25515
422,1021.04,25.0,25526
423,1022.64,25.0,25566
424,1024.68,25.0,25617
425,1026.0,25.0,25650
426,1026.44,25.0,25661
427,1029.2,25.0,25730
428,1031.24,25.0,25781
429,1031.4,25.0,25785
430,1033.48,25.0,25837
431,1036.8,25.0,25920
432,1037.4,25.0,25935
433,1040.76,25.0,26019
434,1042.2,25.0,26055
435,1047.6,25.0,26189
436,1053.0,25.0,26325
437,1058.4,25.0,26460
438,1063.8,25.0,26595
439,1065.28,25.0,26632
440,1069.2,25.0,26730
441,1074.6,25.0,26864
