n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.24,25.0,56
4,2.44,25.0,61
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,15.36,25.0,384
15,17.44,25.0,436
16,20.48,25.0,512
17,24.88,25.0,622
18,25.6,25.0,640
19,30.72,25.0,768
20,30.92,25.0,773
21,35.84,25.0,896
22,38.16,25.0,953
23,40.96,25.0,1024
24,46.08,25.0,1152
25,48.56,25.0,1214
26,51.2,25.0,1280
27,56.0,25.0,1400
28,56.32,25.0,1408
29,59.2,25.0,1480
30,60.2,25.0,1505
31,61.44,25.0,1536
32,63.24,25.0,1581
33,65.12,25.0,1628
34,66.56,25.0,1664
35,67.28,25.0,1682
36,70.92,25.0,1773
37,71.68,25.0,1792
38,74.0,25.0,1850
39,76.8,25.0,1920
40,80.52,25.0,2013
41,81.92,25.0,2048
42,83.48,25.0,2087
43,86.44,25.0,2161
44,87.04,25.0,2176
45,89.92,25.0,2248
46,92.16,25.0,2304
47,92.64,25.0,2316
48,94.76,25.0,2369
49,97.28,25.0,2432
50,100.32,25.0,2508
51,102.4,25.0,2560
52,102.72,25.0,2568
53,105.52,25.0,2638
54,107.52,25.0,2688
55,107.76,25.0,2694
56,111.52,25.0,2788
57,112.64,25.0,2816
58,114.52,25.0,2863
59,117.76,25.0,2944
60,122.76,25.0,3069
61,122.88,25.0,3072
62,128.0,25.0,3200
63,129.72,25.0,3243
64,131.52,25.0,3288
65,133.12,25.0,3328
66,133.52,25.0,3338
67,135.04,25.0,3376
68,138.24,25.0,3456
69,143.36,25.0,3584
70,144.24,25.0,3606
71,148.48,25.0,3711
72,150.48,25.0,3761
73,153.32,25.0,3833
74,153.6,25.0,3840
75,156.28,25.0,3907
76,158.72,25.0,3968
77,158.8,25.0,3970
78,161.88,25.0,4047
79,163.84,25.0,4096
80,165.96,25.0,4149
81,168.96,25.0,4224
82,170.44,25.0,4261
83,174.08,25.0,4352
84,176.2,25.0,4405
85,179.2,25.0,4480
86,179.92,25.0,4498
87,184.32,25.0,4608
88,189.44,25.0,4736
89,189.72,25.0,4743
90,193.16,25.0,4829
91,194.56,25.0,4864
92,196.68,25.0,4917
93,198.84,25.0,4971
94,199.68,25.0,4992
95,203.24,25.0,5081
96,204.8,25.0,5120
97,206.64,25.0,5166
98,209.76,25.0,5244
99,209.92,25.0,5248
100,211.6,25.0,5290
101,214.04,25.0,5351
102,215.04,25.0,5376
103,216.08,25.0,5402
104,220.16,25.0,5504
105,220.56,25.0,5514
106,222.44,25.0,5561
107,225.28,25.0,5632
108,227.68,25.0,5692
109,230.4,25.0,5760
110,231.88,25.0,5797
111,235.52,25.0,5888
112,237.32,25.0,5933
113,240.36,25.0,6009
114,240.64,25.0,6016
115,242.72,25.0,6068
116,245.76,25.0,6144
117,249.12,25.0,6228
118,250.88,25.0,6272
119,251.12,25.0,6278
120,256.0,25.0,6400
121,261.12,25.0,6528
122,262.4,25.0,6559
123,266.24,25.0,6656
124,267.6,25.0,6690
125,271.36,25.0,6784
126,272.16,25.0,6804
127,274.44,25.0,6861
128,275.8,25.0,6895
129,276.48,25.0,6912
130,281.6,25.0,7040
131,282.88,25.0,7072
132,286.72,25.0,7168
133,287.04,25.0,7176
134,291.84,25.0,7295
135,293.56,25.0,7339
136,296.96,25.0,7423
137,302.08,25.0,7552
138,307.2,25.0,7680
139,312.32,25.0,7808
140,312.48,25.0,7812
141,317.44,25.0,7936
142,322.56,25.0,8064
