n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.24,25.0,56
4,2.44,25.0,61
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,15.36,25.0,384
15,20.48,25.0,512
16,23.0,25.0,575
17,25.6,25.0,640
18,30.24,25.0,756
19,30.72,25.0,768
20,35.84,25.0,896
21,39.12,25.0,977
22,40.96,25.0,1024
23,41.28,25.0,1032
24,46.08,25.0,1152
25,48.52,25.0,1213
26,51.2,25.0,1280
27,51.92,25.0,1298
28,56.0,25.0,1400
29,56.32,25.0,1408
30,58.16,25.0,1454
31,61.44,25.0,1536
32,62.4,25.0,1560
33,64.2,25.0,1605
34,66.56,25.0,1664
35,67.0,25.0,1675
36,68.24,25.0,1705
37,71.68,25.0,1792
38,73.12,25.0,1828
39,76.8,25.0,1920
40,77.16,25.0,1929
41,80.08,25.0,2002
42,81.92,25.0,2048
43,84.36,25.0,2109
44,87.04,25.0,2176
45,87.8,25.0,2195
46,90.56,25.0,2264
47,92.16,25.0,2304
48,94.8,25.0,2370
49,96.92,25.0,2423
50,97.28,25.0,2432
51,99.64,25.0,2491
52,102.4,25.0,2560
53,102.64,25.0,2566
54,104.44,25.0,2611
55,107.52,25.0,2688
56,108.76,25.0,2719
57,112.64,25.0,2816
58,112.72,25.0,2818
59,115.16,25.0,2879
60,117.52,25.0,2938
61,117.76,25.0,2944
62,119.0,25.0,2975
63,120.32,25.0,3008
64,122.88,25.0,3072
65,125.2,25.0,3130
66,126.88,25.0,3172
67,128.0,25.0,3200
68,128.72,25.0,3218
69,131.2,25.0,3279
70,133.12,25.0,3328
71,135.8,25.0,3395
72,137.64,25.0,3440
73,138.24,25.0,3456
74,139.64,25.0,3490
75,141.68,25.0,3542
76,143.36,25.0,3584
77,144.12,25.0,3603
78,147.92,25.0,3697
79,148.48,25.0,3711
80,149.96,25.0,3749
81,151.32,25.0,3783
82,153.36,25.0,3834
83,153.6,25.0,3840
84,155.96,25.0,3899
85,157.96,25.0,3949
86,158.72,25.0,3968
87,160.24,25.0,4006
88,163.44,25.0,4086
89,163.84,25.0,4096
90,166.36,25.0,4159
91,168.56,25.0,4214
92,168.96,25.0,4224
93,171.08,25.0,4277
94,174.08,25.0,4352
95,174.16,25.0,4354
96,176.88,25.0,4422
97,176.92,25.0,4423
98,177.08,25.0,4427
99,177.12,25.0,4428
100,177.16,25.0,4429
101,177.24,25.0,4431
102,177.28,25.0,4432
103,177.36,25.0,4434
104,177.4,25.0,4435
105,177.44,25.0,4436
106,177.48,25.0,4437
107,177.52,25.0,4438
108,177.56,25.0,4439
109,177.64,25.0,4441
110,177.68,25.0,4442
111,177.72,25.0,4443
112,177.76,25.0,4444
113,177.8,25.0,4445
114,177.84,25.0,4446
115,177.88,25.0,4447
116,177.92,25.0,4448
117,178.0,25.0,4450
118,178.04,25.0,4451
119,178.08,25.0,4452
120,178.12,25.0,4453
121,179.2,25.0,4480
122,179.76,25.0,4494
123,179.8,25.0,4495
124,179.84,25.0,4496
125,179.88,25.0,4497
126,179.92,25.0,4498
127,180.28,25.0,4507
128,180.32,25.0,4508
129,180.36,25.0,4509
130,180.44,25.0,4511
131,181.68,25.0,4542
132,183.64,25.0,4591
133,184.32,25.0,4608
134,186.16,25.0,4654
135,189.28,25.0,4732
136,189.44,25.0,4736
137,191.24,25.0,4781
138,193.28,25.0,4832
139,194.56,25.0,4864
140,194.88,25.0,4872
141,196.44,25.0,4911
142,198.52,25.0,4963
143,199.68,25.0,4992
144,204.2,25.0,5105
145,204.8,25.0,5120
146,207.08,25.0,5177
147,209.92,25.0,5248
148,212.8,25.0,5320
149,215.04,25.0,5376
150,215.28,25.0,5382
151,216.16,25.0,5404
152,218.84,25.0,5471
153,220.16,25.0,5504
154,225.28,25.0,5632
155,225.48,25.0,5637
156,225.56,25.0,5639
157,228.76,25.0,5719
158,230.4,25.0,5760
159,232.0,25.0,5800
160,234.12,25.0,5853
161,235.52,25.0,5888
162,237.76,25.0,5944
163,240.0,25.0,6000
164,240.64,25.0,6016
165,244.92,25.0,6123
166,245.76,25.0,6144
167,250.32,25.0,6258
168,250.88,25.0,6272
169,252.68,25.0,6317
170,254.72,25.0,6368
171,256.0,25.0,6400
172,256.68,25.0,6417
173,261.12,25.0,6528
174,264.36,25.0,6609
175,266.24,25.0,6656
176,266.36,25.0,6659
177,268.56,25.0,6714
178,271.36,25.0,6784
179,272.08,25.0,6802
180,275.48,25.0,6887
181,276.48,25.0,6912
182,279.8,25.0,6995
183,281.6,25.0,7040
184,285.0,25.0,7125
185,286.72,25.0,7168
186,291.28,25.0,7281
187,291.84,25.0,7295
188,296.6,25.0,7415
189,296.96,25.0,7423
190,302.08,25.0,7552
191,307.2,25.0,7680
192,310.64,25.0,7766
193,312.32,25.0,7808
194,313.8,25.0,7845
195,317.44,25.0,7936
196,322.56,25.0,8064
