n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.24,25.0,56
4,2.44,25.0,61
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,15.36,25.0,384
15,17.12,25.0,428
16,20.48,25.0,512
17,25.6,25.0,640
18,26.92,25.0,673
19,30.72,25.0,768
20,34.16,25.0,853
21,35.84,25.0,896
22,40.96,25.0,1024
23,43.0,25.0,1075
24,45.96,25.0,1149
25,46.08,25.0,1152
26,48.08,25.0,1202
27,50.12,25.0,1253
28,51.2,25.0,1280
29,53.68,25.0,1342
30,56.32,25.0,1408
31,59.08,25.0,1477
32,61.44,25.0,1536
33,66.56,25.0,1664
34,66.72,25.0,1668
35,70.16,25.0,1754
36,71.68,25.0,1792
37,74.92,25.0,1873
38,76.8,25.0,1920
39,78.84,25.0,1971
40,81.12,25.0,2028
41,81.92,25.0,2048
42,82.16,25.0,2054
43,84.28,25.0,2107
44,87.04,25.0,2176
45,87.8,25.0,2195
46,91.64,25.0,2291
47,92.16,25.0,2304
48,96.36,25.0,2409
49,97.28,25.0,2432
50,98.84,25.0,2471
51,102.4,25.0,2560
52,103.8,25.0,2595
53,106.04,25.0,2651
54,107.52,25.0,2688
55,108.24,25.0,2706
56,111.92,25.0,2798
57,112.64,25.0,2816
58,117.76,25.0,2944
59,118.52,25.0,2963
60,121.52,25.0,3038
61,122.88,25.0,3072
62,123.4,25.0,3085
63,126.44,25.0,3161
64,128.0,25.0,3200
65,130.24,25.0,3256
66,133.12,25.0,3328
67,135.76,25.0,3394
68,138.24,25.0,3456
69,138.8,25.0,3470
70,142.2,25.0,3554
71,143.36,25.0,3584
72,148.0,25.0,3700
73,148.48,25.0,3711
74,151.0,25.0,3775
75,153.6,25.0,3840
76,154.84,25.0,3871
77,156.28,25.0,3907
78,157.76,25.0,3944
79,158.72,25.0,3968
80,163.68,25.0,4092
81,163.84,25.0,4096
82,167.72,25.0,4193
83,168.96,25.0,4224
84,169.04,25.0,4226
85,170.36,25.0,4259
86,171.28,25.0,4282
87,172.44,25.0,4311
88,174.08,25.0,4352
89,175.84,25.0,4396
90,179.08,25.0,4477
91,179.2,25.0,4480
92,183.48,25.0,4587
93,184.32,25.0,4608
94,187.92,25.0,4698
95,189.44,25.0,4736
96,192.32,25.0,4808
97,194.56,25.0,4864
98,194.72,25.0,4868
99,196.16,25.0,4904
100,198.08,25.0,4952
101,199.68,25.0,4992
102,201.4,25.0,5035
103,204.8,25.0,5120
104,205.16,25.0,5129
105,208.96,25.0,5224
106,209.92,25.0,5248
107,212.28,25.0,5307
108,214.8,25.0,5370
109,215.04,25.0,5376
110,217.64,25.0,5441
111,218.84,25.0,5471
112,218.88,25.0,5472
113,218.92,25.0,5473
114,220.16,25.0,5504
115,220.96,25.0,5524
116,224.96,25.0,5624
117,225.28,25.0,5632
118,226.96,25.0,5674
119,229.36,25.0,5734
120,230.4,25.0,5760
121,231.96,25.0,5799
122,235.52,25.0,5888
123,239.96,25.0,5999
124,240.64,25.0,6016
125,242.96,25.0,6074
126,245.76,25.0,6144
127,247.04,25.0,6176
128,250.88,25.0,6272
129,250.96,25.0,6274
130,253.08,25.0,6327
131,256.0,25.0,6400
132,259.6,25.0,6490
133,261.12,25.0,6528
134,262.08,25.0,6552
135,266.24,25.0,6656
136,266.4,25.0,6659
137,269.12,25.0,6728
138,271.36,25.0,6784
139,276.48,25.0,6912
140,281.6,25.0,7040
141,286.72,25.0,7168
142,286.84,25.0,7170
143,291.32,25.0,7283
144,291.84,25.0,7295
145,295.24,25.0,7381
146,296.96,25.0,7423
147,299.28,25.0,7481
148,302.08,25.0,7552
149,307.2,25.0,7680
150,308.32,25.0,7708
151,312.32,25.0,7808
152,315.4,25.0,7884
153,317.44,25.0,7936
154,322.56,25.0,8064
