n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.24,25.0,56
4,2.44,25.0,61
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,15.36,25.0,384
15,16.48,25.0,412
16,20.48,25.0,512
17,22.84,25.0,571
18,25.6,25.0,640
19,26.48,25.0,662
20,30.72,25.0,768
21,33.72,25.0,843
22,35.84,25.0,896
23,40.96,25.0,1024
24,43.6,25.0,1090
25,46.08,25.0,1152
26,47.08,25.0,1177
27,48.8,25.0,1220
28,50.64,25.0,1266
29,51.2,25.0,1280
30,54.04,25.0,1351
31,56.32,25.0,1408
32,56.88,25.0,1422
33,58.12,25.0,1453
34,59.44,25.0,1486
35,61.44,25.0,1536
36,63.28,25.0,1582
37,66.28,25.0,1657
38,66.56,25.0,1664
39,68.68,25.0,1717
40,71.32,25.0,1782
41,71.68,25.0,1792
42,73.64,25.0,1841
43,76.8,25.0,1920
44,76.92,25.0,1923
45,80.48,25.0,2012
46,81.92,25.0,2048
47,82.24,25.0,2056
48,84.96,25.0,2124
49,87.04,25.0,2176
50,87.92,25.0,2198
51,89.92,25.0,2248
52,91.88,25.0,2297
53,92.16,25.0,2304
54,94.04,25.0,2351
55,96.68,25.0,2417
56,97.28,25.0,2432
57,99.0,25.0,2475
58,102.4,25.0,2560
59,107.52,25.0,2688
60,107.72,25.0,2693
61,109.48,25.0,2737
62,111.8,25.0,2795
63,111.88,25.0,2797
64,111.92,25.0,2798
65,111.96,25.0,2799
66,112.0,25.0,2800
67,112.04,25.0,2801
68,112.08,25.0,2802
69,112.12,25.0,2803
70,112.16,25.0,2804
71,112.2,25.0,2805
72,112.24,25.0,2806
73,112.28,25.0,2807
74,112.32,25.0,2808
75,112.4,25.0,2810
76,112.64,25.0,2816
77,113.4,25.0,2835
78,116.52,25.0,2913
79,117.76,25.0,2944
80,121.56,25.0,3039
81,122.88,25.0,3072
82,124.44,25.0,3111
83,126.4,25.0,3160
84,128.0,25.0,3200
85,128.4,25.0,3210
86,130.36,25.0,3259
87,132.28,25.0,3307
88,133.12,25.0,3328
89,138.24,25.0,3456
90,140.08,25.0,3502
91,141.32,25.0,3533
92,142.96,25.0,3574
93,143.36,25.0,3584
94,144.56,25.0,3614
95,145.92,25.0,3647
96,147.56,25.0,3689
97,148.48,25.0,3711
98,148.56,25.0,3714
99,149.52,25.0,3738
100,152.0,25.0,3800
101,153.6,25.0,3840
102,153.84,25.0,3846
103,156.88,25.0,3922
104,158.72,25.0,3968
105,159.08,25.0,3977
106,160.88,25.0,4022
107,163.84,25.0,4096
108,166.04,25.0,4151
109,168.12,25.0,4203
110,168.96,25.0,4224
111,170.36,25.0,4259
112,174.08,25.0,4352
113,175.72,25.0,4393
114,177.64,25.0,4441
115,179.2,25.0,4480
116,179.36,25.0,4484
117,184.32,25.0,4608
118,185.72,25.0,4643
119,189.44,25.0,4736
120,193.2,25.0,4830
121,194.56,25.0,4864
122,196.0,25.0,4900
123,199.68,25.0,4992
124,200.8,25.0,5020
125,203.2,25.0,5080
126,204.8,25.0,5120
127,205.72,25.0,5143
128,208.16,25.0,5204
129,209.92,25.0,5248
130,211.08,25.0,5277
131,214.4,25.0,5360
132,215.04,25.0,5376
133,217.44,25.0,5436
134,220.16,25.0,5504
135,220.52,25.0,5513
136,223.88,25.0,5597
137,225.28,25.0,5632
138,229.12,25.0,5728
139,230.4,25.0,5760
140,232.12,25.0,5803
141,235.52,25.0,5888
142,236.04,25.0,5901
143,239.24,25.0,5981
144,240.52,25.0,6013
145,240.64,25.0,6016
146,242.56,25.0,6064
147,245.76,25.0,6144
148,246.0,25.0,6150
149,248.04,25.0,6201
150,250.88,25.0,6272
151,253.64,25.0,6341
152,256.0,25.0,6400
153,257.56,25.0,6439
154,259.76,25.0,6494
155,261.12,25.0,6528
156,261.76,25.0,6544
157,263.96,25.0,6598
158,266.24,25.0,6656
159,267.24,25.0,6681
160,269.24,25.0,6731
161,271.36,25.0,6784
162,271.88,25.0,6797
163,276.48,25.0,6912
164,278.6,25.0,6965
165,280.56,25.0,7014
166,281.6,25.0,7040
167,283.92,25.0,7098
168,286.72,25.0,7168
169,291.84,25.0,7295
170,292.96,25.0,7323
171,296.96,25.0,7423
172,302.08,25.0,7552
173,304.52,25.0,7613
174,307.2,25.0,7680
175,312.32,25.0,7808
176,313.6,25.0,7840
177,317.44,25.0,7936
178,322.56,25.0,8064
