n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,1.32,25.0,33
4,3.12,25.0,78
5,3.32,25.0,83
6,3.52,25.0,88
7,4.96,25.0,124
8,6.6,25.0,165
9,6.64,25.0,166
10,8.96,25.0,224
11,9.92,25.0,248
12,12.0,25.0,300
13,14.88,25.0,372
14,15.88,25.0,397
15,18.24,25.0,455
16,19.84,25.0,496
17,21.6,25.0,540
18,24.8,25.0,620
19,26.68,25.0,667
20,29.64,25.0,741
21,29.76,25.0,744
22,34.72,25.0,868
23,36.44,25.0,911
24,37.8,25.0,944
25,39.68,25.0,992
26,41.56,25.0,1039
27,42.92,25.0,1073
28,44.48,25.0,1112
29,44.64,25.0,1116
30,47.36,25.0,1184
31,49.36,25.0,1234
32,49.6,25.0,1240
33,51.36,25.0,1284
34,54.44,25.0,1361
35,54.56,25.0,1364
36,59.52,25.0,1488
37,61.24,25.0,1531
38,64.48,25.0,1612
39,69.44,25.0,1736
40,70.4,25.0,1760
41,74.4,25.0,1860
42,76.24,25.0,1905
43,78.12,25.0,1953
44,79.36,25.0,1984
45,80.28,25.0,2007
46,83.28,25.0,2082
47,84.32,25.0,2108
48,88.16,25.0,2204
49,89.28,25.0,2232
50,90.84,25.0,2271
51,92.08,25.0,2302
52,94.24,25.0,2356
53,95.32,25.0,2383
54,98.12,25.0,2453
55,99.0,25.0,2475
56,99.2,25.0,2480
57,104.16,25.0,2604
58,109.12,25.0,2728
59,114.08,25.0,2852
60,119.04,25.0,2976
61,124.0,25.0,3100
62,128.12,25.0,3203
63,128.96,25.0,3224
64,129.24,25.0,3231
65,130.28,25.0,3257
66,131.84,25.0,3296
67,133.92,25.0,3347
68,134.08,25.0,3352
69,135.64,25.0,3390
70,137.56,25.0,3439
71,138.88,25.0,3472
72,138.92,25.0,3472
73,140.8,25.0,3520
74,143.84,25.0,3596
75,144.56,25.0,3614
76,146.84,25.0,3671
77,147.96,25.0,3699
78,148.8,25.0,3720
79,149.48,25.0,3736
80,152.32,25.0,3808
81,153.76,25.0,3844
82,154.92,25.0,3872
83,157.2,25.0,3929
84,158.72,25.0,3968
85,159.4,25.0,3985
86,161.12,25.0,4028
87,163.48,25.0,4086
88,163.68,25.0,4092
89,165.08,25.0,4127
90,168.64,25.0,4216
91,168.88,25.0,4222
92,170.16,25.0,4254
93,172.48,25.0,4312
94,173.6,25.0,4340
95,177.84,25.0,4446
96,178.56,25.0,4464
97,180.44,25.0,4511
98,183.52,25.0,4588
99,184.28,25.0,4607
100,188.48,25.0,4712
101,190.24,25.0,4756
102,193.44,25.0,4836
103,194.32,25.0,4858
104,197.96,25.0,4949
105,198.4,25.0,4960
106,199.88,25.0,4997
107,202.16,25.0,5054
108,203.36,25.0,5084
109,203.4,25.0,5085
110,205.92,25.0,5148
111,208.0,25.0,5200
112,208.32,25.0,5208
113,209.92,25.0,5248
114,210.8,25.0,5270
115,212.0,25.0,5300
116,213.28,25.0,5332
117,213.56,25.0,5339
118,216.48,25.0,5412
119,217.6,25.0,5440
120,218.24,25.0,5456
121,219.16,25.0,5479
122,221.88,25.0,5547
123,223.2,25.0,5580
124,224.48,25.0,5612
125,226.04,25.0,5651
126,228.04,25.0,5701
127,228.16,25.0,5704
128,229.04,25.0,5726
129,230.32,25.0,5758
130,232.48,25.0,5812
131,233.12,25.0,5828
132,233.56,25.0,5839
133,235.0,25.0,5875
134,237.0,25.0,5925
135,238.08,25.0,5952
136,238.96,25.0,5974
137,241.2,25.0,6030
138,243.04,25.0,6076
139,244.92,25.0,6123
140,247.72,25.0,6193
141,248.0,25.0,6200
142,250.0,25.0,6250
143,250.84,25.0,6271
144,252.96,25.0,6324
145,253.76,25.0,6344
146,255.76,25.0,6394
147,257.64,25.0,6441
148,257.92,25.0,6448
149,259.08,25.0,6477
150,260.84,25.0,6520
151,262.32,25.0,6558
152,262.88,25.0,6572
153,263.96,25.0,6598
154,267.84,25.0,6695
155,268.12,25.0,6703
156,271.88,25.0,6797
157,272.8,25.0,6820
158,277.52,25.0,6938
159,277.76,25.0,6944
160,282.72,25.0,7068
161,284.6,25.0,7115
162,287.68,25.0,7192
163,289.4,25.0,7234
164,292.64,25.0,7316
165,294.44,25.0,7361
166,297.6,25.0,7440
167,302.56,25.0,7564
