n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.24,25.0,56
4,2.44,25.0,61
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,15.36,25.0,384
15,16.2,25.0,405
16,20.48,25.0,512
17,25.6,25.0,640
18,27.28,25.0,682
19,30.72,25.0,768
20,34.52,25.0,863
21,35.84,25.0,896
22,40.96,25.0,1024
23,44.12,25.0,1103
24,46.08,25.0,1152
25,46.4,25.0,1160
26,50.72,25.0,1268
27,51.2,25.0,1280
28,52.48,25.0,1312
29,56.32,25.0,1408
30,58.0,25.0,1450
31,59.0,25.0,1475
32,61.44,25.0,1536
33,62.84,25.0,1571
34,66.32,25.0,1657
35,66.56,25.0,1664
36,68.96,25.0,1723
37,71.68,25.0,1792
38,75.8,25.0,1895
39,76.8,25.0,1920
40,78.88,25.0,1972
41,80.64,25.0,2016
42,81.92,25.0,2048
43,82.96,25.0,2074
44,85.24,25.0,2131
45,87.04,25.0,2176
46,87.48,25.0,2187
47,92.04,25.0,2301
48,92.16,25.0,2304
49,95.96,25.0,2399
50,97.28,25.0,2432
51,98.48,25.0,2462
52,101.76,25.0,2544
53,102.4,25.0,2560
54,105.32,25.0,2633
55,107.52,25.0,2688
56,109.44,25.0,2736
57,112.64,25.0,2816
58,113.84,25.0,2846
59,117.4,25.0,2935
60,117.76,25.0,2944
61,120.8,25.0,3020
62,122.88,25.0,3072
63,123.04,25.0,3076
64,125.44,25.0,3136
65,127.0,25.0,3175
66,128.0,25.0,3200
67,128.88,25.0,3222
68,132.08,25.0,3302
69,133.12,25.0,3328
70,134.28,25.0,3357
71,137.44,25.0,3436
72,138.24,25.0,3456
73,139.2,25.0,3479
74,140.76,25.0,3519
75,142.68,25.0,3567
76,143.36,25.0,3584
77,144.2,25.0,3604
78,146.28,25.0,3657
79,148.48,25.0,3711
80,149.52,25.0,3738
81,152.96,25.0,3824
82,153.6,25.0,3840
83,156.68,25.0,3917
84,158.72,25.0,3968
85,159.6,25.0,3990
86,163.84,25.0,4096
87,163.92,25.0,4098
88,165.32,25.0,4133
89,168.2,25.0,4205
90,168.96,25.0,4224
91,174.08,25.0,4352
92,177.04,25.0,4426
93,179.2,25.0,4480
94,179.72,25.0,4493
95,183.2,25.0,4580
96,184.32,25.0,4608
97,185.92,25.0,4648
98,188.84,25.0,4721
99,189.44,25.0,4736
100,191.48,25.0,4787
101,194.56,25.0,4864
102,196.48,25.0,4912
103,198.4,25.0,4960
104,199.68,25.0,4992
105,200.0,25.0,5000
106,203.32,25.0,5083
107,204.8,25.0,5120
108,206.68,25.0,5167
109,209.24,25.0,5231
110,209.92,25.0,5248
111,211.2,25.0,5280
112,214.08,25.0,5352
113,215.04,25.0,5376
114,219.64,25.0,5491
115,220.16,25.0,5504
116,221.64,25.0,5541
117,223.28,25.0,5582
118,225.12,25.0,5628
119,225.28,25.0,5632
120,227.28,25.0,5682
121,229.16,25.0,5729
122,230.4,25.0,5760
123,231.56,25.0,5789
124,234.72,25.0,5868
125,235.52,25.0,5888
126,239.8,25.0,5995
127,240.64,25.0,6016
128,241.48,25.0,6037
129,243.56,25.0,6089
130,245.76,25.0,6144
131,247.24,25.0,6181
132,250.0,25.0,6250
133,250.88,25.0,6272
134,252.0,25.0,6300
135,254.32,25.0,6358
136,256.0,25.0,6400
137,257.04,25.0,6426
138,260.76,25.0,6519
139,261.12,25.0,6528
140,264.64,25.0,6616
141,266.24,25.0,6656
142,266.52,25.0,6663
143,271.36,25.0,6784
144,273.52,25.0,6838
145,276.48,25.0,6912
146,278.6,25.0,6965
147,281.6,25.0,7040
148,283.68,25.0,7092
149,286.72,25.0,7168
150,291.84,25.0,7295
151,291.92,25.0,7298
152,296.96,25.0,7423
153,302.08,25.0,7552
154,302.28,25.0,7556
155,307.2,25.0,7680
156,312.32,25.0,7808
157,313.4,25.0,7834
158,317.44,25.0,7936
159,322.56,25.0,8064
