n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,1.32,25.0,33
4,1.36,25.0,34
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,13.76,25.0,344
15,14.8,25.0,370
16,15.36,25.0,384
17,16.28,25.0,407
18,20.48,25.0,512
19,20.92,25.0,523
20,25.12,25.0,628
21,25.6,25.0,640
22,29.12,25.0,728
23,30.32,25.0,758
24,30.72,25.0,768
25,31.72,25.0,793
26,33.2,25.0,830
27,34.52,25.0,863
28,35.84,25.0,896
29,39.8,25.0,994
30,40.76,25.0,1019
31,40.96,25.0,1024
32,42.12,25.0,1053
33,43.8,25.0,1095
34,44.84,25.0,1121
35,46.08,25.0,1152
36,46.84,25.0,1171
37,50.0,25.0,1250
38,51.2,25.0,1280
39,56.32,25.0,1408
40,58.92,25.0,1473
41,61.44,25.0,1536
42,65.92,25.0,1648
43,66.56,25.0,1664
44,71.68,25.0,1792
45,72.72,25.0,1818
46,76.2,25.0,1905
47,76.8,25.0,1920
48,77.2,25.0,1930
49,79.12,25.0,1978
50,81.04,25.0,2026
51,81.92,25.0,2048
52,83.24,25.0,2081
53,83.96,25.0,2099
54,85.52,25.0,2138
55,86.44,25.0,2161
56,87.04,25.0,2176
57,87.36,25.0,2184
58,88.28,25.0,2207
59,89.64,25.0,2241
60,90.96,25.0,2274
61,92.16,25.0,2304
62,92.68,25.0,2317
63,94.56,25.0,2364
64,95.76,25.0,2394
65,97.28,25.0,2432
66,100.52,25.0,2513
67,102.04,25.0,2551
68,102.4,25.0,2560
69,103.32,25.0,2583
70,106.84,25.0,2671
71,107.52,25.0,2688
72,108.92,25.0,2723
73,111.68,25.0,2792
74,112.64,25.0,2816
75,113.16,25.0,2829
76,114.28,25.0,2857
77,115.8,25.0,2895
78,117.48,25.0,2937
79,117.76,25.0,2944
80,118.2,25.0,2955
81,119.08,25.0,2977
82,120.44,25.0,3011
83,121.72,25.0,3043
84,122.88,25.0,3072
85,125.16,25.0,3129
86,128.0,25.0,3200
87,128.88,25.0,3222
88,130.72,25.0,3268
89,133.12,25.0,3328
90,133.32,25.0,3333
91,134.92,25.0,3372
92,136.8,25.0,3420
93,138.24,25.0,3456
94,139.52,25.0,3488
95,141.56,25.0,3539
96,143.36,25.0,3584
97,144.32,25.0,3608
98,146.24,25.0,3656
99,147.96,25.0,3699
100,148.48,25.0,3711
101,150.0,25.0,3750
102,152.88,25.0,3822
103,153.6,25.0,3840
104,155.2,25.0,3879
105,158.72,25.0,3968
106,158.88,25.0,3972
107,161.32,25.0,4033
108,163.84,25.0,4096
109,166.24,25.0,4156
110,168.8,25.0,4220
111,168.96,25.0,4224
112,174.08,25.0,4352
113,175.04,25.0,4376
114,176.96,25.0,4424
115,179.2,25.0,4480
116,179.44,25.0,4486
117,183.76,25.0,4594
118,184.32,25.0,4608
119,185.44,25.0,4636
120,187.6,25.0,4690
121,188.88,25.0,4722
122,189.44,25.0,4736
123,191.28,25.0,4782
124,194.12,25.0,4853
125,194.56,25.0,4864
126,195.44,25.0,4886
127,196.48,25.0,4912
128,199.68,25.0,4992
129,201.56,25.0,5039
130,203.4,25.0,5085
131,204.8,25.0,5120
132,205.4,25.0,5135
133,208.88,25.0,5222
134,209.92,25.0,5248
135,211.8,25.0,5295
136,214.16,25.0,5354
137,215.04,25.0,5376
138,218.84,25.0,5471
139,220.16,25.0,5504
140,222.16,25.0,5554
141,225.28,25.0,5632
142,227.68,25.0,5692
143,230.4,25.0,5760
144,232.28,25.0,5807
145,235.52,25.0,5888
146,237.8,25.0,5945
147,239.96,25.0,5999
148,240.64,25.0,6016
149,241.96,25.0,6049
150,243.32,25.0,6083
151,244.44,25.0,6111
152,245.76,25.0,6144
153,249.12,25.0,6228
154,250.88,25.0,6272
155,251.48,25.0,6287
156,253.52,25.0,6338
157,256.0,25.0,6400
158,256.92,25.0,6423
159,261.12,25.0,6528
160,266.04,25.0,6651
161,266.24,25.0,6656
162,271.36,25.0,6784
163,271.96,25.0,6798
164,276.48,25.0,6912
165,281.6,25.0,7040
166,282.28,25.0,7056
167,286.72,25.0,7168
168,288.2,25.0,7205
169,291.84,25.0,7295
170,294.68,25.0,7367
171,296.96,25.0,7423
172,302.08,25.0,7552
