n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,2.68,25.0,67
3,6.0,25.0,150
4,12.0,25.0,300
5,18.0,25.0,450
6,24.0,25.0,600
7,30.0,25.0,750
8,36.0,25.0,900
9,42.0,25.0,1050
10,48.0,25.0,1200
11,54.0,25.0,1350
12,60.0,25.0,1500
13,66.0,25.0,1650
14,72.0,25.0,1800
15,78.0,25.0,1950
16,84.0,25.0,2100
17,90.0,25.0,2250
18,96.0,25.0,2400
19,102.0,25.0,2550
20,103.04,25.0,2576
21,103.08,25.0,2577
22,104.32,25.0,2608
23,106.12,25.0,2653
24,106.84,25.0,2671
25,107.52,25.0,2688
26,108.0,25.0,2700
27,108.24,25.0,2706
28,109.2,25.0,2730
29,109.92,25.0,2748
30,109.96,25.0,2749
31,110.0,25.0,2750
32,110.04,25.0,2751
33,111.04,25.0,2776
34,111.08,25.0,2777
35,112.44,25.0,2811
36,113.6,25.0,2840
37,114.0,25.0,2850
38,114.72,25.0,2868
39,114.76,25.0,2869
40,116.2,25.0,2905
41,117.52,25.0,2938
42,117.56,25.0,2939
43,118.76,25.0,2969
44,120.0,25.0,3000
45,120.12,25.0,3003
46,120.16,25.0,3004
47,121.76,25.0,3044
48,121.8,25.0,3045
49,122.48,25.0,3062
50,123.16,25.0,3079
51,123.32,25.0,3083
52,123.36,25.0,3084
53,123.4,25.0,3085
54,124.52,25.0,3113
55,125.76,25.0,3144
56,125.8,25.0,3145
57,126.0,25.0,3150
58,127.04,25.0,3176
59,128.52,25.0,3213
60,130.04,25.0,3251
61,132.0,25.0,3300
62,132.04,25.0,3301
63,132.08,25.0,3302
64,135.56,25.0,3389
65,137.76,25.0,3444
66,138.0,25.0,3450
67,140.12,25.0,3503
68,141.2,25.0,3529
69,142.2,25.0,3554
70,144.0,25.0,3600
71,145.08,25.0,3627
72,145.12,25.0,3628
73,145.36,25.0,3634
74,145.48,25.0,3636
75,145.52,25.0,3638
76,145.56,25.0,3639
77,145.68,25.0,3642
78,145.72,25.0,3643
79,145.76,25.0,3644
80,145.84,25.0,3646
81,146.28,25.0,3657
82,146.32,25.0,3658
83,147.56,25.0,3689
84,148.8,25.0,3720
85,150.0,25.0,3750
86,150.32,25.0,3758
87,151.68,25.0,3792
88,153.24,25.0,3831
89,154.48,25.0,3861
90,155.56,25.0,3889
91,155.6,25.0,3890
92,156.0,25.0,3900
93,157.04,25.0,3926
94,158.28,25.0,3957
95,161.88,25.0,4047
96,162.0,25.0,4050
97,168.0,25.0,4200
98,174.0,25.0,4350
99,180.0,25.0,4500
100,186.0,25.0,4650
101,192.0,25.0,4800
102,198.0,25.0,4950
103,204.0,25.0,5100
104,210.0,25.0,5250
105,216.0,25.0,5400
106,222.0,25.0,5550
107,228.0,25.0,5700
108,234.0,25.0,5850
109,240.0,25.0,6000
110,246.0,25.0,6150
111,252.0,25.0,6300
112,258.0,25.0,6450
113,264.0,25.0,6600
114,270.0,25.0,6750
115,276.0,25.0,6900
116,282.0,25.0,7050
117,288.0,25.0,7200
118,294.0,25.0,7350
119,300.0,25.0,7500
120,306.0,25.0,7650
121,312.0,25.0,7800
122,318.0,25.0,7950
123,324.0,25.0,8100
124,330.0,25.0,8250
125,336.0,25.0,8400
126,342.0,25.0,8550
127,348.0,25.0,8700
128,354.0,25.0,8850
129,360.0,25.0,9000
130,366.0,25.0,9150
131,372.0,25.0,9300
132,378.0,25.0,9450
133,384.0,25.0,9600
134,390.0,25.0,9750
135,396.0,25.0,9900
136,402.0,25.0,10050
137,408.0,25.0,10200
138,414.0,25.0,10350
139,420.0,25.0,10500
140,426.0,25.0,10650
141,432.0,25.0,10800
142,438.0,25.0,10950
143,444.0,25.0,11100
