n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.44,25.0,61
4,3.12,25.0,78
5,3.32,25.0,83
6,3.52,25.0,88
7,5.12,25.0,128
8,6.6,25.0,165
9,6.64,25.0,166
10,8.96,25.0,224
11,10.24,25.0,256
12,12.0,25.0,300
13,14.64,25.0,366
14,15.36,25.0,384
15,18.04,25.0,451
16,20.2,25.0,505
17,20.48,25.0,512
18,24.28,25.0,607
19,25.6,25.0,640
20,30.28,25.0,757
21,30.72,25.0,768
22,33.6,25.0,840
23,35.84,25.0,896
24,38.2,25.0,955
25,40.96,25.0,1024
26,43.0,25.0,1075
27,44.88,25.0,1122
28,46.08,25.0,1152
29,48.08,25.0,1202
30,51.2,25.0,1280
31,52.0,25.0,1300
32,56.32,25.0,1408
33,60.92,25.0,1523
34,61.44,25.0,1536
35,66.56,25.0,1664
36,67.88,25.0,1697
37,71.68,25.0,1792
38,74.16,25.0,1854
39,75.4,25.0,1885
40,76.6,25.0,1914
41,76.8,25.0,1920
42,78.92,25.0,1973
43,81.44,25.0,2036
44,81.92,25.0,2048
45,83.2,25.0,2080
46,86.24,25.0,2156
47,87.04,25.0,2176
48,88.76,25.0,2219
49,92.16,25.0,2304
50,93.0,25.0,2325
51,97.28,25.0,2432
52,97.96,25.0,2449
53,100.32,25.0,2508
54,101.92,25.0,2548
55,102.4,25.0,2560
56,105.36,25.0,2634
57,107.52,25.0,2688
58,110.8,25.0,2770
59,112.36,25.0,2809
60,112.64,25.0,2816
61,113.48,25.0,2837
62,115.32,25.0,2883
63,117.56,25.0,2939
64,117.76,25.0,2944
65,122.88,25.0,3072
66,123.0,25.0,3075
67,125.44,25.0,3136
68,127.6,25.0,3190
69,128.0,25.0,3200
70,129.16,25.0,3229
71,131.56,25.0,3289
72,133.12,25.0,3328
73,136.6,25.0,3415
74,138.24,25.0,3456
75,139.48,25.0,3486
76,142.56,25.0,3564
77,143.36,25.0,3584
78,145.48,25.0,3636
79,147.12,25.0,3678
80,148.48,25.0,3711
81,150.96,25.0,3774
82,153.6,25.0,3840
83,155.48,25.0,3886
84,158.72,25.0,3968
85,158.76,25.0,3969
86,161.24,25.0,4031
87,163.84,25.0,4096
88,165.44,25.0,4136
89,167.16,25.0,4179
90,168.96,25.0,4224
91,169.04,25.0,4226
92,171.4,25.0,4285
93,174.08,25.0,4352
94,179.2,25.0,4480
95,179.68,25.0,4492
96,181.84,25.0,4546
97,184.32,25.0,4608
98,184.84,25.0,4621
99,189.04,25.0,4726
100,189.44,25.0,4736
101,194.56,25.0,4864
102,196.48,25.0,4912
103,198.72,25.0,4968
104,199.68,25.0,4992
105,202.6,25.0,5065
106,204.8,25.0,5120
107,205.56,25.0,5139
108,207.84,25.0,5196
109,209.92,25.0,5248
110,210.68,25.0,5267
111,211.72,25.0,5293
112,214.24,25.0,5356
113,215.04,25.0,5376
114,216.16,25.0,5404
115,219.64,25.0,5491
116,220.16,25.0,5504
117,222.04,25.0,5551
118,224.64,25.0,5616
119,225.28,25.0,5632
120,226.16,25.0,5654
121,229.72,25.0,5743
122,230.4,25.0,5760
123,235.52,25.0,5888
124,240.28,25.0,6007
125,240.64,25.0,6016
126,242.28,25.0,6057
127,244.88,25.0,6122
128,245.76,25.0,6144
129,247.12,25.0,6178
130,250.24,25.0,6256
131,250.88,25.0,6272
132,253.0,25.0,6325
133,255.48,25.0,6387
134,256.0,25.0,6400
135,257.48,25.0,6437
136,259.4,25.0,6484
137,261.12,25.0,6528
138,266.24,25.0,6656
139,268.6,25.0,6715
140,271.36,25.0,6784
141,271.52,25.0,6788
142,273.72,25.0,6843
143,276.48,25.0,6912
144,276.76,25.0,6919
145,280.16,25.0,7004
146,281.6,25.0,7040
147,285.56,25.0,7139
148,286.72,25.0,7168
149,290.28,25.0,7256
150,291.84,25.0,7295
151,295.08,25.0,7377
152,296.96,25.0,7423
153,301.76,25.0,7544
154,302.08,25.0,7552
155,307.2,25.0,7680
156,312.32,25.0,7808
