n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,2.24,25.0,56
4,2.44,25.0,61
5,3.12,25.0,78
6,3.32,25.0,83
7,3.52,25.0,88
8,5.12,25.0,128
9,6.6,25.0,165
10,6.64,25.0,166
11,8.96,25.0,224
12,10.24,25.0,256
13,12.0,25.0,300
14,15.36,25.0,384
15,16.04,25.0,401
16,20.48,25.0,512
17,21.0,25.0,525
18,24.12,25.0,603
19,25.6,25.0,640
20,26.16,25.0,654
21,27.6,25.0,690
22,30.72,25.0,768
23,31.0,25.0,775
24,33.68,25.0,842
25,35.84,25.0,896
26,36.64,25.0,916
27,39.0,25.0,975
28,40.96,25.0,1024
29,43.0,25.0,1075
30,45.76,25.0,1144
31,46.08,25.0,1152
32,49.48,25.0,1237
33,51.2,25.0,1280
34,53.2,25.0,1330
35,56.32,25.0,1408
36,56.84,25.0,1421
37,61.44,25.0,1536
38,65.76,25.0,1644
39,66.56,25.0,1664
40,71.68,25.0,1792
41,72.76,25.0,1819
42,76.8,25.0,1920
43,79.52,25.0,1988
44,81.92,25.0,2048
45,86.72,25.0,2168
46,87.04,25.0,2176
47,89.04,25.0,2226
48,91.0,25.0,2275
49,92.16,25.0,2304
50,94.16,25.0,2354
51,95.56,25.0,2389
52,97.28,25.0,2432
53,98.4,25.0,2460
54,102.4,25.0,2560
55,103.08,25.0,2577
56,106.72,25.0,2668
57,107.52,25.0,2688
58,109.48,25.0,2737
59,112.64,25.0,2816
60,113.72,25.0,2843
61,117.76,25.0,2944
62,118.12,25.0,2953
63,119.72,25.0,2993
64,121.36,25.0,3034
65,122.76,25.0,3069
66,122.88,25.0,3072
67,126.64,25.0,3166
68,128.0,25.0,3200
69,129.12,25.0,3228
70,131.2,25.0,3279
71,132.68,25.0,3317
72,133.12,25.0,3328
73,133.76,25.0,3344
74,134.68,25.0,3367
75,137.04,25.0,3426
76,138.24,25.0,3456
77,138.64,25.0,3465
78,140.72,25.0,3518
79,142.04,25.0,3551
80,143.36,25.0,3584
81,144.08,25.0,3602
82,145.56,25.0,3639
83,147.24,25.0,3681
84,148.48,25.0,3711
85,150.76,25.0,3769
86,152.44,25.0,3811
87,153.6,25.0,3840
88,153.92,25.0,3847
89,156.48,25.0,3911
90,158.72,25.0,3968
91,159.28,25.0,3982
92,163.64,25.0,4090
93,163.84,25.0,4096
94,166.12,25.0,4153
95,168.0,25.0,4200
96,168.96,25.0,4224
97,170.96,25.0,4274
98,173.56,25.0,4339
99,174.08,25.0,4352
100,176.52,25.0,4413
101,179.0,25.0,4475
102,179.2,25.0,4480
103,183.48,25.0,4587
104,184.32,25.0,4608
105,186.08,25.0,4652
106,188.28,25.0,4707
107,189.44,25.0,4736
108,194.32,25.0,4858
109,194.36,25.0,4859
110,194.56,25.0,4864
111,197.0,25.0,4925
112,199.12,25.0,4978
113,199.68,25.0,4992
114,201.44,25.0,5036
115,204.44,25.0,5111
116,204.8,25.0,5120
117,206.88,25.0,5172
118,209.92,25.0,5248
119,211.92,25.0,5298
120,215.04,25.0,5376
121,217.32,25.0,5433
122,220.16,25.0,5504
123,221.0,25.0,5525
124,225.28,25.0,5632
125,228.44,25.0,5711
126,230.4,25.0,5760
127,232.64,25.0,5816
128,235.52,25.0,5888
129,235.92,25.0,5898
130,240.64,25.0,6016
131,243.12,25.0,6078
132,245.76,25.0,6144
133,245.8,25.0,6145
134,247.8,25.0,6195
135,250.16,25.0,6254
136,250.88,25.0,6272
137,254.16,25.0,6354
138,256.0,25.0,6400
139,257.8,25.0,6445
140,261.12,25.0,6528
141,262.0,25.0,6550
142,266.24,25.0,6656
143,266.48,25.0,6662
144,271.36,25.0,6784
145,276.48,25.0,6912
146,278.4,25.0,6959
147,281.6,25.0,7040
148,282.64,25.0,7066
149,286.72,25.0,7168
150,289.88,25.0,7247
151,291.84,25.0,7295
152,295.76,25.0,7394
153,296.96,25.0,7423
154,302.08,25.0,7552
155,307.2,25.0,7680
