n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,5.4,25.0,135
3,10.8,25.0,270
4,13.84,25.0,346
5,14.04,25.0,351
6,14.12,25.0,353
7,14.16,25.0,354
8,14.2,25.0,355
9,14.28,25.0,357
10,14.32,25.0,358
11,14.36,25.0,359
12,14.44,25.0,361
13,16.2,25.0,405
14,19.08,25.0,476
15,19.16,25.0,479
16,19.2,25.0,480
17,19.24,25.0,480
18,19.32,25.0,483
19,19.36,25.0,484
20,19.4,25.0,484
21,19.44,25.0,486
22,19.48,25.0,487
23,19.52,25.0,488
24,21.6,25.0,540
25,24.12,25.0,603
26,24.2,25.0,605
27,24.24,25.0,606
28,24.28,25.0,607
29,24.36,25.0,609
30,24.4,25.0,610
31,24.44,25.0,611
32,24.48,25.0,612
33,24.52,25.0,613
34,24.72,25.0,618
35,27.0,25.0,675
36,28.92,25.0,723
37,29.12,25.0,728
38,29.2,25.0,730
39,29.24,25.0,731
40,29.28,25.0,732
41,29.32,25.0,733
42,29.4,25.0,735
43,29.44,25.0,736
44,29.48,25.0,737
45,29.52,25.0,738
46,29.56,25.0,739
47,29.6,25.0,740
48,29.64,25.0,741
49,29.72,25.0,743
50,29.76,25.0,744
51,32.4,25.0,810
52,34.16,25.0,853
53,34.24,25.0,856
54,34.28,25.0,857
55,34.32,25.0,858
56,34.36,25.0,859
57,34.44,25.0,861
58,34.48,25.0,861
59,34.52,25.0,863
60,34.56,25.0,864
61,37.8,25.0,944
62,38.16,25.0,953
63,43.2,25.0,1080
64,48.6,25.0,1215
65,49.72,25.0,1243
66,54.0,25.0,1350
67,59.4,25.0,1485
68,63.04,25.0,1576
69,64.8,25.0,1620
70,69.6,25.0,1739
71,70.2,25.0,1755
72,74.32,25.0,1857
73,75.6,25.0,1889
74,78.0,25.0,1950
75,81.0,25.0,2025
76,86.4,25.0,2160
77,91.8,25.0,2295
78,97.2,25.0,2430
79,102.6,25.0,2565
80,108.0,25.0,2700
81,113.4,25.0,2835
82,118.8,25.0,2970
83,124.2,25.0,3105
84,129.6,25.0,3240
85,132.0,25.0,3300
86,135.0,25.0,3375
87,139.16,25.0,3479
88,140.4,25.0,3510
89,145.04,25.0,3626
90,145.8,25.0,3645
91,148.56,25.0,3714
92,151.2,25.0,3779
93,152.68,25.0,3817
94,156.6,25.0,3915
95,156.76,25.0,3919
96,161.44,25.0,4036
97,162.0,25.0,4050
98,166.2,25.0,4155
99,167.4,25.0,4185
100,172.8,25.0,4320
101,178.2,25.0,4455
102,183.6,25.0,4590
103,189.0,25.0,4725
104,194.4,25.0,4860
105,199.8,25.0,4995
106,205.2,25.0,5130
107,210.6,25.0,5265
108,211.72,25.0,5293
109,216.0,25.0,5400
110,220.28,25.0,5507
111,221.4,25.0,5535
112,226.8,25.0,5670
113,226.92,25.0,5673
114,231.64,25.0,5791
115,232.2,25.0,5805
116,233.64,25.0,5841
117,237.6,25.0,5940
118,243.0,25.0,6075
119,245.12,25.0,6128
120,248.4,25.0,6210
121,252.84,25.0,6321
122,253.8,25.0,6345
123,258.28,25.0,6456
124,259.2,25.0,6480
125,264.12,25.0,6603
126,264.6,25.0,6615
127,270.0,25.0,6750
128,270.2,25.0,6755
129,274.72,25.0,6868
130,275.4,25.0,6884
131,280.8,25.0,7020
132,282.8,25.0,7070
133,286.2,25.0,7155
134,290.16,25.0,7254
135,291.6,25.0,7290
136,297.0,25.0,7425
137,302.4,25.0,7559
138,305.8,25.0,7645
139,307.8,25.0,7695
140,313.2,25.0,7830
141,317.52,25.0,7938
142,318.6,25.0,7965
143,321.8,25.0,8045
144,324.0,25.0,8100
145,327.4,25.0,8184
146,329.4,25.0,8235
147,332.68,25.0,8317
148,334.8,25.0,8370
149,338.12,25.0,8453
150,340.2,25.0,8505
151,343.88,25.0,8597
152,345.6,25.0,8640
153,351.0,25.0,8775
154,351.48,25.0,8787
155,356.4,25.0,8910
156,358.16,25.0,8954
157,361.8,25.0,9045
158,367.2,25.0,9180
159,367.92,25.0,9198
160,372.6,25.0,9315
161,376.0,25.0,9400
162,378.0,25.0,9450
163,379.56,25.0,9489
164,383.4,25.0,9585
165,388.8,25.0,9720
166,389.6,25.0,9740
167,394.2,25.0,9855
168,394.28,25.0,9857
169,399.6,25.0,9990
170,400.84,25.0,10021
171,405.0,25.0,10125
172,409.88,25.0,10247
173,410.4,25.0,10260
174,415.8,25.0,10395
175,418.68,25.0,10467
176,421.2,25.0,10530
177,424.12,25.0,10603
178,426.6,25.0,10665
179,429.2,25.0,10730
180,432.0,25.0,10800
181,432.68,25.0,10817
182,436.08,25.0,10902
183,437.4,25.0,10935
184,439.16,25.0,10979
185,442.52,25.0,11063
186,442.8,25.0,11070
187,444.72,25.0,11118
188,448.2,25.0,11205
189,449.72,25.0,11243
190,453.6,25.0,11340
191,455.8,25.0,11395
192,459.0,25.0,11475
193,464.4,25.0,11610
194,464.8,25.0,11620
195,469.8,25.0,11745
196,473.04,25.0,11826
197,475.2,25.0,11880
198,477.32,25.0,11933
199,480.48,25.0,12012
200,480.6,25.0,12015
201,486.0,25.0,12150
202,487.64,25.0,12191
203,491.4,25.0,12285
204,492.12,25.0,12303
205,496.52,25.0,12413
206,496.8,25.0,12420
207,500.52,25.0,12513
208,502.2,25.0,12555
209,505.16,25.0,12629
210,507.6,25.0,12690
211,509.16,25.0,12729
212,513.0,25.0,12825
213,514.88,25.0,12872
214,517.2,25.0,12930
215,518.4,25.0,12960
216,522.44,25.0,13061
217,523.8,25.0,13094
218,526.6,25.0,13165
219,529.2,25.0,13230
220,529.88,25.0,13247
221,534.6,25.0,13365
222,536.16,25.0,13404
223,539.64,25.0,13491
224,540.0,25.0,13500
225,542.88,25.0,13572
226,545.4,25.0,13635
227,550.24,25.0,13756
228,550.8,25.0,13769
229,554.44,25.0,13861
230,556.2,25.0,13905
231,558.36,25.0,13959
232,561.6,25.0,14040
233,563.76,25.0,14094
234,567.0,25.0,14175
235,567.92,25.0,14197
236,572.4,25.0,14310
237,572.56,25.0,14313
238,576.76,25.0,14419
239,577.8,25.0,14444
240,583.2,25.0,14580
241,588.28,25.0,14707
242,588.6,25.0,14715
243,591.16,25.0,14779
244,594.0,25.0,14850
245,598.76,25.0,14969
246,599.4,25.0,14985
