n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,1.32,25.0,33
4,2.24,25.0,56
5,2.44,25.0,61
6,3.12,25.0,78
7,3.32,25.0,83
8,3.52,25.0,88
9,5.12,25.0,128
10,6.6,25.0,165
11,6.64,25.0,166
12,8.96,25.0,224
13,10.24,25.0,256
14,12.0,25.0,300
15,15.2,25.0,380
16,15.36,25.0,384
17,18.04,25.0,451
18,20.48,25.0,512
19,21.6,25.0,540
20,25.44,25.0,636
21,25.6,25.0,640
22,28.56,25.0,714
23,29.92,25.0,748
24,30.72,25.0,768
25,35.84,25.0,896
26,40.04,25.0,1001
27,40.96,25.0,1024
28,42.4,25.0,1060
29,44.96,25.0,1124
30,46.08,25.0,1152
31,46.96,25.0,1174
32,50.28,25.0,1257
33,51.2,25.0,1280
34,56.32,25.0,1408
35,59.2,25.0,1480
36,61.44,25.0,1536
37,66.24,25.0,1655
38,66.56,25.0,1664
39,71.68,25.0,1792
40,72.68,25.0,1817
41,76.12,25.0,1903
42,76.8,25.0,1920
43,77.76,25.0,1944
44,80.64,25.0,2016
45,81.92,25.0,2048
46,82.24,25.0,2056
47,84.2,25.0,2105
48,85.84,25.0,2146
49,87.04,25.0,2176
50,90.0,25.0,2250
51,92.16,25.0,2304
52,94.4,25.0,2360
53,97.28,25.0,2432
54,100.36,25.0,2509
55,101.52,25.0,2538
56,102.4,25.0,2560
57,105.24,25.0,2631
58,106.64,25.0,2666
59,107.52,25.0,2688
60,109.76,25.0,2744
61,110.76,25.0,2769
62,112.04,25.0,2801
63,112.64,25.0,2816
64,113.48,25.0,2837
65,116.08,25.0,2902
66,117.76,25.0,2944
67,120.92,25.0,3023
68,122.2,25.0,3055
69,122.88,25.0,3072
70,124.04,25.0,3101
71,125.68,25.0,3142
72,126.8,25.0,3170
73,128.0,25.0,3200
74,130.44,25.0,3261
75,131.56,25.0,3289
76,132.56,25.0,3314
77,133.12,25.0,3328
78,134.04,25.0,3351
79,136.28,25.0,3407
80,138.24,25.0,3456
81,139.4,25.0,3485
82,142.04,25.0,3551
83,143.36,25.0,3584
84,144.16,25.0,3604
85,145.28,25.0,3632
86,147.04,25.0,3676
87,148.48,25.0,3711
88,150.64,25.0,3765
89,153.08,25.0,3827
90,153.6,25.0,3840
91,155.32,25.0,3883
92,156.2,25.0,3904
93,156.24,25.0,3906
94,156.28,25.0,3907
95,156.32,25.0,3908
96,156.36,25.0,3909
97,156.52,25.0,3913
98,156.56,25.0,3914
99,156.84,25.0,3921
100,158.72,25.0,3968
101,160.48,25.0,4011
102,161.72,25.0,4043
103,163.08,25.0,4077
104,163.84,25.0,4096
105,164.68,25.0,4117
106,166.52,25.0,4163
107,168.24,25.0,4206
108,168.96,25.0,4224
109,172.24,25.0,4306
110,173.36,25.0,4334
111,174.08,25.0,4352
112,175.56,25.0,4389
113,179.2,25.0,4480
114,180.96,25.0,4524
115,182.92,25.0,4573
116,184.32,25.0,4608
117,184.8,25.0,4620
118,187.56,25.0,4689
119,189.44,25.0,4736
120,190.28,25.0,4757
121,191.88,25.0,4797
122,193.16,25.0,4829
123,194.56,25.0,4864
124,195.4,25.0,4885
125,199.68,25.0,4992
126,200.32,25.0,5008
127,200.36,25.0,5009
128,200.4,25.0,5010
129,200.44,25.0,5011
130,200.48,25.0,5012
131,200.52,25.0,5013
132,200.56,25.0,5014
133,200.8,25.0,5020
134,200.84,25.0,5021
135,200.88,25.0,5022
136,200.92,25.0,5023
137,200.96,25.0,5024
138,201.0,25.0,5025
139,201.16,25.0,5029
140,201.2,25.0,5030
141,202.68,25.0,5067
142,204.52,25.0,5113
143,204.8,25.0,5120
144,205.52,25.0,5138
145,206.8,25.0,5170
146,208.28,25.0,5207
147,209.92,25.0,5248
148,210.96,25.0,5274
149,214.6,25.0,5365
150,215.04,25.0,5376
151,216.92,25.0,5423
152,217.16,25.0,5429
153,217.2,25.0,5430
154,217.24,25.0,5431
155,217.28,25.0,5432
156,217.32,25.0,5433
157,217.72,25.0,5443
158,217.76,25.0,5444
159,217.8,25.0,5445
160,217.84,25.0,5446
161,217.88,25.0,5447
162,218.12,25.0,5453
163,218.16,25.0,5454
164,218.24,25.0,5456
165,218.28,25.0,5457
166,218.32,25.0,5458
167,218.36,25.0,5459
168,218.52,25.0,5463
169,218.56,25.0,5464
170,218.6,25.0,5465
171,218.64,25.0,5466
172,218.68,25.0,5467
173,218.72,25.0,5468
174,218.76,25.0,5469
175,220.16,25.0,5504
176,220.2,25.0,5505
177,221.64,25.0,5541
178,223.48,25.0,5587
179,225.28,25.0,5632
180,225.32,25.0,5633
181,230.4,25.0,5760
182,233.44,25.0,5836
183,235.52,25.0,5888
184,239.0,25.0,5975
185,240.64,25.0,6016
186,241.08,25.0,6027
187,242.36,25.0,6059
188,244.2,25.0,6105
189,245.76,25.0,6144
190,250.88,25.0,6272
191,252.84,25.0,6321
192,256.0,25.0,6400
193,257.88,25.0,6447
194,261.12,25.0,6528
195,262.68,25.0,6567
196,266.24,25.0,6656
197,271.36,25.0,6784
198,276.48,25.0,6912
199,278.44,25.0,6961
200,281.6,25.0,7040
201,285.6,25.0,7140
202,286.72,25.0,7168
203,290.64,25.0,7266
204,291.84,25.0,7295
205,296.96,25.0,7423
206,302.08,25.0,7552
207,307.2,25.0,7680
208,312.32,25.0,7808
209,317.44,25.0,7936
210,319.36,25.0,7984
211,322.56,25.0,8064
212,324.6,25.0,8115
213,327.68,25.0,8192
214,332.8,25.0,8320
