n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,3.0,25.0,75
3,5.88,25.0,147
4,11.4,25.0,285
5,11.6,25.0,290
6,16.4,25.0,409
7,22.08,25.0,552
8,27.84,25.0,696
9,32.68,25.0,817
10,32.72,25.0,818
11,33.6,25.0,840
12,35.4,25.0,885
13,35.44,25.0,886
14,38.04,25.0,951
15,39.0,25.0,975
16,40.4,25.0,1010
17,40.44,25.0,1011
18,43.44,25.0,1086
19,43.48,25.0,1087
20,44.44,25.0,1111
21,49.04,25.0,1226
22,50.0,25.0,1250
23,53.48,25.0,1337
24,55.4,25.0,1385
25,57.12,25.0,1428
26,60.96,25.0,1524
27,63.24,25.0,1581
28,63.28,25.0,1582
29,66.16,25.0,1654
30,68.64,25.0,1716
31,68.68,25.0,1717
32,71.56,25.0,1789
33,72.8,25.0,1820
34,76.16,25.0,1904
35,76.28,25.0,1907
36,76.48,25.0,1912
37,76.68,25.0,1917
38,76.88,25.0,1922
39,80.48,25.0,2012
40,82.28,25.0,2057
41,85.92,25.0,2148
42,85.96,25.0,2149
43,87.52,25.0,2188
44,88.32,25.0,2208
45,90.36,25.0,2259
46,90.4,25.0,2260
47,92.16,25.0,2304
48,93.12,25.0,2328
49,94.72,25.0,2368
50,97.12,25.0,2428
51,99.04,25.0,2476
52,104.8,25.0,2620
53,110.56,25.0,2764
54,116.32,25.0,2908
55,122.08,25.0,3052
56,122.32,25.0,3058
57,122.36,25.0,3059
58,125.08,25.0,3127
59,127.96,25.0,3199
60,128.4,25.0,3210
61,131.32,25.0,3283
62,133.2,25.0,3329
63,133.92,25.0,3347
64,138.72,25.0,3468
65,138.88,25.0,3472
66,142.08,25.0,3552
67,142.12,25.0,3553
68,144.04,25.0,3601
69,144.84,25.0,3621
70,144.88,25.0,3622
71,144.92,25.0,3622
72,146.8,25.0,3670
73,149.68,25.0,3742
74,149.92,25.0,3747
75,149.96,25.0,3749
76,154.76,25.0,3869
77,154.96,25.0,3874
78,157.84,25.0,3946
79,157.88,25.0,3947
80,159.8,25.0,3995
81,159.92,25.0,3997
82,161.48,25.0,4036
83,161.52,25.0,4038
84,165.36,25.0,4134
85,167.36,25.0,4184
86,171.2,25.0,4280
87,176.2,25.0,4405
88,177.44,25.0,4436
89,178.72,25.0,4468
90,179.92,25.0,4498
91,180.84,25.0,4521
92,181.8,25.0,4545
93,183.96,25.0,4599
94,186.84,25.0,4671
95,189.68,25.0,4742
96,192.28,25.0,4807
97,195.6,25.0,4890
98,197.56,25.0,4939
99,198.52,25.0,4963
100,202.16,25.0,5054
101,203.12,25.0,5078
102,207.4,25.0,5185
103,207.44,25.0,5186
104,208.4,25.0,5210
105,210.24,25.0,5256
106,212.84,25.0,5321
107,212.88,25.0,5322
108,213.84,25.0,5346
109,215.24,25.0,5381
110,215.28,25.0,5382
111,219.12,25.0,5478
112,223.8,25.0,5595
113,223.84,25.0,5596
114,224.8,25.0,5620
115,230.56,25.0,5764
116,231.84,25.0,5796
117,231.88,25.0,5797
118,234.04,25.0,5851
119,234.08,25.0,5852
120,236.0,25.0,5900
121,237.48,25.0,5937
122,237.56,25.0,5939
123,239.28,25.0,5982
124,239.32,25.0,5983
125,241.24,25.0,6031
126,247.0,25.0,6175
127,249.76,25.0,6244
128,251.76,25.0,6294
129,252.76,25.0,6319
130,258.2,25.0,6455
131,260.36,25.0,6509
132,263.24,25.0,6581
133,269.0,25.0,6725
134,274.76,25.0,6869
