n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,0.84,25.0,21
3,1.32,25.0,33
4,3.12,25.0,78
5,3.32,25.0,83
6,3.52,25.0,88
7,5.12,25.0,128
8,6.6,25.0,165
9,6.64,25.0,166
10,8.96,25.0,224
11,10.24,25.0,256
12,12.0,25.0,300
13,15.36,25.0,384
14,15.68,25.0,392
15,20.48,25.0,512
16,23.4,25.0,585
17,25.6,25.0,640
18,30.72,25.0,768
19,35.84,25.0,896
20,39.84,25.0,996
21,40.96,25.0,1024
22,41.96,25.0,1049
23,43.76,25.0,1094
24,46.08,25.0,1152
25,46.44,25.0,1161
26,48.0,25.0,1200
27,49.24,25.0,1231
28,51.2,25.0,1280
29,53.28,25.0,1332
30,55.84,25.0,1396
31,56.32,25.0,1408
32,57.4,25.0,1435
33,61.44,25.0,1536
34,61.96,25.0,1549
35,65.32,25.0,1632
36,66.56,25.0,1664
37,67.4,25.0,1685
38,69.68,25.0,1742
39,71.68,25.0,1792
40,71.84,25.0,1796
41,74.36,25.0,1859
42,76.8,25.0,1920
43,77.8,25.0,1945
44,79.32,25.0,1982
45,81.92,25.0,2048
46,82.08,25.0,2052
47,83.84,25.0,2096
48,86.04,25.0,2151
49,87.04,25.0,2176
50,88.48,25.0,2212
51,90.8,25.0,2270
52,92.16,25.0,2304
53,93.0,25.0,2325
54,95.0,25.0,2375
55,96.64,25.0,2416
56,97.28,25.0,2432
57,100.6,25.0,2515
58,102.4,25.0,2560
59,104.68,25.0,2617
60,106.52,25.0,2663
61,107.52,25.0,2688
62,108.24,25.0,2706
63,110.36,25.0,2759
64,112.0,25.0,2800
65,112.64,25.0,2816
66,113.16,25.0,2829
67,115.44,25.0,2886
68,117.76,25.0,2944
69,118.28,25.0,2957
70,122.16,25.0,3054
71,122.88,25.0,3072
72,127.48,25.0,3187
73,128.0,25.0,3200
74,128.76,25.0,3219
75,133.12,25.0,3328
76,133.44,25.0,3336
77,136.68,25.0,3417
78,138.24,25.0,3456
79,139.36,25.0,3484
80,143.36,25.0,3584
81,143.48,25.0,3586
82,145.6,25.0,3640
83,148.48,25.0,3711
84,149.56,25.0,3739
85,153.6,25.0,3840
86,158.72,25.0,3968
87,158.84,25.0,3971
88,163.84,25.0,4096
89,166.88,25.0,4172
90,168.96,25.0,4224
91,170.88,25.0,4272
92,174.08,25.0,4352
93,176.84,25.0,4421
94,178.64,25.0,4466
95,179.2,25.0,4480
96,180.44,25.0,4511
97,182.76,25.0,4569
98,184.32,25.0,4608
99,184.48,25.0,4612
100,188.96,25.0,4724
101,189.44,25.0,4736
102,190.92,25.0,4773
103,193.16,25.0,4829
104,194.56,25.0,4864
105,195.56,25.0,4889
106,199.68,25.0,4992
107,201.32,25.0,5033
108,203.88,25.0,5097
109,204.8,25.0,5120
110,205.64,25.0,5141
111,209.92,25.0,5248
112,210.28,25.0,5257
113,211.56,25.0,5289
114,215.04,25.0,5376
115,215.08,25.0,5377
116,217.44,25.0,5436
117,220.16,25.0,5504
118,220.28,25.0,5507
119,222.88,25.0,5572
120,225.28,25.0,5632
121,227.44,25.0,5686
122,229.28,25.0,5732
123,230.4,25.0,5760
124,232.4,25.0,5810
125,235.52,25.0,5888
126,235.72,25.0,5893
127,239.8,25.0,5995
128,240.64,25.0,6016
129,244.88,25.0,6122
130,245.76,25.0,6144
131,250.88,25.0,6272
132,252.08,25.0,6302
133,254.08,25.0,6352
134,256.0,25.0,6400
135,257.2,25.0,6430
136,260.28,25.0,6506
137,261.12,25.0,6528
138,261.8,25.0,6545
139,263.96,25.0,6598
140,266.24,25.0,6656
141,271.12,25.0,6778
142,271.36,25.0,6784
143,273.04,25.0,6826
144,276.48,25.0,6912
145,276.76,25.0,6919
146,281.2,25.0,7030
147,281.6,25.0,7040
148,286.72,25.0,7168
149,289.4,25.0,7234
150,291.84,25.0,7295
151,295.12,25.0,7378
152,296.96,25.0,7423
153,302.08,25.0,7552
154,302.32,25.0,7558
155,307.2,25.0,7680
156,312.32,25.0,7808
157,312.92,25.0,7823
158,317.44,25.0,7936
159,322.56,25.0,8064
